Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ValveLeft,ValveRight
57,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,535.542811,547.1559129999998,11.613102000000026,3.3181000000000003,3.6131,0.29499999999999993,3.5748,3.6036,0.028799999999999937,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5305, 3.6203, 3.6306, 3.6369, 3.6481, 3.8571, 6.2665000000000015, 6.4731000000000005, 6.7412]","[3.5838, 3.6273, 3.6365, 3.643, 3.8513, 6.2166000000000015, 6.386, 6.5527000000000015, 6.7572]","[3.6036, 6.4248, 6.6400000000000015, 6.9331000000000005, 6.9341, 6.936800000000002, 7.150600000000002, 7.1511000000000005, 7.1516, 7.1536, 8.686200000000001]","[6.4082, 6.5666, 6.774100000000002, 6.934, 6.9367, 7.149100000000002, 7.1509, 7.1515, 7.1535, 7.1537000000000015, 8.7344]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
58,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,547.170511,554.802113,7.63160199999993,3.3206,3.6316,0.31099999999999994,3.5706,3.6146,0.04400000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6424, 3.8397, 3.9442, 4.005, 4.0773, 4.1472, 4.2258, 4.2959000000000005, 4.3729000000000005, 4.6152000000000015, 4.7953, 4.8714, 5.0273]","[3.7239, 3.8601, 3.9921, 4.0159, 4.1231, 4.1519, 4.2689, 4.3145, 4.4143, 4.6586, 4.8468, 4.8901, 5.0614]","[3.5186, 3.6146, 5.1155]","[3.5763000000000003, 5.106800000000002, 5.6494]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
59,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,554.816411,562.4503129999998,7.633902000000035,3.3206,3.6339,0.3132999999999999,3.5706,3.6169,0.04630000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5643, 3.6235, 3.8065, 3.8794, 3.9416, 4.0056, 4.0781, 4.1514, 4.2319, 4.3058000000000005, 4.3939, 4.4692, 4.5586, 4.6592, 4.8450000000000015]","[3.6043, 3.7249, 3.8724, 3.9042, 4.0025, 4.0156, 4.1461000000000015, 4.1722, 4.2921000000000005, 4.3312, 4.4646, 4.5257000000000005, 4.6323, 4.8154, 4.8832]","[3.5449, 3.6169]","[3.6053, 5.655200000000002]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
60,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,562.463711,570.093913,7.630202000000054,3.3206,3.6302,0.30959999999999965,3.5706,3.6132,0.04259999999999975,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6378, 3.8261, 3.878, 3.936, 3.9992, 4.0715, 4.1504, 4.2063000000000015, 4.2825000000000015, 4.3578, 4.4307, 4.5048, 4.601, 4.7851, 5.1518000000000015]","[3.7224, 3.8655, 3.8958, 3.9887, 4.0185, 4.1297000000000015, 4.1745, 4.2626, 4.3052, 4.4058, 4.4912, 4.5788, 4.7155000000000005, 4.8599000000000006, 5.1946]","[3.5384, 3.6132, 5.0674, 5.261900000000002, 5.6038000000000014, 5.6134, 5.6187000000000005, 5.6190000000000015, 5.6199]","[3.5533, 5.0379000000000005, 5.2201, 5.4669, 5.6133000000000015, 5.6135, 5.6189, 5.6197, 5.62]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
61,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,570.107511,581.722213,11.614701999999964,3.3181000000000003,3.6147,0.2965999999999997,3.5748,3.6052,0.030399999999999764,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5258000000000003, 3.6529, 3.6647, 3.8492, 4.3191000000000015, 4.5598, 7.3261, 7.3624, 7.412400000000001, 7.4127, 7.4411]","[3.5849, 3.6578, 3.8409, 4.2797, 4.4382, 4.5992000000000015, 7.3468, 7.4060000000000015, 7.4126, 7.412999999999999, 9.637]","[3.6052, 4.4837, 4.6976, 6.9446, 6.9451, 7.1433]","[4.4508, 4.612, 6.9444, 6.945, 6.9459, 9.6438]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
62,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,581.737311,589.474013,7.736702000000037,3.3181000000000003,3.7367,0.4185999999999997,3.5748,3.7205,0.14570000000000016,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5565, 3.7205, 3.9532, 4.0996000000000015, 4.3436, 4.51, 4.8097, 4.9664, 5.1240000000000006, 5.2775, 5.4582000000000015, 5.6682000000000015]","[3.7119, 3.9448, 4.0701, 4.3341, 4.4795, 4.7814000000000005, 4.9245, 5.0758, 5.2292000000000005, 5.3809000000000005, 5.5458, 5.7072]","[3.5252000000000003, 5.2654000000000005, 5.4379, 5.6442000000000005]","[5.2485, 5.3915000000000015, 5.5543000000000005, 5.7086000000000015]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
63,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,589.487011,597.109213,7.622201999999902,3.3181000000000003,3.6222,0.3040999999999996,3.5748,3.606,0.03120000000000012,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5244, 3.606, 3.7131, 3.9732, 4.1012, 4.2286, 4.3591000000000015, 4.4983, 4.6409, 4.8038, 4.9453000000000005, 5.0785, 5.2287, 5.3977, 5.568300000000002]","[3.5959000000000003, 3.7124, 3.9385, 4.0635, 4.19, 4.3225, 4.4605000000000015, 4.6008, 4.7522, 4.9043, 5.0363000000000016, 5.1770000000000005, 5.3304, 5.472, 5.620900000000002]","[3.6125, 5.2108, 5.3688, 5.5404]","[5.2049, 5.3549000000000015, 5.482, 5.626600000000002]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
64,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,597.1232110000002,604.757013,7.63380200000006,3.3206,3.6338,0.3131999999999997,3.5706,3.6168,0.0461999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5101, 3.6184, 3.8284, 3.8631, 3.9308, 3.9839, 4.0533, 4.1125, 4.1853, 4.2573, 4.3319, 4.4027, 4.4729, 4.551, 4.7086000000000015, 4.8564]","[3.5753000000000004, 3.7136, 3.8606, 3.891, 3.978, 4.0101, 4.1022, 4.1385000000000005, 4.2464, 4.2848000000000015, 4.3841, 4.4476, 4.535, 4.6770000000000005, 4.823, 5.266100000000002]",[3.6168],[5.6563],20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
65,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,604.769011,612.3887129999998,7.619702000000075,3.3181000000000003,3.6197,0.30159999999999965,3.5748,3.6035,0.02870000000000017,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5173, 3.6035, 3.7036, 3.7066, 3.9314, 4.0491, 4.33, 4.4643000000000015, 4.7482000000000015, 4.8896000000000015, 5.0413000000000014, 5.1904, 5.3881000000000006, 5.5743]","[3.5732000000000004, 3.6988, 3.7051, 3.9212, 4.0464, 4.3201, 4.4350000000000005, 4.7008, 4.8541, 4.9885, 5.1517, 5.2948, 5.4583, 5.6431]","[3.618, 4.4553, 4.7345000000000015, 5.0233, 5.1743000000000015, 5.3368, 5.5117]","[4.4525000000000015, 4.7301, 5.0177000000000005, 5.1690000000000005, 5.3168000000000015, 5.4807000000000015, 5.6455]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
66,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,612.403811,620.028613,7.6248019999999315,3.3206,3.6248,0.3041999999999998,3.5706,3.6078,0.0371999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5173, 3.609, 3.6239, 3.9277, 3.9864, 4.0446, 4.1815, 4.2512, 4.3165, 4.3871, 4.5056, 4.5472, 4.7429000000000014, 4.9295]","[3.5500000000000003, 3.6215, 3.7053, 3.9655, 4.0002, 4.0817000000000005, 4.2218, 4.2669999999999995, 4.3476, 4.4178000000000015, 4.5233, 4.6482, 4.7794, 4.9672]","[3.6078, 3.8336, 4.8586]","[3.8295, 4.8171, 4.9984]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
67,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,620.042311,627.635013,7.5927019999999175,3.3181000000000003,3.5927,0.2745999999999995,3.5748,3.5765,0.0017000000000000348,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5765, 3.6584, 3.6923, 3.7669, 3.8738, 4.3869, 5.5231]","[3.6451, 3.6878, 3.7543, 3.8654, 4.3729000000000005, 5.4988, 5.6295]",[3.5851],[5.615],20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
68,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,627.647811,639.267313,11.619501999999898,3.3181000000000003,3.6195,0.3013999999999997,3.5681000000000003,3.61,0.04190000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5429000000000004, 3.6642, 3.9264, 4.1904, 4.5950000000000015]","[3.5958, 3.8969, 4.0489999999999995, 4.2217, 4.6139]","[3.61, 4.0968, 4.2914]","[4.0858, 4.2697, 4.6388]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
69,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,639.2791110000003,646.878013,7.598902000000066,3.3206,3.5989,0.27829999999999977,3.5706,3.5819,0.011299999999999866,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5289, 3.7712, 3.8242, 3.8824, 3.9316, 4.0092, 4.0768, 4.1474, 4.2206, 4.2948, 4.3765, 4.4501, 4.5258, 4.6771, 4.7506, 4.841, 4.9091000000000005, 4.993, 5.0790000000000015, 5.1484000000000005, 5.2577, 5.4614]","[3.6268, 3.7794, 3.8735, 3.9081, 3.9926, 4.0282, 4.1448, 4.1811, 4.2767, 4.3151, 4.4342000000000015, 4.4847, 4.6357, 4.7252, 4.7727, 4.8913, 4.9553, 5.0573000000000015, 5.1438000000000015, 5.2049, 5.3545, 5.5114]","[3.5819, 3.7416, 5.5613]","[3.7372, 5.5469, 5.6267000000000005]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
70,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,646.890611,658.510813,11.62020199999995,3.3181000000000003,3.6202,0.3020999999999998,3.5681000000000003,3.6107,0.04259999999999975,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5061, 3.6417, 3.8481, 3.9218, 4.1615, 4.3268]","[3.5789, 3.7159, 3.8709, 4.0521, 4.1938, 4.3563]","[3.6107, 3.6669, 3.8763, 4.1457000000000015, 4.3217, 4.4907, 4.8345, 4.8349]","[3.6509, 3.8596, 4.0765, 4.1984, 4.3591000000000015, 4.5008, 4.8346, 4.8445]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
71,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,658.5249110000002,666.1523129999998,7.6274020000000755,3.3206,3.6274,0.3068,3.5706,3.6104,0.039800000000000064,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5226, 3.6522, 3.8842, 3.929, 3.9871, 4.1181, 4.2699, 4.3432, 4.4214, 4.4889, 4.5772, 4.6483, 4.7341000000000015, 4.8211, 4.8979, 4.9795, 5.0614, 5.1777000000000015, 5.4102000000000015]","[3.61, 3.7573, 3.9139, 3.9444, 4.0729000000000015, 4.2104, 4.3316, 4.3675000000000015, 4.4761000000000015, 4.5078000000000005, 4.6339999999999995, 4.6879, 4.8116, 4.8516, 4.9328, 5.032100000000002, 5.1033, 5.2907, 5.4403000000000015]","[3.6104, 5.3443000000000005, 5.532]","[5.3216, 5.4579, 5.6416]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
72,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,666.168311,673.788513,7.6202019999999475,3.3181000000000003,3.6202,0.3020999999999998,3.5748,3.6039999999999996,0.029199999999999893,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4988, 3.6039999999999996, 3.7021, 3.948, 4.0680000000000005, 4.2911, 4.4235000000000015, 4.4587, 4.5885, 4.7309, 4.8715, 5.0278, 5.17, 5.3403, 5.5113]","[3.5908, 3.7007, 3.94, 4.0544, 4.2881, 4.4193, 4.4288, 4.5517, 4.6885, 4.8231, 4.9638, 5.0985000000000005, 5.245900000000002, 5.3842, 5.5360000000000005]","[3.6111, 5.0021, 5.1446000000000005, 5.2985000000000015, 5.4612]","[4.9899, 5.1159, 5.2573, 5.3976000000000015, 5.5499]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
73,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,673.801111,685.403013,11.601901999999995,3.3206,3.6019,0.2812999999999999,3.5706,3.5924,0.02179999999999982,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5924, 3.6861, 3.8316, 3.981, 4.1189, 4.3636, 5.0888]","[3.6659, 3.7734, 3.9238, 4.0725, 4.23, 4.3906, 5.1368]","[3.6103, 3.6837, 3.8027, 3.9548, 4.2705, 4.4566, 5.0758, 5.2757000000000005, 6.8731]","[3.6757, 3.7937, 3.9447, 4.2503, 4.4046, 4.8172000000000015, 5.141, 5.2825000000000015, 6.8813]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
74,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,685.4154110000002,697.056013,11.640602000000058,3.3181000000000003,3.6406,0.3224999999999998,3.5681000000000003,3.6311,0.06299999999999972,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5359000000000003, 3.6427, 3.9956, 4.2035, 4.3905, 9.6413]","[3.5765, 3.8865, 4.1764, 4.2911, 4.4129000000000005, 9.664]","[3.6311, 3.6428, 3.8164, 3.8437, 3.9419999999999997, 4.3820000000000014, 9.001100000000003, 9.0013, 9.0022, 9.0024, 9.0263, 9.6158]","[3.6338, 3.7865, 3.8286, 3.9334, 4.3014, 4.4166, 9.0012, 9.001900000000003, 9.0023, 9.002500000000003, 9.2805, 9.7101]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
75,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,697.068811,708.680413,11.611602000000062,3.3181000000000003,3.6116,0.2934999999999999,3.5681000000000003,3.6021,0.033999999999999815,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5681000000000003, 8.0747]","[3.6187, 8.080400000000001]","[3.6021, 3.6201, 3.6736, 3.764, 3.9062, 5.3512, 6.9924, 7.0651, 7.4591, 7.8245, 7.8772, 7.8982, 7.8984, 8.8289, 8.8665, 8.868400000000003, 8.8719, 8.8831]","[3.6155, 3.6311, 3.7492, 3.8536, 3.9743, 5.3759000000000015, 7.0206, 7.3731, 7.8071, 7.8367, 7.8932, 7.898300000000001, 8.828800000000003, 8.8291, 8.8666, 8.8711, 8.8721, 8.8833]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
76,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,708.694511,716.3769139999997,7.682403000000023,3.3206,3.6824,0.3617999999999997,3.5706,3.6654,0.09479999999999976,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5494000000000003, 3.6679, 3.8767, 3.9297, 3.9909, 4.0636, 4.1421, 4.2164, 4.4196]","[3.6094, 3.7696, 3.9176, 3.9448, 4.0432000000000015, 4.0799, 4.1739999999999995, 4.3212, 4.4469]","[3.6654, 4.4016, 4.8821]","[4.3319, 4.4593, 4.8971]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
77,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,716.390811,728.0119129999997,11.621102000000064,3.3181000000000003,3.6211,0.30299999999999994,3.5681000000000003,3.6116,0.04349999999999987,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5591000000000004, 3.8146, 4.0107, 8.4589, 8.8694]","[3.6167, 3.8866, 4.0154000000000005, 8.4922, 8.879]","[3.6116, 3.6756, 3.7939, 3.9879, 8.2685, 8.9579, 9.0408]","[3.6272, 3.7486, 3.9257, 4.0518, 8.908900000000003, 8.9749, 9.6436]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
78,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,728.026611,739.641813,11.615201999999954,3.3181000000000003,3.6152,0.2970999999999999,3.5681000000000003,3.6057,0.037599999999999856,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5535, 3.8268, 7.622800000000002, 8.629]","[3.612, 3.89, 7.7001, 8.7509]","[3.6057, 3.6274, 3.6697, 3.8053, 4.0149, 4.1966, 7.4224, 7.4226, 7.5979, 7.7907, 7.8239, 7.9567, 8.5952, 8.596, 8.604000000000001, 8.6256, 9.3113]","[3.6267, 3.6335, 3.7431, 3.9144, 4.0432000000000015, 4.2088, 7.4225, 7.5102, 7.7412, 7.7928000000000015, 7.8779, 7.9982000000000015, 8.5959, 8.596300000000001, 8.612400000000001, 8.765500000000001, 9.3968]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
79,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,739.656611,747.271813,7.615201999999954,3.3181000000000003,3.6152,0.2970999999999999,3.5748,3.5989999999999998,0.0242,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5989999999999998, 3.7139, 3.7395, 3.8289999999999997, 3.9319, 4.0472, 4.1591000000000005, 4.2473, 4.2757000000000005, 4.3969000000000005, 4.5304, 4.6795, 4.8338, 5.0201, 5.2031]","[3.6934, 3.7185, 3.7899, 3.893, 4.0074000000000005, 4.1223, 4.2351, 4.2547000000000015, 4.3575, 4.4774, 4.6049000000000015, 4.7448000000000015, 4.8828000000000005, 5.0681, 5.2416]","[3.6039999999999996, 3.7573, 3.9279, 3.9723, 4.6566, 4.8107000000000015, 5.0097000000000005, 5.1934000000000005]","[3.7478, 3.9142, 3.9589, 4.6267000000000005, 4.754, 4.8893, 5.0762, 5.2493]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
80,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,747.287911,758.942513,11.654601999999954,3.3181000000000003,3.6546,0.3364999999999996,3.5681000000000003,3.6451,0.07699999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5231000000000003, 3.6519999999999997, 3.7256, 3.8767, 3.8847, 4.0464, 4.2676]","[3.5774000000000004, 3.7115, 3.8196, 3.8814, 3.9564, 4.1137000000000015, 4.3036]","[3.6451, 3.7564, 3.9253, 4.0309, 4.2065, 7.3258, 7.4468, 7.523700000000002]","[3.7275, 3.8423, 4.0145, 4.143, 4.3119000000000005, 7.3549000000000015, 7.5236, 7.5238]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
81,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,758.957112,766.589413,7.632300999999982,3.3206,3.6323,0.31169999999999964,3.5706,3.6153,0.04469999999999974,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5588, 3.7273, 3.8671, 3.9206, 3.9931, 4.127, 4.2782, 4.4311, 4.5137, 4.5711, 4.6644000000000005, 4.721, 4.8828000000000005, 4.9768, 5.0474000000000006, 5.2042, 5.3611, 5.4183, 5.5047000000000015]","[3.6379, 3.7716, 3.9128, 3.929, 4.0407, 4.1866, 4.3432, 4.489, 4.529, 4.6383, 4.6744, 4.7847, 4.9532, 5.0182, 5.1078, 5.2404, 5.4075000000000015, 5.4641, 5.6240000000000006]",[3.6153],[5.6841],20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
82,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,766.603611,774.195513,7.591902000000005,3.3181000000000003,3.5919000000000003,0.27380000000000004,3.5681000000000003,3.5757000000000003,0.007600000000000051,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5757000000000003, 3.691, 3.7076, 3.7882, 3.9076, 4.067, 4.2617, 4.4198]","[3.6573, 3.7041, 3.7781, 3.8989, 4.0246, 4.1675, 4.3019, 4.4485]","[3.6076, 3.6883, 4.0691000000000015, 4.2577, 4.4165]","[3.6825, 4.0558000000000005, 4.1911000000000005, 4.3007, 4.4523]",20,0.5,4.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221104-144005,2022-11-04,14:40:14.881409,16:19:20.697376,0.0067,0.0075
