Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ValveLeft,ValveRight
119,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1129.501612,1137.132714,7.631102000000055,3.3181000000000003,3.6311,0.3129999999999997,3.5681000000000003,3.613,0.04489999999999972,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.613, 3.7199, 3.8396, 3.9672, 4.0929, 4.2289, 4.3675000000000015, 4.5113, 4.6764, 4.7936000000000005]","[3.6551, 3.7754, 3.8942, 4.0234000000000005, 4.1472, 4.2834, 4.4208, 4.5592000000000015, 4.6866, 4.8359000000000005]",[3.6176],[3.639],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
120,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1137.146612,1149.733214,12.586602000000084,3.3206,3.5866,0.26599999999999957,3.5706,3.5771,0.00649999999999995,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5771, 3.7102, 3.8141]","[3.6203, 3.7305, 3.8751]","[3.6885, 3.9834, 10.0666]","[3.7337, 4.0354, 10.0998]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
121,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,1149.7695119999998,1162.374514,12.605002000000013,3.3181000000000003,3.605,0.2868999999999997,3.5681000000000003,3.5955000000000004,0.02740000000000009,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5980000000000003, 3.6874, 3.9673, 4.2822000000000005, 4.4442]","[3.6084, 3.7426, 4.0241, 4.316, 4.4750000000000005]","[3.5955000000000004, 3.8241]","[3.6039, 3.8742]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
122,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1162.395612,1170.001614,7.6060019999999895,3.3181000000000003,3.606,0.2878999999999996,3.5681000000000003,3.5879000000000003,0.01980000000000004,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[3.5879000000000003, 3.6752, 3.6769, 3.7863, 3.8953, 4.0098, 4.1301000000000005, 4.2513000000000005, 4.3755000000000015, 4.5086, 4.6498, 4.803, 4.9463, 5.1202000000000005, 5.2672, 5.4345]","[3.6126, 3.6758, 3.7262, 3.8354, 3.9485, 4.0643, 4.1849, 4.3073000000000015, 4.4337, 4.5684000000000005, 4.7077, 4.8499, 4.9941, 5.1479, 5.2988, 5.4765000000000015]",[5.2678],[5.3008000000000015],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
123,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1170.0359119999998,1182.622914,12.587001999999984,3.3206,3.5869999999999997,0.2663999999999995,3.5706,3.5775,0.006899999999999906,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5775, 3.6894]","[3.6219, 3.7455]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
124,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1182.6347119999998,1195.218314,12.583601999999928,3.3206,3.5836,0.2629999999999999,3.5706,3.5741,0.0034999999999998366,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5741, 3.832]","[3.6178, 3.8826]",[3.6922],[3.7359],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
125,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1195.2297119999998,1202.8308140000001,7.601101999999855,3.3181000000000003,3.6011,0.2829999999999999,3.5681000000000003,3.583,0.014899999999999913,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.583, 3.6843, 3.7852, 3.8898, 3.9979, 4.1136, 4.2302, 4.3505, 4.4721, 4.6131, 4.7446, 4.8857, 5.0211000000000015, 5.1593, 5.3159, 5.4919]","[3.6249, 3.7237, 3.8273, 3.9369, 4.0482000000000005, 4.1652000000000005, 4.2829000000000015, 4.4051, 4.5322000000000005, 4.6687, 4.8055, 4.9438, 5.0829, 5.2241, 5.380800000000002, 5.5416]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
126,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1202.8455119999999,1210.433314,7.587802000000011,3.3181000000000003,3.5878,0.26969999999999983,3.5681000000000003,3.5697,0.0015999999999998238,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5697, 3.6537, 3.7524, 3.8563, 3.9674, 4.0839, 4.2041, 4.3289, 4.4573, 4.6003, 4.7572, 4.8775, 5.0169999999999995, 5.1585, 5.2905000000000015, 5.4519]","[3.5877000000000003, 3.6941, 3.7952, 3.9044, 4.0168, 4.1372, 4.2591, 4.3867, 4.5164, 4.6589, 4.8094, 4.9357000000000015, 5.0732, 5.2126, 5.3494, 5.4947]",[5.1776],[5.2012],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
127,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1210.462912,1218.1497140000001,7.686801999999943,3.3181000000000003,3.6868,0.3686999999999996,3.5681000000000003,3.6687,0.10060000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5676, 3.6687, 3.7949, 3.8963, 4.0083, 4.1234, 4.2388, 4.3611, 4.4889, 4.6183000000000005, 4.7588, 4.9039, 5.0501000000000005, 5.2136000000000005]","[3.6012, 3.7298, 3.8295, 3.9385, 4.0549, 4.1705000000000005, 4.2893, 4.4135, 4.542, 4.671, 4.8085, 4.9519, 5.0953, 5.2435]",[4.9237],[4.9402],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
128,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1218.161912,1225.7501140000002,7.58820199999991,3.3181000000000003,3.5882,0.2700999999999998,3.5681000000000003,3.5701,0.0019999999999997797,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5701, 3.6667, 3.7704, 3.883, 4.0053, 4.1389000000000005, 4.2726000000000015, 4.4039, 4.5406, 4.6723, 4.822500000000002, 4.9943]","[3.6031, 3.7089999999999996, 3.8187, 3.9373, 4.0608, 4.198, 4.3276, 4.4646, 4.5974, 4.7315000000000005, 4.8746, 5.0325000000000015]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
129,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1225.761912,1238.408314,12.64640200000008,3.3206,3.6464,0.32579999999999965,3.5706,3.6369,0.06630000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.6369, 4.0396, 4.1933, 4.3452, 4.5063]","[3.6942, 4.0992000000000015, 4.2233, 4.3745, 4.5107]","[3.7728, 3.886]","[3.8161, 3.9445]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
130,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1238.4298119999999,1251.019014,12.589201999999887,3.3206,3.5892000000000004,0.26860000000000017,3.5792,3.5797000000000003,0.000500000000000167,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5797000000000003, 4.4477, 4.5759, 4.7104, 4.8973, 6.1058, 9.0319]","[3.6286, 4.4858, 4.6329, 4.7738000000000005, 4.9248, 6.1138, 9.0528]","[3.7049, 3.8041, 3.9105, 4.032, 4.1485, 4.2832, 4.4331000000000005]","[3.7414, 3.8486, 3.97, 4.0859000000000005, 4.2094000000000005, 4.3469000000000015, 4.4864000000000015]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
131,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1251.033312,1258.636514,7.60320200000001,3.3206,3.6032,0.28259999999999996,3.5792,3.5851,0.005900000000000016,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.6146, 5.1346, 5.255800000000002]","[4.6549000000000005, 5.1774, 5.3082]","[3.5851, 3.6896, 3.7946, 3.9007, 4.0136, 4.1232, 4.2397, 4.3614000000000015, 4.4795, 4.7419, 4.8594, 4.9883000000000015, 5.1436, 5.4093, 5.5337000000000005]","[3.6344, 3.7286, 3.8349, 3.945, 4.0539000000000005, 4.1681, 4.2858, 4.4041000000000015, 4.5257000000000005, 4.7848000000000015, 4.9085, 5.0384, 5.1698, 5.4510000000000005, 5.581]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
132,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1258.647712,1266.332914,7.6852020000001176,3.3206,3.6852,0.3645999999999998,3.5792,3.6671,0.08789999999999987,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.6240000000000006, 4.7607, 5.0335, 5.1904]","[4.6733, 4.8062000000000005, 5.0776, 5.2216000000000005]","[3.5761000000000003, 3.6671, 3.7662, 3.8737, 3.9871, 4.1080000000000005, 4.2279, 4.3526, 4.4896, 4.7806000000000015, 4.8952]","[3.6033, 3.7044, 3.8089999999999997, 3.9188, 4.0353, 4.1553, 4.2780000000000005, 4.4103, 4.5426, 4.7887, 4.9394]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
133,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1266.344912,1278.944414,12.59950200000003,3.3206,3.5995000000000004,0.27890000000000015,3.5792,3.5900000000000003,0.010800000000000143,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.5900000000000003, 4.4736, 4.5984, 4.7491, 4.902, 5.0877]","[3.6273, 4.4948000000000015, 4.6512, 4.7803, 4.9446, 5.0902]","[3.6047, 3.7039999999999997, 3.8023, 3.9175, 4.0403, 4.1704, 4.3088000000000015, 4.4534]","[3.6228, 3.7473, 3.8544, 3.9808, 4.0981000000000005, 4.2317, 4.3698000000000015, 4.5070000000000014]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
134,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1278.9760119999999,1286.578814,7.602801999999883,3.3206,3.6028,0.28219999999999956,3.5792,3.5847,0.00550000000000006,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.7885, 4.9140000000000015, 5.043, 5.1891, 5.3454000000000015, 5.4977]","[4.8413, 4.9681000000000015, 5.1017, 5.2425000000000015, 5.3824000000000005, 5.5154000000000005]","[3.5847, 3.6662, 3.7578, 3.8687, 3.9688, 4.0795, 4.1943, 4.309, 4.4179, 4.5382, 4.6622, 4.8073000000000015]","[3.6114, 3.7031, 3.8017, 3.9042, 4.0120000000000005, 4.1238, 4.2418000000000005, 4.3512, 4.4682, 4.5907, 4.715, 4.8356]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
135,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1286.591312,1294.281514,7.690201999999999,3.3206,3.6902,0.3695999999999997,3.5792,3.6721,0.0929000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.5766, 4.727, 4.8482, 5.247800000000002, 5.3809000000000005, 5.5438]","[3.6107, 4.7702, 4.8993, 5.2945, 5.4316, 5.5837]","[3.6721, 3.7681, 3.87, 3.9794, 4.0971, 4.2101000000000015, 4.3335, 4.4552000000000005, 4.5892, 4.9871, 5.1158]","[3.714, 3.8103, 3.9142, 4.0229, 4.1406, 4.258, 4.3831, 4.5065, 4.6379, 5.0336, 5.1609]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
136,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1294.322312,1306.9132140000002,12.590901999999915,3.3181000000000003,3.5909,0.2727999999999997,3.5681000000000003,3.5814000000000004,0.01330000000000009,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[3.7979, 3.9447]","[3.8511, 3.9868]","[3.5814000000000004, 3.6749]","[3.6121, 3.7213]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
137,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1306.925012,1314.538714,7.613702000000103,3.3181000000000003,3.6137,0.29559999999999986,3.5681000000000003,3.5956,0.027499999999999858,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[3.5956, 3.6924, 3.8004, 3.9278, 4.0535000000000005, 4.1849, 4.1998000000000015, 4.3482, 4.5395, 4.6844]","[3.6356, 3.7469, 3.8598, 3.9945, 4.1296, 4.1881, 4.2737, 4.4181, 4.5652, 4.7143000000000015]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
138,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1314.5639119999998,1322.1742140000001,7.61030199999982,3.3181000000000003,3.6103,0.2921999999999998,3.5681000000000003,3.5922,0.024099999999999788,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5922, 3.6835, 3.7901, 3.9019999999999997, 4.0219000000000005, 4.1505, 4.2764000000000015, 4.2841000000000005, 4.4369000000000005, 4.5906, 4.7563, 4.9642, 5.1076000000000015]","[3.6283, 3.735, 3.8434, 3.9605, 4.0845, 4.2155000000000005, 4.2791000000000015, 4.3519000000000005, 4.5008, 4.6549000000000005, 4.808, 4.9739, 5.129]",[3.609],[3.6201],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
139,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1322.188412,1329.787014,7.598602000000028,3.3181000000000003,3.5986,0.2804999999999995,3.5681000000000003,3.5805,0.012399999999999967,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5805, 3.6725, 3.7569999999999997, 3.8607, 3.9759, 4.09, 4.2041, 4.3264000000000005, 4.4714, 4.6018, 4.7472]","[3.6249, 3.6992, 3.798, 3.9055, 4.0231, 4.1364, 4.2545, 4.3832, 4.5206, 4.6492, 4.7899]","[4.766100000000002, 4.8980000000000015]","[4.7836, 4.9335]",20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
140,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1329.814612,1342.408014,12.593402000000196,3.3206,3.5934000000000004,0.27280000000000015,3.5706,3.5839000000000003,0.01330000000000009,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5839000000000003, 3.6724, 3.9347]","[3.605, 3.723, 3.9947]",[3.7968],[3.8485],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
141,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1342.420612,1355.018514,12.597902000000204,3.3206,3.5979,0.2772999999999999,3.5706,3.5884,0.017799999999999816,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5884, 3.8231, 4.1068, 4.2632, 4.5926, 5.1529, 5.3576000000000015, 6.0589, 6.260000000000002, 6.7483, 6.7563, 6.7643, 6.7646000000000015, 6.7650000000000015, 6.7663, 6.7665000000000015, 6.7674, 6.7679, 6.7682, 6.7689, 6.7702, 6.7704, 6.7717, 7.6786]","[3.6297, 3.8784, 4.1277, 4.2889, 4.623, 5.1644000000000005, 5.4314, 6.1328000000000005, 6.7481, 6.7486000000000015, 6.763999999999999, 6.7645, 6.7647, 6.7658000000000005, 6.7664, 6.7673000000000005, 6.7677000000000005, 6.7681, 6.7686, 6.7701, 6.7703000000000015, 6.7716, 6.7723, 7.7304]",[3.7067],[3.7533],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
142,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1355.046212,1362.6524140000001,7.606201999999939,3.3181000000000003,3.6062,0.2880999999999996,3.5681000000000003,3.5881000000000003,0.020000000000000018,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5881000000000003, 3.6894, 3.7922, 3.8979, 4.0164, 4.1375, 4.2627000000000015, 4.3926, 4.53, 4.6695, 4.8295, 4.9979000000000005, 5.1361, 5.4904]","[3.6316, 3.7295, 3.8379, 3.9501, 4.0695000000000014, 4.1949000000000005, 4.3195000000000014, 4.4541, 4.5894, 4.7312, 4.8845, 5.0251, 5.1501, 5.496]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
143,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1362.667612,1370.337514,7.669902000000093,3.3181000000000003,3.6699,0.3517999999999999,3.5681000000000003,3.6518,0.08369999999999989,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.6518, 3.7694, 3.8716, 3.9824, 4.0999, 4.2184, 4.3439000000000005, 4.4685000000000015, 4.5999, 4.7328, 4.8814, 5.0257000000000005, 5.1938]","[3.7032, 3.806, 3.9149, 4.0289, 4.1463, 4.2682, 4.3937, 4.5222, 4.6529, 4.784, 4.9319999999999995, 5.0724, 5.2279]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
144,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1370.348612,1382.934314,12.585702000000083,3.3206,3.5857,0.2650999999999999,3.5706,3.5762,0.005599999999999827,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5762, 3.6686, 3.9419999999999997]","[3.5975, 3.72, 3.9806]",[3.7937],[3.8397],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
145,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1382.945612,1390.546614,7.601002000000108,3.3181000000000003,3.6010000000000004,0.28290000000000015,3.5681000000000003,3.5829,0.014799999999999702,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5829, 3.6908, 3.784, 3.8875, 4.0043, 4.1188, 4.2419, 4.3674, 4.5061, 4.6448, 4.7924000000000015, 4.9386, 5.0721, 5.2423]","[3.628, 3.7294, 3.827, 3.9389, 4.0546, 4.1738, 4.2978000000000005, 4.4282, 4.5644, 4.7066, 4.8484, 4.9901, 5.1093, 5.2482000000000015]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
146,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1390.5731119999998,1398.175214,7.602102000000059,3.3181000000000003,3.6021,0.2839999999999998,3.5681000000000003,3.5839999999999996,0.015899999999999803,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[3.5839999999999996, 3.6852, 3.7889, 3.9111, 4.0395, 4.1683, 4.3100000000000005, 4.4544000000000015, 4.8552]","[3.6277, 3.7351, 3.8477, 3.9724, 4.1007, 4.2337, 4.3756, 4.5197, 4.8748000000000005]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
147,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1398.1890119999998,1410.774814,12.585802000000058,3.3206,3.5858000000000003,0.2652000000000001,3.5706,3.5763000000000003,0.005700000000000038,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5763000000000003, 3.7065, 4.0377, 4.1948, 4.3896000000000015, 4.5719]","[3.6203, 3.7577, 4.0448, 4.2197000000000005, 4.4065, 4.5873]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
148,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1410.786412,1423.400314,12.613902000000053,3.3206,3.6139,0.2932999999999999,3.5706,3.6044,0.03379999999999983,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.6044, 3.7293]","[3.6514, 3.7863]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
149,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1423.416612,1436.0010140000002,12.584401999999955,3.3206,3.5844,0.2637999999999998,3.5706,3.5749,0.0042999999999997485,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[3.5749, 3.6725, 3.8213, 4.2078, 4.3375, 4.5182]","[3.6066, 3.7319, 3.8537, 4.2148, 4.3572000000000015, 4.6078]",[],[],20,0.5,5.0,0.5,3,2,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221107-112440,2022-11-07,11:24:48.861966,13:16:22.527362,0.0086,0.0086
