Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,RespWin,ITI,WarmUp,RecoveryMode
120,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1113.979627,1124.629217,10.649589999999991,3.3206,4.3301,1.0094999999999996,4.4801,4.6401,0.16000000000000014,iaa,iaa,1,,0,0,1,1,70.0,[4.6401],[4.6778],[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.5499999999999998,,,,
121,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1124.636427,1133.347017,8.710590000000138,3.3255000000000003,4.335,1.0094999999999996,4.485,4.6996,0.2145999999999999,dmj,dmj,1,,0,1,1,2,-2.0,"[4.6996, 4.8142000000000005, 4.9204, 5.0310000000000015]","[4.735, 4.8538000000000014, 4.9638, 5.0841]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,2.0,0.5499999999999998,,,,
122,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1133.369427,1142.078217,8.708789999999906,3.3181000000000003,4.3276,1.0095,4.4776,4.6978,0.22020000000000006,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6978, 4.809, 4.9169, 5.0226000000000015, 5.1291, 5.2444000000000015]","[4.735, 4.8442, 4.9556, 5.0622, 5.1745, 5.2989000000000015]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.5499999999999998,,,,
123,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1142.086227,1150.770317,8.684089999999971,3.3181000000000003,4.3276,1.0095,4.4776,4.6731,0.1955,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6731, 4.7758, 4.8792, 4.9838000000000005, 5.0981000000000005, 5.213500000000002]","[4.7047, 4.8101, 4.9190000000000005, 5.0278, 5.1413, 5.2524000000000015]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.5499999999999998,,,,
124,0,1.0,0,1,0,0.0,0.0,1.0,1.0,0.0,1,1150.789727,1161.504417,10.714690000000019,3.3246,4.3341,1.0095,4.4841000000000015,4.7052000000000005,0.22109999999999985,dik,dik,1,,0,1,1,2,-2.0,[],[],"[4.7052000000000005, 4.8174]","[4.743, 4.8572000000000015]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,2.0,0.5499999999999998,,,,
125,1,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,1161.512227,1172.207817,10.695590000000037,3.3206,4.3301,1.0094999999999996,4.4801,4.6861000000000015,0.2060000000000004,iaa,iaa,1,,0,0,1,1,70.0,[4.6861000000000015],[4.7235000000000005],[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.5499999999999998,,,,
126,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1172.218027,1180.861717,8.643690000000106,3.3181000000000003,4.3276,1.0095,4.4776,4.6327,0.15510000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6327, 4.7373, 4.8299, 4.9344, 5.0421000000000005]","[4.6512, 4.7562000000000015, 4.8621, 4.9745, 5.082]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.5499999999999998,,,,
127,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1180.882527,1189.518317,8.635790000000043,3.3206,4.3301,1.0094999999999996,4.4801,4.6263000000000005,0.14620000000000033,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6263000000000005, 4.7271, 4.8317000000000005, 4.9415, 5.0634000000000015, 5.175, 5.2932000000000015, 5.4126, 5.532100000000002, 5.6492, 5.7707000000000015, 5.8928, 6.0134, 6.1341, 6.2572, 6.3752, 6.4915, 6.6249]","[4.6547, 4.763999999999999, 4.8726, 4.9834000000000005, 5.1069, 5.2241, 5.3420000000000005, 5.4641, 5.5797, 5.703600000000002, 5.8215, 5.9432, 6.0654, 6.1856, 6.3069000000000015, 6.4265, 6.5438, 6.6659000000000015]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.5499999999999998,,,,
128,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1189.525927,1198.202717,8.676789999999983,3.3194000000000004,4.3289,1.0094999999999996,4.4789,4.6658,0.1868999999999996,cbb,cbb,1,,0,1,1,2,-4.0,"[4.6658, 4.7749000000000015, 4.8807, 4.9835, 5.0997, 5.2209, 5.3339]","[4.7005, 4.8113, 4.9166, 5.0268000000000015, 5.1415000000000015, 5.2657, 5.3901]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-4.0,0.5499999999999998,,,,
129,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1198.211727,1208.917917,10.70618999999988,3.3206,4.3301,1.0094999999999996,4.4801,4.6967,0.21659999999999968,iaa,iaa,1,,0,0,1,1,70.0,[4.6967],[4.7323],[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.5499999999999998,,,,
130,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1208.926127,1217.635417,8.70929000000001,3.3288,4.3383,1.0095,4.4883000000000015,4.6983000000000015,0.21,dum,dum,1,,0,1,1,2,-2.0,"[4.6983000000000015, 4.8114, 4.9217, 5.0403, 5.155200000000002, 5.2842, 5.4196, 5.5476, 5.6904]","[4.7335, 4.8476, 4.9669, 5.0889000000000015, 5.2058, 5.3352, 5.4662000000000015, 5.5996000000000015, 5.7426]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,2.0,0.5499999999999998,,,,
131,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1217.6430269999996,1226.343417,8.70038999999997,3.3181000000000003,4.3276,1.0095,4.4776,4.6894,0.2118000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6894, 4.7971, 4.9251000000000005, 5.0474000000000006, 5.1720000000000015, 5.3116, 5.4335]","[4.7250000000000005, 4.846, 4.9755, 5.0983, 5.2269000000000005, 5.3592, 5.4902000000000015]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.5499999999999998,,,,
132,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1226.351327,1237.036017,10.68468999999982,3.3245,4.3340000000000005,1.0095000000000005,4.484,4.6752,0.19120000000000026,fpb,fpb,1,,0,1,1,2,2.0,[4.6752],[4.713],[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-2.0,0.5499999999999998,,,,
133,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1237.046227,1245.754117,8.707889999999907,3.3275,4.3370000000000015,1.0095000000000014,4.487,4.6969,0.2099000000000002,bxh,bxh,1,,0,1,1,2,-8.0,"[4.6969, 4.8059, 4.9202, 5.0366]","[4.7341000000000015, 4.8471, 4.9663, 5.08]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,8.0,0.5499999999999998,,,,
134,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1245.800027,1254.516917,8.716889999999921,3.3264,4.3359000000000005,1.0095000000000005,4.4859,4.7059000000000015,0.22000000000000064,bkq,bkq,1,,0,1,1,2,-8.0,"[4.7059000000000015, 4.8191000000000015, 4.9179, 5.032100000000002, 5.1448, 5.2754]","[4.7409, 4.8508, 4.9601000000000015, 5.0739, 5.1923, 5.3207]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,8.0,0.5499999999999998,,,,
135,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1254.524227,1263.200317,8.676089999999933,3.3264,4.3359000000000005,1.0095000000000005,4.4859,4.6666,0.18069999999999986,ftd,ftd,1,,0,1,1,2,2.0,[],[],"[4.6666, 4.78, 4.8777, 4.9867, 5.1038000000000014, 5.2233, 5.364]","[4.6969, 4.8129, 4.9208, 5.0255, 5.1468, 5.274, 5.4177]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-2.0,0.5499999999999998,,,,
136,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1263.209127,1271.915017,8.705889999999954,3.3206,4.3301,1.0094999999999996,4.4801,4.6964000000000015,0.2163000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6964000000000015, 4.806, 4.915, 5.0368, 5.1694, 5.2916]","[4.7353000000000005, 4.8501, 4.9615, 5.0837, 5.2027, 5.3399]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.5499999999999998,,,,
137,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1271.922527,1280.612017,8.689489999999978,3.3181000000000003,4.3276,1.0095,4.4776,4.6785000000000005,0.20090000000000074,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6785000000000005, 4.7916, 4.8975, 5.0136, 5.1393]","[4.7149, 4.8282, 4.9391, 5.0578, 5.1731]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.5499999999999998,,,,
138,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1280.634527,1289.254217,8.619689999999991,3.3206,4.3301,1.0094999999999996,4.4801,4.6102,0.13009999999999966,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6102, 4.7035, 4.8185, 4.9253, 5.0397, 5.1627, 5.2781, 5.4068000000000005, 5.5334, 5.6549000000000005, 5.7814000000000005, 5.923100000000002, 6.0455000000000005]","[4.6339999999999995, 4.7482000000000015, 4.8633000000000015, 4.9721, 5.0883, 5.2082000000000015, 5.3312, 5.4577, 5.5826, 5.7112, 5.8347000000000016, 5.962999999999999, 6.1063]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.5499999999999998,,,,
139,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1289.261027,1297.965817,8.704790000000003,3.3298,4.3393000000000015,1.0095000000000014,4.4893,4.6938,0.20450000000000035,czl,czl,1,,0,1,1,2,-4.0,"[4.6938, 4.8015, 4.9101, 5.0232, 5.1323, 5.2536000000000005]","[4.7304, 4.8404, 4.9545, 5.0676000000000005, 5.1812000000000005, 5.2977]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-4.0,0.5499999999999998,,,,
140,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1297.973527,1306.685217,8.711689999999862,3.3181000000000003,4.3276,1.0095,4.4776,4.7007,0.22310000000000046,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7007, 4.8127, 4.9284, 5.0545, 5.1736]","[4.7387000000000015, 4.8549000000000015, 4.9718, 5.0950000000000015, 5.2151000000000005]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
141,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1306.691927,1315.328817,8.636889999999994,3.3181000000000003,4.3276,1.0095,4.4776,4.6259000000000015,0.14830000000000074,aaa,aaa,1,,0,1,1,2,-70.0,"[4.6259000000000015, 4.7347, 4.8450000000000015, 4.9711]","[4.6534, 4.776, 4.8916, 5.0089999999999995]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
142,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1315.344627,1324.034717,8.690090000000055,3.3298,4.3393000000000015,1.0095000000000014,4.4893,4.6791,0.1898,cxn,cxn,1,,0,1,1,2,-4.0,"[4.6791, 4.7886000000000015, 4.8935, 5.0029, 5.122000000000001, 5.2352]","[4.7162000000000015, 4.8217, 4.9380000000000015, 5.0505, 5.1655000000000015, 5.2851]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,4.0,0.4999999999999998,,,,
143,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1324.043627,1332.736817,8.693189999999959,3.3294,4.3389000000000015,1.0095000000000014,4.4889,4.6822,0.1932999999999998,bxn,bxn,1,,0,1,1,2,-8.0,"[4.6822, 4.7972, 4.9041000000000015, 5.0197, 5.1395, 5.2484, 5.3628, 5.489, 5.6215]","[4.7155000000000005, 4.8354, 4.9459, 5.0627, 5.1791, 5.2964, 5.4167000000000005, 5.5429, 5.6673]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,8.0,0.4999999999999998,,,,
144,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1332.744427,1341.456617,8.712189999999964,3.3206,4.3301,1.0094999999999996,4.4801,4.7027,0.2225999999999999,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7027, 4.8065000000000015, 4.9153, 5.0232, 5.1507000000000005, 5.2899, 5.4005]","[4.7393, 4.8487, 4.9574, 5.0672000000000015, 5.1849, 5.2978000000000005, 5.4394]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.4999999999999998,,,,
145,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1341.463627,1350.092917,8.629289999999855,3.3206,4.3301,1.0094999999999996,4.4801,4.6198000000000015,0.13970000000000038,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6198000000000015, 4.7177, 4.8089, 4.9098000000000015, 5.0185, 5.1325, 5.2475000000000005, 5.3598, 5.4784000000000015, 5.5948, 5.7188, 5.8517, 5.9816, 6.4922]","[4.6401, 4.7437000000000005, 4.846, 4.9519, 5.0628, 5.1791, 5.2923, 5.4084, 5.5267, 5.6489, 5.7688000000000015, 5.8982, 6.0266, 6.5149]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
146,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1350.1285269999996,1358.827917,8.699389999999994,3.3280000000000003,4.3375,1.0095,4.4875,4.6884000000000015,0.20090000000000074,ejt,ejt,1,,0,1,1,2,0.0,"[4.6884000000000015, 4.7995, 4.9122, 5.0184000000000015, 5.1337]","[4.7228, 4.8356, 4.9511, 5.0606, 5.1793000000000005]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-0.0,0.4999999999999998,,,,
147,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1358.838327,1367.515317,8.67699000000016,3.3181000000000003,4.3276,1.0095,4.4776,4.666,0.1884000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.666, 4.7859, 4.7861, 4.8883, 5.0008, 5.1213000000000015, 5.2271]","[4.6991000000000005, 4.7860000000000005, 4.8131, 4.9271, 5.0469, 5.1588, 5.2734000000000005]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
148,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1367.522027,1376.168617,8.64659000000006,3.3206,4.3301,1.0094999999999996,4.4801,4.6371,0.15700000000000006,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6371, 4.7357000000000005, 4.8370000000000015, 4.9376000000000015, 5.0429, 5.1509, 5.2717, 5.3863, 5.632700000000002, 5.7683, 5.9024]","[4.6662, 4.7682, 4.8692, 4.975700000000002, 5.0806, 5.1898, 5.3097, 5.4301, 5.6862, 5.8236, 5.9557]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.4999999999999998,,,,
149,1,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,1,1376.176827,1386.873217,10.696390000000065,3.3206,4.3301,1.0094999999999996,4.4801,4.6869000000000005,0.20680000000000032,iaa,iaa,1,,0,0,1,1,70.0,[4.6869000000000005],[4.7237],[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
150,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1386.881727,1395.507717,8.625990000000002,3.3181000000000003,4.3276,1.0095,4.4776,4.615,0.1374000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.615, 4.7149, 4.8131, 4.9144000000000005, 5.0363000000000016]","[4.6405, 4.7437000000000005, 4.8488000000000016, 4.9553, 5.0679]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
151,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1395.525627,1404.241317,8.715689999999995,3.3181000000000003,4.3276,1.0095,4.4776,4.7047,0.2271000000000001,aaa,aaa,1,,0,1,1,2,-70.0,"[4.7047, 4.8205, 4.9491000000000005]","[4.7405, 4.864, 4.9882]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
152,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1404.248127,1412.964117,8.71598999999992,3.3181000000000003,4.3276,1.0095,4.4776,4.705,0.2274000000000003,aaa,aaa,1,,0,1,1,2,-70.0,"[4.705, 4.814500000000002, 4.9279, 5.0439]","[4.7391000000000005, 4.8582, 4.9767, 5.1003]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
153,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1412.972327,1421.607517,8.635189999999966,3.3206,4.3301,1.0094999999999996,4.4801,4.6257,0.14559999999999995,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6257, 4.7245, 4.8241000000000005, 4.9265, 5.0393, 5.1504, 5.2625, 5.3805000000000005, 5.4966, 5.6095000000000015, 5.7296000000000005, 5.8485000000000005, 5.9691, 6.0886000000000005, 6.213500000000002, 6.3432, 6.4620000000000015]","[4.6504, 4.7561, 4.8606, 4.9665, 5.0795, 5.1938, 5.306, 5.4266000000000005, 5.5415, 5.659000000000002, 5.7787000000000015, 5.8974, 6.0174, 6.1439, 6.2633, 6.394, 6.5120000000000005]",4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.4999999999999998,,,,
154,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1421.616027,1430.258917,8.64289000000008,3.3181000000000003,4.3276,1.0095,4.4776,4.6319,0.1543000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6319, 4.7485, 4.862, 4.9797]","[4.6523, 4.7878, 4.9073, 5.0304]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.4999999999999998,,,,
155,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1430.275127,1438.973017,8.697889999999916,3.3181000000000003,4.3276,1.0095,4.4776,4.6869000000000005,0.2093000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6869000000000005, 4.8018, 4.9093, 5.025, 5.1398, 5.2683, 5.3846, 5.5269]","[4.7254000000000005, 4.8369, 4.9495000000000005, 5.067, 5.1809, 5.304200000000002, 5.4329, 5.5453]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
156,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1438.980327,1447.634917,8.654590000000098,3.3181000000000003,4.3276,1.0095,4.4776,4.6436,0.16600000000000034,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6436, 4.7517000000000005, 4.8549000000000015, 4.9631, 5.0842, 5.1882, 5.3139, 5.4248, 5.5567, 5.6850000000000005]","[4.6772, 4.7858, 4.8939, 5.0058, 5.1189, 5.2332, 5.3564, 5.4774, 5.6104, 5.7355]",[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,70.0,0.4999999999999998,,,,
157,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1447.642927,1458.369017,10.726089999999887,3.3206,4.3301,1.0094999999999996,4.4801,4.7166000000000015,0.2365000000000004,iaa,iaa,1,,0,0,1,1,70.0,[4.7166000000000015],[4.7531],[],[],4,0.5,2.0,0.5,4,4,1,1,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220328-101334,2022-03-28,10:13:43.537269,11:09:25.721574,-70.0,0.4999999999999998,,,,
