Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
132,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1172.48343,1181.109033,8.625602999999956,3.3181000000000003,4.3276,1.0095,4.4776,4.6183000000000005,0.1407000000000007,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6183000000000005, 4.7253, 4.8477000000000015, 4.9644, 5.0908000000000015, 5.219600000000002, 5.3549000000000015, 5.502999999999999]","[4.6343000000000005, 4.761, 4.8845, 5.0088, 5.1321, 5.2598, 5.3924, 5.5284]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
133,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1181.1287300000001,1189.756233,8.62750300000016,3.3181000000000003,4.3276,1.0095,4.4776,4.6202000000000005,0.14260000000000073,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6202000000000005, 4.7227000000000015, 4.8227, 4.931, 5.0544, 5.1703, 5.2883, 5.4256]","[4.6438000000000015, 4.7504, 4.8572000000000015, 4.9674000000000005, 5.0865, 5.2051, 5.33, 5.4567000000000005]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
134,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1189.77303,1198.416033,8.643002999999908,3.3206,4.3301,1.0094999999999996,4.4801,4.6355,0.1554000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6355, 4.7622, 4.8776, 5.0035, 5.1418, 5.2730000000000015, 5.4153]","[4.6745, 4.7874, 4.9168, 5.0509, 5.1716000000000015, 5.3144, 5.447]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
135,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1198.4358300000001,1207.056033,8.620203000000174,3.3206,4.3301,1.0094999999999996,4.4801,4.6127,0.13260000000000005,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6127, 4.7271, 4.8345, 4.9523, 5.0703000000000005, 5.2185000000000015]","[4.6442000000000005, 4.7585000000000015, 4.8729000000000005, 4.9889, 5.1132, 5.2421000000000015]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
136,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1207.07543,1215.760633,8.685203000000001,3.3206,4.3301,1.0094999999999996,4.4801,4.6777000000000015,0.19760000000000044,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6777000000000015, 4.8033, 4.9194, 5.035, 5.155, 5.2865]","[4.7214, 4.8354, 4.9587, 5.0737000000000005, 5.1953000000000005, 5.3245000000000005]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
137,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1215.78603,1224.506433,8.720403000000033,3.3181000000000003,4.3276,1.0095,4.4776,4.7131,0.23550000000000004,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.7131, 4.8462000000000005, 4.9547, 5.0749, 5.2037, 5.3194, 5.4607]","[4.7549, 4.8738, 4.9895000000000005, 5.1098, 5.2349000000000006, 5.3612, 5.4925000000000015]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
138,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1224.52833,1233.147233,8.618902999999818,3.3206,4.3301,1.0094999999999996,4.4801,4.6114000000000015,0.13130000000000042,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6114000000000015, 4.7435, 4.859, 4.985, 5.1097, 5.2311000000000005, 5.3627, 5.517]","[4.6626, 4.775, 4.9030000000000005, 5.0249000000000015, 5.1458, 5.2780000000000005, 5.4141, 5.5344000000000015]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
139,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1233.18713,1241.793733,8.60660299999995,3.3181000000000003,4.3276,1.0095,4.4776,4.5993,0.12170000000000059,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.5993, 4.7137, 4.8273, 4.9359, 5.0503, 5.1803, 5.3097]","[4.6179000000000014, 4.7356, 4.8543, 4.9732, 5.0917, 5.2072, 5.3418]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
140,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1241.8071300000001,1250.503333,8.696203000000196,3.3181000000000003,4.3276,1.0095,4.4776,4.6889,0.2113000000000005,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6889, 5.0563, 5.171200000000002, 5.2912, 5.4169]","[4.727, 5.0912000000000015, 5.2084, 5.3321000000000005, 5.4522]","[5.7121, 5.8579, 6.0208]","[5.7722000000000016, 5.9190000000000005, 6.0656]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
141,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1250.53503,1259.178033,8.643002999999908,3.3206,4.3301,1.0094999999999996,4.4801,4.6355,0.1554000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6355, 4.7522, 4.8735, 4.9911, 5.1356, 5.2806000000000015]","[4.683, 4.7991, 4.915, 5.0351, 5.1800000000000015, 5.3033]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
142,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1259.19413,1267.815333,8.621202999999923,3.3206,4.3301,1.0094999999999996,4.4801,4.6137000000000015,0.13360000000000039,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6137000000000015, 4.7207, 4.8389000000000015]","[4.6450000000000005, 4.7593000000000005, 4.8797000000000015]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
143,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1267.83643,1276.454933,8.618502999999919,3.3206,4.3301,1.0094999999999996,4.4801,4.6110000000000015,0.13090000000000046,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6110000000000015, 4.7176, 4.8481000000000005]","[4.6377000000000015, 4.7723, 4.8900000000000015]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
144,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1276.46883,1285.087833,8.61900300000002,3.3181000000000003,4.3276,1.0095,4.4776,4.6117,0.1341000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6117, 4.7285, 4.8519000000000005, 4.9732, 5.0983, 5.233700000000002, 5.3692]","[4.6228, 4.7621, 4.8938000000000015, 5.0120000000000005, 5.1370000000000005, 5.2779, 5.404]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
145,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1285.10303,1293.731433,8.628402999999935,3.3206,4.3301,1.0094999999999996,4.4801,4.6209,0.1407999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6209, 4.7452000000000005, 4.8626000000000005, 4.9861, 5.1368, 5.6466, 5.7836]","[4.6652000000000005, 4.7799000000000005, 4.9058, 5.0257000000000005, 5.1480000000000015, 5.689, 5.828600000000002]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
146,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1293.76973,1302.468033,8.698303000000124,3.3206,4.3301,1.0094999999999996,4.4801,4.6908,0.2107000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6908, 4.8256000000000006, 4.953, 5.0721, 5.1939, 5.3418]","[4.7459, 4.86, 4.9914000000000005, 5.1115, 5.2399, 5.3615]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
147,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1302.48973,1311.179333,8.689603000000034,3.3181000000000003,4.3276,1.0095,4.4776,4.6823000000000015,0.20470000000000077,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6823000000000015, 4.8107000000000015, 4.9225, 5.0448, 5.1784]","[4.7196, 4.8467, 4.9678, 5.0869, 5.2183]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
148,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1311.2011300000001,1319.906733,8.70560300000011,3.3206,4.3301,1.0094999999999996,4.4801,4.6981,0.21799999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6981, 4.8257, 4.9412, 5.0669, 5.1887, 5.315]","[4.7388, 4.8517, 4.9875, 5.1097, 5.2309, 5.3501]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
149,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1319.92713,1328.564633,8.637502999999924,3.3181000000000003,4.3276,1.0095,4.4776,4.6302,0.1526000000000005,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6302, 4.7555000000000005, 4.8580000000000005, 4.9787, 5.0999]","[4.6648000000000005, 4.7787000000000015, 4.8971, 5.0211000000000015, 5.138999999999999]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
150,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1328.57663,1337.254933,8.678302999999914,3.3181000000000003,4.3276,1.0095,4.4776,4.671,0.19340000000000046,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.671, 4.7945, 4.9011000000000005, 5.0285, 5.1564000000000005, 5.2856000000000005, 5.4155000000000015]","[4.7008, 4.8171, 4.9362, 5.0704, 5.1859, 5.33, 5.4684]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
151,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1337.2780300000002,1345.905533,8.62750300000016,3.3181000000000003,4.3276,1.0095,4.4776,4.6202000000000005,0.14260000000000073,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6202000000000005, 4.7319, 4.8405000000000005, 4.9618, 5.0871, 5.2279, 5.3671000000000015]","[4.6509, 4.7595, 4.8755000000000015, 4.9989, 5.1322, 5.2576, 5.377000000000002]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
152,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1345.91973,1354.600933,8.681202999999869,3.3206,4.3301,1.0094999999999996,4.4801,4.6737,0.1936,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6737, 4.8056, 4.918, 5.0512000000000015, 5.1847]","[4.723, 4.8345, 4.9585, 5.0951, 5.2162000000000015]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
153,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1354.61343,1363.225733,8.612302999999883,3.3206,4.3301,1.0094999999999996,4.4801,4.6048,0.12469999999999981,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6048, 4.7174000000000005, 4.8291, 4.9506000000000006, 5.0858]","[4.6344, 4.7528000000000015, 4.8718, 4.9946, 5.1125]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
154,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1363.2535300000002,1371.950433,8.69690300000002,3.3206,4.3301,1.0094999999999996,4.4801,4.6894,0.20929999999999982,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6894, 4.8107000000000015, 4.9278, 5.0527000000000015, 5.1728000000000005]","[4.7252, 4.8366, 4.9655000000000005, 5.0807, 5.2025000000000015]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
155,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1371.97423,1380.583733,8.609502999999904,3.3206,4.3301,1.0094999999999996,4.4801,4.602,0.12190000000000012,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.602, 4.729, 4.8405000000000005, 4.9622, 5.0796, 5.2213]","[4.6445, 4.7620000000000005, 4.8814, 5.0009000000000015, 5.1302, 5.2533]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
156,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1380.60313,1389.205533,8.602403000000095,3.3206,4.3301,1.0094999999999996,4.4801,4.5949,0.11479999999999979,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.5949, 4.7217, 4.8507, 5.0193]","[4.6472000000000016, 4.7745000000000015, 4.9081, 5.0432000000000015]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
157,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1389.2283300000001,1397.844133,8.615803000000142,3.3181000000000003,4.3276,1.0095,4.4776,4.6085,0.13090000000000046,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6085, 4.7151000000000005, 4.8341, 4.9445000000000014, 5.0653000000000015, 5.1901]","[4.6191, 4.7442, 4.8612, 4.9806, 5.1058, 5.2288000000000014]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
158,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1397.85553,1406.487333,8.63180299999999,3.3206,4.3301,1.0094999999999996,4.4801,4.6243,0.14419999999999966,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6243, 4.7403, 4.8564, 4.9888]","[4.6649, 4.775, 4.8974, 5.0189]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
159,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1406.5000300000002,1415.151033,8.651003000000173,3.3181000000000003,4.3276,1.0095,4.4776,4.6437,0.16610000000000014,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6437, 4.7682, 4.8782000000000005, 4.9991, 5.1187000000000005, 5.253900000000002, 5.3894, 5.5104000000000015, 5.6479, 5.7814000000000005]","[4.6733, 4.7825000000000015, 4.904, 5.0305, 5.1577, 5.2925, 5.4207, 5.554200000000002, 5.6843, 5.8155]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
160,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1415.16283,1423.776833,8.614002999999911,3.3206,4.3301,1.0094999999999996,4.4801,4.6065000000000005,0.1264000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6065000000000005, 4.7161, 4.828600000000002, 4.9467, 5.0922]","[4.6363, 4.7534, 4.8721000000000005, 4.995900000000002, 5.1195]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
161,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1423.78763,1432.501233,8.713602999999921,3.3181000000000003,4.3276,1.0095,4.4776,4.7063000000000015,0.2287000000000008,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.7063000000000015, 4.8285, 4.9590000000000005, 5.074, 5.2087, 5.3434, 5.4927]","[4.7443, 4.8631, 4.9963000000000015, 5.1194000000000015, 5.2505000000000015, 5.393000000000002, 5.521800000000002]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
162,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1432.51233,1441.123733,8.611402999999882,3.3206,4.3301,1.0094999999999996,4.4801,4.6039,0.12380000000000013,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6039, 4.7129, 4.8231, 4.952]","[4.6374, 4.7452000000000005, 4.8668000000000005, 4.9923]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
163,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1441.13453,1449.762333,8.627802999999858,3.3206,4.3301,1.0094999999999996,4.4801,4.6203,0.1402000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6203, 4.7598, 4.8695, 4.9983, 5.1328000000000005, 5.2743]","[4.6698, 4.7884, 4.9158, 5.0397, 5.1701000000000015, 5.2942]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
164,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1449.77493,1458.402933,8.628003000000035,3.3206,4.3301,1.0094999999999996,4.4801,4.6205,0.14039999999999964,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6205, 4.7399, 4.8475, 4.9794, 5.1224]","[4.6594000000000015, 4.7691, 4.8915000000000015, 5.0148, 5.1427000000000005]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
165,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1458.4140300000001,1467.008433,8.594403000000057,3.3206,4.3301,1.0094999999999996,4.4801,4.5869,0.10679999999999978,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.5869, 4.6939, 4.808400000000002, 4.926, 5.0452, 5.1789000000000005]","[4.6086, 4.7274, 4.8468, 4.9651000000000005, 5.0884, 5.2136000000000005]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
166,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1467.0189300000002,1475.690833,8.671903000000157,3.3206,4.3301,1.0094999999999996,4.4801,4.6644000000000005,0.18430000000000035,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6644000000000005, 4.7859, 4.9067, 5.0280000000000005, 5.1683]","[4.7167, 4.825, 4.9449000000000005, 5.0678, 5.1832]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
167,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1475.7012300000001,1484.409933,8.708703000000014,3.3181000000000003,4.3276,1.0095,4.4776,4.7014000000000005,0.22380000000000067,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.7014000000000005, 4.8345, 4.9449000000000005, 5.064500000000002, 5.2063000000000015]","[4.7349000000000006, 4.8690000000000015, 4.9839, 5.1122000000000005, 5.2268]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
168,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1484.4204300000001,1493.059433,8.639003000000002,3.3181000000000003,4.3276,1.0095,4.4776,4.6317,0.15410000000000057,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6317, 4.7513000000000005, 4.8607000000000005, 4.9774, 5.1016, 5.2356, 5.3696, 5.4871, 5.6343000000000005]","[4.6549000000000005, 4.7718, 4.8879, 5.0112000000000005, 5.1435, 5.2727, 5.3981, 5.5266, 5.6503000000000005]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
169,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1493.07003,1501.786633,8.71660299999985,3.3181000000000003,4.3276,1.0095,4.4776,4.7093,0.23170000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.7093, 4.8367, 4.9462, 5.0656, 5.1837, 5.1876000000000015, 5.3214000000000015]","[4.739, 4.8512, 4.9750000000000005, 5.0987, 5.1846000000000005, 5.2343, 5.3577]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
170,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1501.7980300000002,1510.436733,8.638703000000078,3.3181000000000003,4.3276,1.0095,4.4776,4.6314,0.15380000000000038,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6314, 4.7409, 4.8593, 4.9716000000000005, 5.0944, 5.211, 5.3439000000000005, 5.4827]","[4.6522000000000014, 4.7637, 4.8865, 5.0018, 5.1253, 5.253900000000002, 5.382999999999999, 5.5126]",[],[],20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
171,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1510.4474300000002,1519.081933,8.634502999999995,3.3206,4.3301,1.0094999999999996,4.4801,4.627,0.1468999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.627, 4.7402000000000015, 4.8755000000000015, 5.0079]","[4.655, 4.7893, 4.9085, 5.0435]",20,0.5,2.0,0.5,3,4,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220210-113023,2022-02-10,11:30:33.521734,12:36:30.701683
