Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P
68,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,611.956424,620.672014,8.71559000000002,3.3206,4.3301,1.0094999999999996,4.4801,4.7053,0.22520000000000007,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.7053, 5.2405, 5.3733, 5.4032, 5.5052, 5.6633, 5.6643, 5.6653, 5.6663000000000014, 6.2323, 6.2330000000000005, 6.4073, 6.4081, 6.4089]","[4.7054, 5.2645, 5.4028, 5.4036, 5.5266, 5.6636000000000015, 5.6646, 5.6656, 5.6665, 6.2328, 6.2507, 6.4078, 6.4088, 6.4116]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
69,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,620.688224,629.5378139999999,8.849590000000035,3.3283,4.3378000000000005,1.0095000000000005,4.4878,4.8393000000000015,0.3515000000000006,gxe,gxe,1,nan,0,1,1,2,4.0,[],[],"[4.8393000000000015, 5.1785000000000005, 5.1793000000000005, 5.1982, 5.2911, 5.5341000000000005, 5.6646, 5.802300000000002, 5.9259, 6.0594]","[4.8394, 5.1788, 5.1981, 5.1989, 5.3169, 5.564, 5.6967, 5.8382000000000005, 5.9567000000000005, 6.0859000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,4.0,0.2
70,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,629.546224,638.2040139999999,8.657789999999977,3.3181000000000003,4.3276,1.0095,4.4776,4.6483,0.17070000000000007,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6483, 4.6502, 4.7586, 4.8614000000000015, 4.9696, 5.0781, 5.1967]","[4.6485, 4.6701000000000015, 4.7781, 4.8935, 5.006, 5.1168000000000005, 5.2383000000000015]","[5.6493, 5.8173]","[5.6758000000000015, 5.8319]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
71,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,638.230224,646.9472139999999,8.71699000000001,3.3181000000000003,4.3276,1.0095,4.4776,4.7075000000000005,0.22990000000000066,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.7075000000000005, 4.7095, 4.8212, 4.9189, 5.0392, 5.1612, 5.482, 5.5655, 5.6881, 5.8149000000000015, 5.9357000000000015]","[4.7077, 4.7323, 4.8423, 4.9573, 5.0788, 5.2015, 5.4854, 5.6147, 5.7359, 5.8582, 5.9869]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
72,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,646.962624,655.659014,8.696389999999951,3.3206,4.3301,1.0094999999999996,4.4801,4.6861000000000015,0.2060000000000004,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6861000000000015, 5.1261, 5.127000000000002, 5.127999999999999, 5.1287, 5.1321, 5.2562000000000015, 5.371, 5.510000000000002, 5.8083, 5.9869, 5.9908, 5.9919]","[4.6862, 5.1265, 5.1274000000000015, 5.1286000000000005, 5.1316000000000015, 5.1323, 5.2563, 5.4004, 5.5326, 5.8353, 5.9907, 5.9914000000000005, 5.9923]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
73,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,655.689024,664.387114,8.69808999999998,3.3181000000000003,4.3276,1.0095,4.4776,4.6886,0.2110000000000003,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6886, 4.6907000000000005, 4.8052, 4.9149, 5.0337000000000005, 5.1560000000000015, 5.2953, 5.4214, 5.556]","[4.6888000000000005, 4.7253, 4.8402, 4.9524, 5.0733000000000015, 5.2013, 5.3374000000000015, 5.4681000000000015, 5.5977000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
74,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,664.414424,673.189114,8.774689999999964,3.3206,4.3301,1.0094999999999996,4.4801,4.7644,0.2843,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.7644, 4.7752, 4.9910000000000005, 5.1056, 5.222, 5.343, 5.4704000000000015, 5.7413, 5.8865, 6.1913, 6.1962, 6.1974, 6.2133]","[4.7645, 4.7936000000000005, 5.0198, 5.1335000000000015, 5.2548, 5.3787, 5.5088, 5.7814000000000005, 5.9207, 6.1916, 6.1967, 6.2127, 6.213500000000002]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
75,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,673.2056240000001,681.8820139999999,8.676390000000083,3.3181000000000003,4.3276,1.0095,4.4776,4.6669,0.18930000000000025,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6669, 4.6685, 4.7957, 4.8874, 5.0003, 5.1132, 5.2328, 5.3619]","[4.6671000000000005, 4.7049, 4.8173, 4.9254000000000016, 5.0361, 5.155, 5.2739, 5.416]","[5.677300000000002, 5.827999999999999]","[5.6983000000000015, 5.8633000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
76,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,681.895424,690.5867139999999,8.69128999999998,3.3206,4.3301,1.0094999999999996,4.4801,4.681,0.20089999999999986,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.681, 4.6917, 4.7082000000000015, 4.7112, 4.9207, 5.045, 5.1796000000000015, 5.3122, 5.441, 5.5861, 5.5870000000000015, 5.5892, 5.7360000000000015]","[4.6813, 4.7066, 4.7109000000000005, 4.7115, 4.9508, 5.0729000000000015, 5.2115, 5.3495, 5.4719000000000015, 5.5868, 5.5888, 5.5893000000000015, 5.7658000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
77,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,690.614324,699.255814,8.641489999999976,3.3206,4.3301,1.0094999999999996,4.4801,4.6312000000000015,0.15110000000000046,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6312000000000015, 4.6416, 4.6418, 4.7554, 4.7562000000000015, 4.8493, 4.9745, 5.1091000000000015, 5.2412, 5.366700000000002, 5.5043000000000015, 5.6333, 5.7984]","[4.6316000000000015, 4.6417, 4.6619, 4.7557, 4.7679, 4.8826, 5.0057, 5.1467, 5.2799000000000005, 5.4057, 5.5408, 5.6709000000000005, 5.8256000000000006]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
78,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,699.276124,707.9825139999999,8.706390000000056,3.3181000000000003,4.3276,1.0095,4.4776,4.6969,0.2193000000000005,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6969, 4.6985, 4.9288, 5.0315, 5.1502, 5.2651, 5.3807, 5.5029, 5.6318, 5.7607, 5.9342000000000015, 6.4127, 6.5423, 6.6854000000000005]","[4.6971, 4.7276, 4.9565, 5.0674, 5.1906, 5.3048, 5.4245, 5.5486, 5.6749, 5.8092000000000015, 5.9568, 6.4566, 6.5951, 6.7255]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
79,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,707.994624,716.6320139999999,8.637389999999982,3.3181000000000003,4.3276,1.0095,4.4776,4.6279,0.15030000000000054,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6279, 4.6299, 4.7490000000000006, 4.8506, 4.9626, 5.0793, 5.2063000000000015, 5.3452]","[4.6281, 4.6606000000000005, 4.7788, 4.8908000000000005, 5.003900000000002, 5.126, 5.2545, 5.3941]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
80,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,716.805324,725.5196139999999,8.714290000000005,3.3181000000000003,4.3276,1.0095,4.4776,4.7048000000000005,0.22720000000000073,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.7048000000000005, 4.7061, 4.8135, 4.9297, 5.0413000000000014, 5.1634, 5.301]","[4.705, 4.7410000000000005, 4.8537, 4.9683, 5.0804, 5.2124000000000015, 5.3423]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
81,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,725.552124,734.255314,8.70318999999995,3.3181000000000003,4.3276,1.0095,4.4776,4.6937000000000015,0.21610000000000085,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6937000000000015, 4.6952, 4.8018, 4.9212, 5.038200000000002, 5.1603, 5.2822000000000005, 5.4154, 5.5666]","[4.6939, 4.726, 4.8422, 4.9620000000000015, 5.0759, 5.2029000000000005, 5.3275000000000015, 5.4662000000000015, 5.6171000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
82,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,734.267424,743.033014,8.765589999999975,3.3206,4.3301,1.0094999999999996,4.4801,4.7553,0.2751999999999999,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.7553, 4.7657, 4.7659, 4.7793, 5.0120000000000005, 5.122000000000001, 5.1441, 5.1451, 5.2371, 5.370900000000002, 5.5097000000000005, 5.6319, 5.7653, 5.9133, 6.0761, 6.0863000000000005]","[4.7556, 4.7658000000000005, 4.7789, 4.7799000000000005, 5.0276000000000005, 5.1439, 5.1444, 5.1456, 5.2714, 5.4015, 5.5455000000000005, 5.672999999999999, 5.803999999999999, 5.9436, 6.0857, 6.0865]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
83,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,743.0493240000001,751.7130139999999,8.663690000000088,3.3181000000000003,4.3276,1.0095,4.4776,4.6542,0.17660000000000053,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6542, 4.6553, 4.7801, 4.8725000000000005, 4.9872000000000005, 5.1021, 5.2262, 5.3508, 5.4799000000000015]","[4.6544, 4.6855, 4.7983, 4.9074, 5.0237, 5.1422, 5.2694, 5.3937, 5.5313]",[5.9394],[5.9694],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
84,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,751.721124,760.410714,8.689589999999953,3.3181000000000003,4.3276,1.0095,4.4776,4.6801,0.20250000000000057,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6801, 4.7965, 4.9067, 5.026, 5.1488000000000005, 5.2812, 5.4244, 5.5592000000000015, 5.6816, 5.8384, 5.992000000000001]","[4.7221, 4.8318, 4.9472000000000005, 5.0695000000000014, 5.1915, 5.3349, 5.4743, 5.601, 5.7223000000000015, 5.8753, 6.0444]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
85,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,760.430524,769.1338139999999,8.703290000000038,3.3206,4.3301,1.0094999999999996,4.4801,4.6930000000000005,0.2129000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6930000000000005, 4.7038, 4.7136000000000005, 4.7141, 4.923, 4.9239000000000015, 5.0256, 5.1458, 5.2651, 5.3942000000000005, 5.5184000000000015, 5.6560000000000015, 5.801, 5.9748]","[4.6934000000000005, 4.7133, 4.7138, 4.7155000000000005, 4.9238, 4.9376000000000015, 5.0534, 5.1776, 5.2945, 5.4252, 5.5524, 5.6968000000000005, 5.8347000000000016, 5.9952000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
86,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,769.1489240000001,777.803714,8.654790000000048,3.3312,4.3407,1.0095,4.4907,4.6445,0.1537999999999995,hqu,hqu,1,nan,0,1,1,2,8.0,[],[],"[4.6445, 4.6555, 4.8506, 4.8519000000000005, 4.8529, 4.8536, 4.8546000000000005, 4.8645000000000005, 4.9541, 4.9768, 5.0657000000000005, 5.1926000000000005, 5.3159, 5.4374, 5.5637, 5.7206, 5.86]","[4.6448, 4.6692, 4.8511000000000015, 4.852, 4.8530000000000015, 4.8542000000000005, 4.8644, 4.8651, 4.9761000000000015, 4.9771, 5.0933, 5.2221, 5.3499, 5.4752, 5.598, 5.7473, 5.8843000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,8.0,0.2
87,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,777.815524,786.498714,8.683189999999968,3.3206,4.3301,1.0094999999999996,4.4801,4.6729,0.19280000000000008,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6729, 4.6836, 4.6972000000000005, 4.7879000000000005, 4.8989, 4.9169, 5.0042, 5.1125, 5.2393, 5.3675000000000015, 5.4972, 5.6469000000000005, 5.9449000000000005, 5.9699, 6.0898, 6.0979, 6.0991]","[4.6732000000000005, 4.6967, 4.6974, 4.8048, 4.9168, 4.9175, 5.0295000000000005, 5.1464, 5.2726000000000015, 5.3996, 5.5317, 5.6744, 5.9698, 5.9700000000000015, 6.0978, 6.0986, 6.0994]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
88,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,786.5212240000001,795.1609139999999,8.639690000000087,3.3181000000000003,4.3276,1.0095,4.4776,4.6302,0.1526000000000005,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6302, 4.6333, 4.7546, 4.8603000000000005, 4.9637, 5.0840000000000005, 5.2186, 5.3483, 5.4734, 5.6371, 5.9198]","[4.6303, 4.6666, 4.7741, 4.8892000000000015, 5.0041, 5.1269, 5.2634, 5.3921, 5.5208, 5.6657, 5.9732]","[6.1107000000000005, 6.1111, 6.2294, 6.2473, 6.3704]","[6.1110000000000015, 6.112, 6.2471000000000005, 6.2477, 6.3999000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
89,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,795.181324,803.880914,8.699589999999944,3.3206,4.3301,1.0094999999999996,4.4801,4.6893,0.20920000000000005,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6893, 4.7, 4.9165, 4.9174000000000015, 4.9183, 4.9204, 5.0193, 5.1435, 5.2764000000000015, 5.3931, 5.5176, 5.6535, 5.6541000000000015, 5.8024, 5.9404, 6.0803, 6.2282, 6.4001, 6.5634000000000015]","[4.6894, 4.7139000000000015, 4.9166, 4.9175, 4.9187, 4.9206, 5.0468, 5.1715, 5.303999999999999, 5.4225, 5.5509, 5.6536, 5.6868, 5.8387, 5.9718, 6.1188, 6.257700000000002, 6.4204, 6.5817000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
90,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,803.891824,812.5898139999999,8.697990000000004,3.3206,4.3301,1.0094999999999996,4.4801,4.6877,0.20760000000000023,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6877, 4.6983000000000015, 4.8107000000000015, 4.8357, 4.9152000000000005, 5.0264000000000015, 5.1535, 5.2718, 5.5793, 5.7477, 5.757700000000002]","[4.6880000000000015, 4.7185000000000015, 4.8355000000000015, 4.8362, 4.9474, 5.0653000000000015, 5.1892000000000005, 5.3061, 5.5998, 5.7576, 5.7582]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
91,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,812.598124,821.2968139999999,8.698690000000056,3.3206,4.3301,1.0094999999999996,4.4801,4.6884000000000015,0.20830000000000037,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.6884000000000015, 4.6886, 4.6991000000000005, 4.7977, 4.9181, 5.0378, 5.1622, 5.2952, 5.3205, 5.4295, 5.569, 5.7144, 5.8409, 5.9914000000000005]","[4.6885, 4.6887, 4.7149, 4.8344000000000005, 4.9478, 5.072, 5.1952, 5.3202, 5.3208, 5.4670000000000005, 5.6049000000000015, 5.7477, 5.8782000000000005, 6.0128]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
92,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,821.330524,830.020414,8.689889999999991,3.3181000000000003,4.3276,1.0095,4.4776,4.6804000000000014,0.20280000000000076,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6804000000000014, 4.6843, 4.8079, 4.9128, 5.0278, 5.1431, 5.2589999999999995, 5.380800000000002, 5.5078000000000005]","[4.6805, 4.7174000000000005, 4.8340000000000005, 4.9477, 5.0683, 5.1802, 5.2988, 5.4229, 5.5535000000000005]","[5.957999999999999, 5.971, 5.9722]","[5.9706, 5.971500000000002, 5.9724]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
93,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,830.0430240000001,838.709114,8.666090000000054,3.3181000000000003,4.3276,1.0095,4.4776,4.6566,0.17900000000000027,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6566, 4.6587000000000005, 4.7711000000000015, 4.8807, 5.0032000000000005, 5.1143, 5.2312, 5.351, 5.5136, 5.7940000000000005, 5.931]","[4.6568000000000005, 4.6816, 4.798, 4.9171000000000005, 5.037, 5.1563, 5.2719000000000005, 5.3945, 5.5384, 5.844600000000002, 5.976]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
94,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,838.726924,847.3609140000001,8.633989999999926,3.3181000000000003,4.3276,1.0095,4.4776,4.6245,0.14690000000000047,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6245, 4.6256, 4.7166000000000015, 4.8305, 4.9437000000000015, 5.0622, 5.1888000000000005]","[4.6247, 4.6434000000000015, 4.7602, 4.8712, 4.9853000000000005, 5.1041, 5.2444000000000015]","[5.5206, 5.5447000000000015]","[5.5442, 5.5451000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
95,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,847.372824,856.036414,8.66359,3.3181000000000003,4.3276,1.0095,4.4776,4.6541000000000015,0.17650000000000077,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6541000000000015, 4.6557, 4.7603, 4.8753, 4.9913, 5.1026, 5.2226]","[4.6543, 4.6873000000000005, 4.8028, 4.9138, 5.0293, 5.1441, 5.2663]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
96,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,856.075024,864.7490140000001,8.673990000000003,3.3181000000000003,4.3276,1.0095,4.4776,4.6645,0.1869000000000005,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6645, 4.6654, 4.7946, 4.8986, 5.013999999999999, 5.1254, 5.2514, 5.3839999999999995, 5.5054]","[4.6647, 4.7082000000000015, 4.8219, 4.9413, 5.0516000000000005, 5.1699, 5.2952, 5.4221, 5.5568]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
97,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,864.758624,873.4575140000001,8.698889999999892,3.3181000000000003,4.3276,1.0095,4.4776,4.6894,0.2118000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,"[4.6894, 4.6914, 4.8284, 4.9218, 5.0470000000000015, 5.1604, 5.2731, 5.3932]","[4.689500000000002, 4.7303000000000015, 4.8442, 4.9595, 5.086, 5.1973, 5.3163, 5.4333]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,70.0,0.2
98,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,873.476724,882.2350140000001,8.758289999999988,3.3206,4.3301,1.0094999999999996,4.4801,4.748,0.2679,iaa,iaa,1,nan,0,0,1,1,70.0,[],[],"[4.748, 4.7559000000000005, 4.772, 4.8729000000000005, 4.8737, 4.8898, 4.9719000000000015, 5.093, 5.2218, 5.2317, 5.2329, 5.2338000000000005, 5.2347, 5.2359, 5.2367, 5.239, 5.3362, 5.4735000000000005, 5.505800000000002, 5.614800000000002, 5.7538, 5.917999999999999, 5.9188, 6.527900000000002]","[4.7483, 4.7715000000000005, 4.7761000000000005, 4.8735, 4.8895, 4.8903, 5.0021, 5.1193, 5.2315000000000005, 5.2324, 5.2334000000000005, 5.2344, 5.2355, 5.2365, 5.237, 5.2392, 5.3596, 5.5057, 5.5061, 5.6371, 5.7726000000000015, 5.9184, 5.9234, 6.5371000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220223-113431,2022-02-23,11:34:41.970415,12:42:05.330877,-70.0,0.2
