Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P
34,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,311.587511,320.217613,8.630101999999965,3.3206,4.3301,1.0094999999999996,4.4801,4.622,0.1418999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.622, 4.7239, 4.8243, 4.9511, 5.0844000000000005, 5.1993, 5.3321000000000005]","[4.6604, 4.7592, 4.8693, 4.996, 5.1335000000000015, 5.2451, 5.377000000000002]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
35,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,320.238211,328.911113,8.672902000000022,3.323,4.3325000000000005,1.0095000000000005,4.4825,4.6648000000000005,0.18230000000000046,hch,hch,1,,0,0,1,1,8.0,[],[],"[4.6648000000000005, 4.7669000000000015, 4.8674, 4.9659, 5.0793, 5.2079, 5.3378000000000005, 5.483700000000002, 5.6069, 5.7508, 5.8857]","[4.6975, 4.7972, 4.9014000000000015, 5.0002, 5.1243, 5.2557, 5.3826, 5.535, 5.659000000000002, 5.8043000000000005, 5.9352]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,8.0,0.2
36,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,328.941011,337.911113,8.970101999999997,3.3181000000000003,4.3276,1.0095,4.4776,4.9613000000000005,0.4837000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[4.9613000000000005, 5.2261000000000015, 5.3205, 5.3288, 5.4366, 5.5694]","[5.0098, 5.2429000000000014, 5.3210000000000015, 5.3575, 5.4712000000000005, 5.6033]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
37,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,337.936211,346.673813,8.737601999999981,3.3181000000000003,4.3276,1.0095,4.4776,4.7288000000000014,0.2512000000000008,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7288000000000014, 4.9831, 5.0771000000000015, 5.2098]","[4.7658000000000005, 4.9973, 5.1103000000000005, 5.2225]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
38,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,346.703911,355.453113,8.749201999999968,3.3181000000000003,4.3276,1.0095,4.4776,4.7404,0.2628000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7404, 4.8667, 4.9706, 5.0802000000000005, 5.1847, 5.2916]","[4.7766, 4.8776, 4.9965, 5.1137000000000015, 5.221, 5.3287]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
39,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,355.47601099999997,364.14291299999996,8.666901999999991,3.3206,4.3301,1.0094999999999996,4.4801,4.6588,0.17870000000000008,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6588, 4.7729, 4.8684, 4.9709, 5.0857]","[4.6969, 4.8019, 4.9054, 5.0128, 5.1292]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
40,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,364.162311,372.81861299999997,8.656302000000041,3.3181000000000003,4.3276,1.0095,4.4776,4.6475,0.16990000000000016,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6475, 4.7766, 4.8816000000000015, 4.9934, 5.0971, 5.2158000000000015]","[4.6800000000000015, 4.788, 4.8983, 5.0108000000000015, 5.1248000000000005, 5.2408]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
41,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,372.865711,381.667913,8.802202000000024,3.3261000000000003,4.3356,1.0095,4.4856,4.7934,0.3078000000000003,cya,cya,1,,0,1,1,2,-4.0,"[4.7934, 4.9388000000000005, 5.0296, 5.1504, 5.2713]","[4.8338, 4.9467, 5.0654, 5.1828, 5.3015]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,4.0,0.2
42,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,381.730911,390.413013,8.682101999999986,3.3181000000000003,4.3276,1.0095,4.4776,4.6733,0.19570000000000048,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6733, 4.7907, 4.8952, 5.0200000000000005, 5.1502, 5.2626]","[4.7104, 4.828600000000002, 4.9380000000000015, 5.0598, 5.1933, 5.3056]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
43,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,390.438511,399.095913,8.65740199999999,3.3206,4.3301,1.0094999999999996,4.4801,4.6493,0.16920000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6493, 4.7616000000000005, 4.8631, 4.9711, 5.083]","[4.6865000000000006, 4.7928000000000015, 4.9034, 5.0074000000000005, 5.1354000000000015]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
44,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,399.118611,407.743113,8.624502000000009,3.3206,4.3301,1.0094999999999996,4.4801,4.6164000000000005,0.1363000000000003,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6164000000000005, 4.7108, 4.8047, 4.9148000000000005, 5.0235]","[4.6462, 4.7399, 4.8416000000000015, 4.9554, 5.062]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
45,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,407.806811,416.69091299999997,8.884102000000041,3.3181000000000003,4.3276,1.0095,4.4776,4.8753,0.3977000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.8753, 5.1176, 5.2431, 5.358700000000002]","[4.9164, 5.1536, 5.2782, 5.3915000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
46,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,416.714111,425.433713,8.719602000000009,3.3181000000000003,4.3276,1.0095,4.4776,4.7108,0.2332000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7108, 4.8654, 4.9935, 5.0843, 5.2063000000000015, 5.3361, 5.4525000000000015]","[4.7516, 4.8722, 4.9957, 5.1188, 5.2434, 5.3733, 5.4895000000000005]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
47,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,425.464011,434.104113,8.640101999999956,3.3206,4.3301,1.0094999999999996,4.4801,4.6320000000000014,0.15190000000000034,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6320000000000014, 4.7315000000000005, 4.8323, 4.9386, 5.0441]","[4.666, 4.7611, 4.8681, 4.9778, 5.0855000000000015]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
48,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,434.129611,442.781113,8.651501999999994,3.3206,4.3301,1.0094999999999996,4.4801,4.6434000000000015,0.16330000000000044,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6434000000000015, 4.7402000000000015, 4.8349, 4.9378]","[4.6749, 4.7693, 4.8689, 4.9705]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
49,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,442.82191100000006,451.567013,8.745101999999974,3.3181000000000003,4.3276,1.0095,4.4776,4.7363,0.2587000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7363, 5.0886000000000005]","[4.76, 5.0994]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
50,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,451.58981100000005,460.27581299999997,8.68600200000003,3.3181000000000003,4.3276,1.0095,4.4776,4.6772,0.19960000000000025,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6772, 4.8008000000000015, 4.9082, 5.013, 5.1123, 5.226]","[4.7139999999999995, 4.8182, 4.928999999999999, 5.0375000000000005, 5.1502, 5.2573]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
51,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,460.28821100000016,469.031413,8.743201999999998,3.3271,4.3366,1.0094999999999996,4.4866,4.7344,0.2477999999999998,eir,eir,1,,0,1,1,2,0.0,"[4.7344, 4.9773000000000005, 5.0853, 5.191]","[4.766100000000002, 4.9892, 5.1035, 5.2162000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,0.0,0.2
52,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,469.05161100000004,477.75001299999997,8.698402000000044,3.3181000000000003,4.3276,1.0095,4.4776,4.6896,0.21200000000000066,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6896, 4.7951000000000015, 4.9079000000000015, 5.0118, 5.1317, 5.261900000000002]","[4.7111, 4.8216, 4.9329, 5.0509, 5.1678000000000015, 5.2947000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
53,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,477.799011,486.527613,8.728601999999968,3.3181000000000003,4.3276,1.0095,4.4776,4.7198,0.2422000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7198, 4.8372, 4.9538, 5.0716, 5.1986, 5.3158]","[4.7435, 4.864, 4.9814, 5.1036, 5.2314, 5.3401000000000005]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
54,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,486.55111100000005,495.249413,8.698302000000012,3.3181000000000003,4.3276,1.0095,4.4776,4.689500000000002,0.21190000000000087,aaa,aaa,1,,0,1,0,1,-70.0,"[4.689500000000002, 4.8263, 4.9418000000000015, 5.0508000000000015, 5.163200000000002]","[4.7352, 4.8473000000000015, 4.9587, 5.0787, 5.1981]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
55,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,495.28211100000004,504.038013,8.755901999999992,3.3181000000000003,4.3276,1.0095,4.4776,4.7471000000000005,0.26950000000000074,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7471000000000005, 4.8355000000000015, 5.1009, 5.3414, 5.466, 5.6116, 5.7216000000000005]","[4.7544, 4.8727, 5.1227, 5.3787, 5.5023, 5.6272, 5.7545]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
56,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,504.056312,512.689713,8.633400999999992,3.3206,4.3301,1.0094999999999996,4.4801,4.6253,0.1452,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6253, 4.7271, 4.8289, 4.9378]","[4.6603, 4.7571, 4.8669, 4.9718]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
57,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,512.711411,521.470813,8.759402000000023,3.3239,4.3334,1.0095,4.4834000000000005,4.7506,0.2671999999999999,dhj,dhj,1,,0,1,1,2,-2.0,"[4.7506, 4.7602, 5.1055, 5.3229999999999995]","[4.7576, 4.7741, 5.1219, 5.3514]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-2.0,0.2
58,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,521.518711,530.1288139999998,8.610102999999981,3.3206,4.3301,1.0094999999999996,4.4801,4.602,0.12190000000000012,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.602, 4.7053, 4.8121, 4.9144000000000005]","[4.6297000000000015, 4.7447, 4.8491, 4.9483000000000015]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
59,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,530.156211,541.120813,10.964602000000014,3.3206,4.3301,1.0094999999999996,4.4801,4.9551,0.4749999999999997,iaa,iaa,1,,0,0,1,1,70.0,"[4.9551, 5.0928, 5.2377, 5.3971]","[4.9999, 5.1238, 5.2735, 5.4172]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
60,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,541.146111,550.003913,8.857801999999992,3.3181000000000003,4.3276,1.0095,4.4776,4.849,0.3714000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.849, 5.1085, 5.2185000000000015, 5.3214000000000015, 5.4532, 5.5611000000000015]","[4.8912, 5.1302, 5.2427, 5.359, 5.4684, 5.5865]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
61,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,550.032911,558.693113,8.660202000000027,3.3181000000000003,4.3276,1.0095,4.4776,4.6514000000000015,0.17380000000000084,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6514000000000015, 4.8898, 4.9918000000000005, 5.122000000000001]","[4.6774, 4.9058, 5.022, 5.1427000000000005]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
62,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,558.715411,567.387313,8.671901999999932,3.3206,4.3301,1.0094999999999996,4.4801,4.6638,0.1837,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6638, 4.7725, 4.8688, 4.9670000000000005]","[4.7001, 4.808, 4.9008, 4.9939]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
63,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,567.409311,576.185113,8.775801999999999,3.3181000000000003,4.3276,1.0095,4.4776,4.7669999999999995,0.2894000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7669999999999995, 4.9146, 5.0150000000000015, 5.1161]","[4.8011, 4.9238, 5.0404, 5.1556000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
64,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,576.204911,584.868013,8.66310199999998,3.3206,4.3301,1.0094999999999996,4.4801,4.655,0.17490000000000006,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.655, 4.7779, 4.8836, 4.9888, 5.0977000000000015]","[4.7011, 4.8148, 4.9219, 5.0278, 5.136900000000002]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
65,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,584.882111,595.546113,10.664001999999982,3.3224,4.3319,1.0095,4.4819,4.6545000000000005,0.1726000000000001,gbh,gbh,1,,0,0,1,1,4.0,"[4.6545000000000005, 4.755, 4.8825, 5.0047000000000015]","[4.6605, 4.7985000000000015, 4.9147, 5.034]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,4.0,0.2
66,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,595.567011,604.246613,8.679602000000045,3.3181000000000003,4.3276,1.0095,4.4776,4.6708,0.19320000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6708, 4.9034, 5.0244, 5.1509]","[4.7136000000000005, 4.9430000000000005, 5.0663, 5.1842000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
67,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,604.2646110000002,612.885913,8.621302000000012,3.3206,4.3301,1.0094999999999996,4.4801,4.6132,0.13309999999999975,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6132, 4.7112, 4.8053, 4.9164, 5.0212]","[4.6437, 4.7379000000000016, 4.8418, 4.9568, 5.0568]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
68,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,612.897611,621.524313,8.626702000000023,3.3206,4.3301,1.0094999999999996,4.4801,4.6186,0.13849999999999962,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6186, 4.7246000000000015, 4.8267000000000015, 4.9284, 5.0288, 5.1391]","[4.6483, 4.7536000000000005, 4.8616, 4.9635, 5.0655, 5.1784]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
69,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,621.574111,630.180813,8.606701999999927,3.3206,4.3301,1.0094999999999996,4.4801,4.5986,0.11850000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5986, 4.6932, 4.7963000000000005, 4.9014000000000015, 5.0043000000000015]","[4.6161, 4.7249, 4.8342, 4.9343, 5.038200000000002]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
70,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,630.2052110000002,641.024613,10.819402000000082,3.3181000000000003,4.3276,1.0095,4.4776,4.8099,0.33230000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[5.1677, 5.2548, 5.3961000000000015, 5.5434, 5.6837]","[5.1734, 5.3051, 5.4474, 5.5922, 5.7249]",[4.8099],[4.8562],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
71,1,1.0,0,1,0,,0.0,0.0,0.0,0.0,1,641.047811,652.039213,10.991401999999995,3.3206,4.3301,1.0094999999999996,4.4801,4.9819,0.5018000000000002,iaa,iaa,1,,0,0,1,1,70.0,"[4.9819, 5.1467, 5.2747, 5.4127]","[5.0309, 5.1611, 5.319, 5.4625]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
72,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,652.069211,660.833213,8.764002000000005,3.3181000000000003,4.3276,1.0095,4.4776,4.7552,0.2776000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7552, 5.0205, 5.1352, 5.261900000000002, 5.3883]","[4.7894000000000005, 5.0318000000000005, 5.1679, 5.2926, 5.4079000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
73,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,660.855211,669.481613,8.626401999999986,3.3206,4.3301,1.0094999999999996,4.4801,4.6183000000000005,0.13820000000000032,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6183000000000005, 4.718, 4.8161000000000005]","[4.6530000000000005, 4.7497, 4.8524]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,-70.0,0.2
74,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,669.503811,678.127113,8.623301999999967,3.3206,4.3301,1.0094999999999996,4.4801,4.6152000000000015,0.13510000000000044,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6152000000000015, 4.7199, 4.8132, 4.9257]","[4.6546, 4.7533, 4.8484, 4.9479000000000015]",10,0.5,2.0,0.5,4,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220311-115934,2022-03-11,11:59:43.475500,13:05:48.273240,70.0,0.2
