Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,RespWin,ITI,WarmUp,RecoveryMode
429,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,2581.095032,2587.997335,6.902302999999847,3.3206,3.6023,0.28169999999999984,3.5706,3.5928,0.02219999999999977,iaa,iaa,1,,0,0,1,1,70.0,"[3.5928, 3.6886]","[3.6086, 3.7244]",[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,-70.0,0.0,,,,
430,1,0.0,0,0,1,0.0,,0.0,,,0,2588.028432,2593.908535,5.880102999999963,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,-70.0,0.0,,,,
431,1,,0,0,1,0.0,,,,,0,2593.922132,2599.802235,5.880102999999963,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,,0.0,,,,
432,0,,1,0,0,0.0,1.0,,0.0,,1,2599.823132,2605.0606350000007,5.237502999999833,3.3181000000000003,3.9375,0.6193999999999997,3.5681000000000003,3.6706,0.10250000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[3.548, 3.6706, 3.7803, 3.8896, 4.013]","[3.5810000000000004, 3.7122, 3.8275, 3.937, 4.0569999999999995]",[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,,0.0,,,,
433,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,2605.0730320000002,2610.871635,5.798603000000185,3.3181000000000003,4.4986000000000015,1.1805000000000012,3.5681000000000003,4.2317,0.6635999999999997,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5017, 4.2317, 4.348]","[3.5334000000000003, 4.2561, 4.3896000000000015]",[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,70.0,0.0,,,,
434,1,0.0,0,0,1,0.0,,1.0,,,0,2610.884332,2616.764435,5.880102999999963,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,-70.0,0.0,,,,
435,0,,0,0,1,0.0,,,,,0,2616.775932,2622.653535000001,5.877602999999907,3.3181000000000003,4.5776,1.2595,3.5681000000000003,4.5681,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,,0.0,,,,
436,0,,0,0,1,0.0,,,,,0,2622.665132,2628.542735,5.877602999999907,3.3181000000000003,4.5776,1.2595,3.5681000000000003,4.5681,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,,0.0,,,,
437,0,,1,0,0,0.0,1.0,,0.0,,1,2628.553932,2633.7935350000002,5.239602999999988,3.3181000000000003,3.9396,0.6214999999999997,3.5681000000000003,3.6727,0.10460000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[3.556, 3.6727, 3.7965, 3.9441]","[3.5881000000000003, 3.7138, 3.8452, 3.9837]",[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,,0.0,,,,
438,0,1.0,0,0,1,0.0,,1.0,,,0,2633.814832,2639.692435,5.877602999999907,3.3181000000000003,4.5776,1.2595,3.5681000000000003,4.5681,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,70.0,0.0,,,,
439,1,,0,0,1,0.0,,,,,0,2639.720832,2645.600935,5.880102999999963,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,,0.0,,,,
440,0,,1,0,0,0.0,1.0,,0.0,,1,2645.613932,2650.800435,5.186502999999902,3.3181000000000003,3.8865,0.5683999999999996,3.5681000000000003,3.6196,0.05149999999999988,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6196, 3.721, 3.8238, 3.9449, 4.0668000000000015, 4.2285, 4.3559]","[3.6465, 3.7575, 3.8666, 3.986, 4.1118000000000015, 4.2562, 4.3969000000000005]",[],[],10,0.5,2.0,0.5,3,1,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220311-103608,2022-03-11,10:36:17.810276,11:20:34.654186,,0.0,,,,
0,0,,1,0,0,,1.0,,0.0,,1,0.364131,8.106834,7.742702999999999,3.3181000000000003,3.7427,0.4245999999999999,3.5755000000000003,3.7258,0.15029999999999966,aaa,aaa,1,,0,1,0,1,-70.0,"[3.7258, 3.8387, 3.9464, 4.0589, 4.1664, 4.2803, 4.3931, 4.4990000000000006, 4.6125, 4.7444000000000015]","[3.7533, 3.8601, 3.968, 4.0798000000000005, 4.1932, 4.3069000000000015, 4.4153, 4.5317, 4.6484000000000005, 4.7615]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,,0.0,,,,
1,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,8.176631,16.918134,8.741502999999998,3.3206,4.3301,1.0094999999999996,4.4887000000000015,4.7329,0.2441999999999993,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7329, 5.2651, 5.3769, 5.4786, 5.5814, 5.6838000000000015, 5.8111000000000015, 5.9338000000000015]","[4.7355, 5.2865, 5.4008, 5.5006, 5.606800000000002, 5.7099, 5.8271000000000015, 5.9507]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
2,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,16.939231,25.676434,8.737203000000001,3.3206,4.3301,1.0094999999999996,4.4887000000000015,4.7286,0.2398999999999996,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7286, 4.9298, 5.1522000000000014, 5.260000000000002, 5.3604, 5.4693000000000005, 5.577999999999999]","[4.7353000000000005, 4.9446, 5.1744, 5.282100000000002, 5.3882, 5.4973, 5.6054]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
3,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,25.687731,34.597934,8.910203000000003,3.3206,4.3301,1.0094999999999996,4.4887000000000015,4.9016,0.4128999999999996,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.9016, 5.1147, 5.2194, 5.3213, 5.4381, 5.5445, 5.667000000000002]","[4.9249, 5.1399, 5.2455, 5.3509, 5.4639999999999995, 5.5707, 5.6817]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
4,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,34.638831,43.37413400000001,8.735302999999995,3.3206,4.3301,1.0094999999999996,4.4887000000000015,4.7267,0.23799999999999955,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7267, 4.8284, 5.0406, 5.1422, 5.2411, 5.3462000000000005, 5.461600000000002, 5.5737000000000005, 5.711600000000002]","[4.7443, 4.84, 5.064500000000002, 5.1667000000000005, 5.2686, 5.3755000000000015, 5.4841000000000015, 5.6028, 5.7282]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
5,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,43.406731,52.126534,8.719802999999999,3.3181000000000003,4.3276,1.0095,4.485,4.7124000000000015,0.2274000000000003,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7124000000000015, 4.8180000000000005, 4.9251000000000005, 5.0366, 5.149, 5.277, 5.3845, 5.5002]","[4.7286, 4.8411, 4.9566, 5.0753, 5.1889, 5.3056, 5.4222, 5.5342]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
6,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,52.140831,60.776134,8.635303,3.3181000000000003,4.3276,1.0095,4.485,4.6279,0.14290000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6279, 4.723, 4.8162, 4.9377, 5.0447000000000015, 5.1607, 5.1665, 5.2811, 5.3921, 5.5078000000000005, 5.630800000000002]","[4.6403, 4.7453, 4.8514, 4.9642, 5.0806, 5.1619, 5.1960000000000015, 5.3188, 5.4311, 5.5463000000000005, 5.6639]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
7,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,60.788631,69.47493399999999,8.686303000000002,3.3181000000000003,4.3276,1.0095,4.485,4.6789000000000005,0.19390000000000016,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6789000000000005, 4.7982000000000005, 4.7993000000000015, 4.8, 4.9152000000000005, 5.0138, 5.1325, 5.2465, 5.3614000000000015, 5.4858, 5.5917, 5.7197000000000005, 5.8502, 5.9658000000000015]","[4.7134, 4.7985000000000015, 4.7999, 4.8210000000000015, 4.9349, 5.0531000000000015, 5.1739999999999995, 5.2847, 5.4016, 5.5162, 5.631, 5.7618, 5.8904000000000005, 6.0023]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
8,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,69.52073100000001,78.198534,8.677802999999997,3.3181000000000003,4.3276,1.0095,4.485,4.6704,0.1853999999999996,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6704, 4.7662, 4.8701, 4.9867, 5.1051, 5.2294, 5.3516]","[4.6933, 4.7976, 4.9145, 5.030200000000002, 5.1454, 5.2682, 5.3870000000000005]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
9,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,78.229331,86.94373399999998,8.714403000000004,3.3206,4.3301,1.0094999999999996,4.4887000000000015,4.7058,0.2170999999999994,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7058, 5.1324000000000005, 5.2405, 5.3531, 5.4643000000000015, 5.5790000000000015, 5.6913]","[4.7188, 5.1531, 5.2645, 5.3756, 5.4846, 5.601, 5.7052000000000005]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
10,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,86.975131,95.774834,8.799702999999994,3.3206,4.3301,1.0094999999999996,4.4801,4.7911,0.31099999999999994,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7911, 5.0357, 5.1501, 5.2605, 5.3719, 5.5869, 5.6968000000000005, 5.8237000000000005]","[4.8283000000000005, 5.0444, 5.1753, 5.2868, 5.3938000000000015, 5.6108, 5.723400000000002, 5.8461]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
11,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,95.794331,106.585334,10.791003000000005,3.3181000000000003,4.791,1.4729,4.4776,4.7815,0.3039000000000005,aaa,aaa,1,,0,1,0,1,-70.0,[],[],"[4.7815, 4.8937, 5.0254]","[4.8072, 4.9185, 5.0543000000000005]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
12,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,106.604831,115.62443400000001,9.019602999999991,3.3181000000000003,4.3276,1.0095,4.4776,5.0122,0.5346000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[5.0122, 5.2727, 5.3929, 5.5076, 5.6243, 5.7387000000000015, 5.8609]","[5.0194, 5.2998, 5.4256, 5.5524, 5.6663000000000014, 5.785900000000002, 5.8992]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
13,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,115.64173100000001,126.47203400000001,10.830303,3.3206,4.8303,1.5097,4.4801,4.8208,0.3407,iaa,iaa,1,,0,0,1,1,70.0,[4.8208],[4.8374000000000015],[5.0565000000000015],[5.0783000000000005],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
14,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,126.49333100000001,135.22823400000001,8.734902999999989,3.3181000000000003,4.3276,1.0095,4.4776,4.7275,0.24990000000000026,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7275, 4.8383, 4.9419, 5.0513, 5.1645, 5.2822000000000005, 5.4072000000000005, 5.5149, 5.6394]","[4.7549, 4.8699, 4.9822000000000015, 5.0919, 5.2002000000000015, 5.3171, 5.4322, 5.5473, 5.6672]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
15,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,135.268131,144.113134,8.845002999999991,3.3206,4.3301,1.0094999999999996,4.4801,4.8364,0.3563000000000001,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.8364, 5.0715, 5.1926000000000005, 5.3043000000000005, 5.4119, 5.4194, 5.5344000000000015, 5.6528, 5.791]","[4.8665, 5.0959, 5.2181000000000015, 5.3251, 5.4157, 5.4369000000000005, 5.5557, 5.6728000000000005, 5.8055]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
16,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,144.129131,152.948534,8.819402999999994,3.3206,4.3301,1.0094999999999996,4.4801,4.8108,0.3307000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.8108, 4.9502000000000015, 5.0563, 5.1717, 5.4127, 5.537000000000001]","[4.8463, 4.9654, 5.0729000000000015, 5.2018, 5.4365000000000006, 5.5631]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
17,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,152.965431,161.740034,8.774603000000013,3.3181000000000003,4.3276,1.0095,4.4776,4.7672,0.2896000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7672, 4.8749, 4.9805, 5.09, 5.1972000000000005, 5.3105, 5.4434000000000005]","[4.7746, 4.8950000000000005, 5.0098, 5.1273, 5.2365, 5.3496000000000015, 5.4678]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
18,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,161.752531,170.471634,8.71910299999999,3.3181000000000003,4.3276,1.0095,4.4776,4.7117,0.23410000000000064,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7117, 4.8285, 4.9294, 5.05, 5.167999999999999, 5.2861, 5.397]","[4.7410000000000005, 4.8602, 4.9712000000000005, 5.0915, 5.2049, 5.3228, 5.4347]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
19,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,170.526131,179.325534,8.799403000000012,3.3206,4.3301,1.0094999999999996,4.4801,4.7908,0.3106999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7908, 5.127999999999999, 5.2379999999999995, 5.3428, 5.4565, 5.5719]","[4.8167, 5.1496, 5.2589000000000015, 5.3639, 5.4805, 5.5913]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
20,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,179.352331,188.193434,8.841103000000004,3.3181000000000003,4.3276,1.0095,4.4776,4.8337,0.3561000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.8337, 4.948, 5.0422, 5.1619, 5.271, 5.3854000000000015, 5.5074000000000005, 5.6172, 5.731, 5.8516, 6.1113]","[4.8578, 4.9647000000000014, 5.0759, 5.1974, 5.3127, 5.4245, 5.5416, 5.654, 5.7704, 5.8866000000000005, 6.1295]",[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
21,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,188.224531,199.13153400000002,10.907002999999976,3.3206,4.907,1.5863999999999998,4.4801,4.8975,0.41739999999999977,iaa,iaa,1,,0,0,1,1,70.0,"[4.8975, 5.4358]","[4.921, 5.4666000000000015]",[5.1455],[5.1563],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
22,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,199.146131,207.996534,8.850403,3.3206,4.3301,1.0094999999999996,4.4801,4.8418,0.3616999999999999,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.8418, 4.9716000000000005, 5.0888, 5.1937000000000015, 5.3071, 5.4164, 5.5357]","[4.8735, 4.9857000000000005, 5.1145000000000005, 5.2242000000000015, 5.3344000000000005, 5.4467, 5.5612]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,-70.0,0.0,,,,
23,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,208.02253100000001,218.808934,10.786403000000007,3.3206,4.7864,1.4658000000000002,4.4801,4.7769,0.2968000000000002,iaa,iaa,1,,0,0,1,1,70.0,[4.7769],[4.8079],[],[],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
24,0,1.0,0,1,0,,0.0,0.0,1.0,0.0,1,218.83333100000002,229.705434,10.87210300000001,3.3181000000000003,4.8721000000000005,1.5540000000000005,4.4776,4.8626000000000005,0.3850000000000007,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[4.8626000000000005],[4.870900000000002],10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
25,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,229.740431,238.400534,8.660102999999992,3.3206,4.3301,1.0094999999999996,4.4801,4.6515,0.17140000000000022,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6515, 4.9647000000000014, 5.0888, 5.1941000000000015, 5.308, 5.4182000000000015, 5.5345, 5.6458]","[4.6727, 4.995, 5.0999, 5.2202, 5.331, 5.4468000000000005, 5.5595, 5.6683]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
26,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,238.445831,247.18003399999998,8.734203000000008,3.3206,4.3301,1.0094999999999996,4.4801,4.7256,0.24549999999999986,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7256, 4.9564, 5.0783000000000005, 5.187, 5.3026, 5.4149, 5.5243, 5.6413]","[4.7615, 4.9845000000000015, 5.091, 5.2152, 5.3271000000000015, 5.4394, 5.5454, 5.6597]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
27,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,247.19983100000002,255.894334,8.694502999999997,3.3206,4.3301,1.0094999999999996,4.4801,4.6859,0.2058,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6859, 4.8099, 4.9211, 5.0293, 5.1353, 5.2426, 5.3497, 5.4708000000000006, 5.5935000000000015]","[4.7168, 4.8299, 4.9456000000000016, 5.0526, 5.1558, 5.2615, 5.3762, 5.4871, 5.6077]",10,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220315-101722,2022-03-15,10:17:32.606944,10:36:30.130468,70.0,0.0,,,,
