Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
57,1,0.0,0,0,0,1,0.0,0.0,0.0,1.0,1,263.007611,269.41731400000003,6.409702999999977,2.8206,5.4096,2.589,3.0706,3.4001,0.3294999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.4001],[3.4663000000000004],[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
58,1,0.0,1,0,0,1,0.0,0.0,1.0,0.0,1,269.439711,274.045915,4.606203999999991,2.8206,3.6061,0.7854999999999999,3.0706,3.4201,0.3494999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.4201],[3.4853],"[3.5889, 3.7276, 3.8504, 3.9862, 4.1168000000000005, 4.2483]","[3.6706, 3.7789, 3.9219999999999997, 4.0423, 4.1769, 4.3077000000000005]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
59,1,1.0,0,0,1,0,,0.0,,,0,274.06161099999997,280.141814,6.080202999999982,2.8206,5.0801,2.2595,3.0706,5.0706000000000016,2.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
60,0,,1,0,0,0,1.0,,0.0,,1,280.156911,284.538614,4.381703000000016,2.8181000000000003,3.3816,0.5634999999999999,3.0681000000000003,3.3652,0.2970999999999999,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.3652, 3.4852000000000003, 3.5952, 3.7184, 3.8588, 3.9965]","[3.4264, 3.5345, 3.6547, 3.7768, 3.9017, 4.0391]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
61,0,1.0,0,0,1,0,,1.0,,,0,284.554311,290.632014,6.077703000000043,2.8181000000000003,5.0776,2.2595,3.0681000000000003,5.0681,2.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
62,0,,1,0,0,0,1.0,,0.0,,1,290.649111,294.9963140000001,4.347202999999978,2.8181000000000003,3.3471,0.5289999999999999,3.0681000000000003,3.3307,0.26259999999999994,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.3307, 3.4511000000000003, 3.5660000000000003, 3.6884, 3.8167]","[3.3965, 3.5045, 3.6203, 3.7454, 3.8698]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
63,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,295.011911,299.331115,4.319204000000013,2.8181000000000003,3.3191,0.5009999999999999,3.0681000000000003,3.3027,0.2345999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3027, 3.407, 3.5253, 3.6626]","[3.3479, 3.4591000000000003, 3.5812000000000004, 3.7113]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
64,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,299.346811,303.7366140000001,4.389802999999971,2.8181000000000003,3.3897000000000004,0.5716000000000001,3.0681000000000003,3.3733,0.3051999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3733, 3.4943, 3.6149]","[3.4314, 3.5481000000000003, 3.6699]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
65,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,303.75231099999996,308.295214,4.542902999999967,2.8206,3.5428,0.7222,3.0706,3.3316000000000003,0.2610000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3316000000000003, 3.5282, 3.822]","[3.3892, 3.5639999999999996, 3.8806]","[3.5256000000000003, 4.0821000000000005]","[3.5722, 4.1613]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
66,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,308.313711,312.925315,4.611604,2.8206,3.6115,0.7908999999999997,3.0706,3.3929,0.3222999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.3929],[3.4504],"[3.5943, 3.806, 3.9608, 4.0691000000000015, 4.202, 4.3235, 4.4615, 4.5999]","[3.6435, 3.9019, 4.0061, 4.1315, 4.2522, 4.3795, 4.5182]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
67,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,312.941911,317.494015,4.552103999999988,2.8206,3.552,0.7313999999999998,3.0706,3.3797,0.30909999999999993,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.3797, 3.5, 3.7183]","[3.4153, 3.5648, 3.7709]","[3.5348, 3.9801, 4.1321, 4.2722, 4.4044]","[0.0254, 3.5656000000000003, 4.0609, 4.1935, 4.3268, 4.4748]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
68,1,1.0,0,0,1,0,,0.0,,,0,317.512211,323.592414,6.080203000000041,2.8206,5.0801,2.2595,3.0706,5.0706000000000016,2.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
69,1,,1,0,0,1,0.0,,1.0,,1,323.609511,328.155015,4.545503999999994,2.8206,3.5454000000000003,0.7248000000000001,3.0706,3.3783000000000003,0.3077000000000001,iaa,iaa,1,,0,0,1,1,70.0,,[3.3783000000000003],[3.4543000000000004],"[3.5282, 3.6955, 3.862, 3.9899]","[3.6086, 3.7906, 3.9218, 4.0569000000000015]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
70,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,328.17171099999996,332.5878140000001,4.416102999999963,2.8181000000000003,3.4160000000000004,0.5979000000000001,3.0681000000000003,3.3996,0.3314999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3996, 3.5205, 3.6212, 3.7348, 3.8548, 3.9865]","[3.4606000000000003, 3.5604, 3.6713, 3.7878, 3.9057, 4.0187]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
71,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,332.605311,336.946615,4.3413040000000365,2.8181000000000003,3.3412,0.5230999999999999,3.0681000000000003,3.3248,0.25669999999999993,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3248, 3.4577, 3.5879000000000003]","[3.3928000000000003, 3.5149000000000004, 3.6358]",[3.8713],[3.9526],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
72,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,336.960711,341.341915,4.381203999999968,2.8181000000000003,3.3811,0.5629999999999997,3.0681000000000003,3.3647,0.2965999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3647, 3.4982, 3.6315]","[3.4351000000000003, 3.5584, 3.6878]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
73,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,341.35921099999996,345.683414,4.324203000000011,2.8181000000000003,3.3241,0.5059999999999998,3.0681000000000003,3.3077,0.2395999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3077, 3.4418, 3.5604]","[3.3782, 3.4954, 3.6129]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
74,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,345.698311,350.018414,4.320103000000017,2.8181000000000003,3.3200000000000003,0.5019,3.0681000000000003,3.3036000000000003,0.23550000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3036000000000003, 3.4337, 3.5584]","[3.3785000000000003, 3.4899, 3.6152]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
75,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,350.043711,354.972914,4.9292030000000295,2.8206,3.9291,1.1084999999999998,3.0706,3.3832,0.31259999999999977,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3832, 3.52]","[3.4453, 3.5676]","[3.9119, 4.0705, 4.1906, 4.3333, 4.4608, 4.6166]","[4.0011, 4.1207, 4.2613, 4.3869, 4.5239, 4.6784]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
76,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,354.99211099999997,360.019914,5.027803000000006,2.8206,4.0277,1.2071,3.0706,3.5347,0.4640999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5347, 3.6811, 4.9796000000000005]","[3.5793000000000004, 3.7423, 4.9837]","[4.0105, 4.1827000000000005, 4.3129, 4.4464000000000015, 4.5832000000000015, 4.7358, 4.9633]","[4.115, 4.242, 4.3713000000000015, 4.5061, 4.649, 4.8092000000000015, 5.0061]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
77,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,360.037511,364.520915,4.483404000000006,2.8206,3.4833000000000003,0.6627000000000001,3.0706,3.4661,0.3954999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4661, 3.627, 3.7529, 3.8995, 4.0582, 4.2066]","[3.5548, 3.6812, 3.8297, 3.9693, 4.1215, 4.2691]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
78,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,364.538411,369.301115,4.762703999999985,2.8206,3.7626,0.9419999999999996,3.0706,3.7454,0.6747999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.7454, 3.9062, 4.0586, 4.2336, 4.3709]","[3.8304, 3.9609, 4.1107000000000005, 4.2902000000000005, 4.4341]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
79,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,369.317811,373.854515,4.536703999999986,2.8206,3.5366,0.7159999999999997,3.0706,3.3491,0.2784999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.3491],[3.3972],"[3.5194, 3.6495, 3.7899]","[3.5817, 3.7097, 3.846]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
80,0,0.0,0,0,1,0,,0.0,,,0,373.87321099999997,379.950915,6.077703999999982,2.8181000000000003,5.0776,2.2595,3.0681000000000003,5.0681,2.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
81,0,,1,0,0,0,1.0,,0.0,,1,379.96741099999997,384.334614,4.367202999999961,2.8181000000000003,3.3671,0.5489999999999999,3.0681000000000003,3.3507,0.2826,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.3507, 3.4719, 3.5872, 3.7159]","[3.4135, 3.5221, 3.6448, 3.7665]","[3.3734, 3.3807, 3.3812, 3.4997000000000003, 4.1444]","[3.3806000000000003, 3.3811, 3.4090000000000003, 3.5191000000000003, 4.2133]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
82,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,384.35331099999996,388.722514,4.36920299999997,2.8181000000000003,3.3691,0.5509999999999997,3.0681000000000003,3.3527,0.2845999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3527, 3.4770000000000003, 3.5862000000000003, 3.7128]","[3.4226, 3.5283, 3.6412, 3.766]","[3.3672, 3.5209]","[3.4166000000000003, 3.5234]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
83,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,388.735711,393.14061499999997,4.404904000000045,2.8181000000000003,3.4048000000000003,0.5867,3.0681000000000003,3.3884000000000003,0.32030000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3884000000000003, 3.5846, 3.7098, 3.8323, 3.9593, 4.0987]","[3.4901, 3.642, 3.7587, 3.8831, 4.0127000000000015, 4.1509]",[4.1327],[4.1381000000000006],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
84,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,393.15811099999996,397.497315,4.339203999999995,2.8181000000000003,3.3391,0.5209999999999999,3.0681000000000003,3.3227,0.25459999999999994,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3227, 3.4399, 3.6002]","[3.3708, 3.5216000000000003, 3.6689]","[3.4987000000000004, 3.7633]","[3.5165, 3.7827]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
85,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,397.515411,401.907315,4.391904000000011,2.8206,3.3918000000000004,0.5712000000000002,3.0706,3.3746,0.3039999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.4186],[3.4867000000000004],"[3.3746, 3.3877, 3.6531, 3.8202, 3.9482, 4.1011000000000015]","[3.3840000000000003, 3.4939999999999998, 3.763, 3.8857, 4.0109, 4.1099000000000006]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
86,1,1.0,0,0,1,0,,1.0,,,0,401.923111,408.003315,6.080203999999981,2.8206,5.0801,2.2595,3.0706,5.0706000000000016,2.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
87,1,,1,0,0,1,0.0,,1.0,,1,408.019911,413.638814,5.618903000000047,2.8206,4.6188,1.7982,3.0706,4.5774,1.5067999999999997,iaa,iaa,1,,0,0,1,1,70.0,,[4.5774],[4.6346],"[4.6016, 5.0428000000000015, 5.1958]","[4.6409, 5.1247, 5.246]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
88,1,1.0,0,0,1,0,,0.0,,,0,413.657911,419.73811399999994,6.080202999999982,2.8206,5.0801,2.2595,3.0706,5.0706000000000016,2.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
89,1,,1,0,0,0,1.0,,1.0,,1,419.75521100000003,424.27751500000005,4.52230400000002,2.8206,3.5222,0.7016,3.0706,3.5050000000000003,0.4344000000000001,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[3.5050000000000003, 3.6462, 3.7711, 3.8953]","[3.5858000000000003, 3.7039, 3.8256, 3.9542]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
90,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,424.29341100000005,428.66361500000005,4.370204000000001,2.8181000000000003,3.3701000000000003,0.552,3.0681000000000003,3.3537000000000003,0.2856000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3537000000000003, 3.8601, 4.0281, 4.1666, 4.312]","[3.4120000000000004, 3.9551, 4.0912000000000015, 4.229, 4.3667]","[3.3679, 3.514, 3.8643, 3.9061, 4.0772, 4.2164, 4.2167, 4.2172, 4.2176, 4.2181000000000015, 4.2184]","[3.4131, 3.596, 3.8697, 3.9514, 4.0875, 4.2165, 4.2171, 4.2175, 4.2179, 4.2183, 4.2188]",0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
91,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,428.681211,433.09001500000005,4.408803999999974,2.8181000000000003,3.4087,0.5905999999999998,3.0681000000000003,3.3923,0.3241999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3923, 3.5111000000000003, 3.618, 3.7402, 3.8763]","[3.4459, 3.5537, 3.6728, 3.7896, 3.8925]",[],[],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
92,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,433.10411100000016,437.47841500000004,4.374303999999995,2.8181000000000003,3.3742,0.5560999999999998,3.0681000000000003,3.3578,0.28969999999999985,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3578, 3.4886000000000004, 3.6069999999999998, 3.7393]","[3.4274, 3.5424, 3.6598, 3.7856]",[3.377],[3.3799],0.0069,0.0077,0,0,1.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0.0,0.5,LR,5.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod3,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36003,876,1.6.2,876_stage_training_v4_20230529-115515,2023-05-29,11:55:27.689002,12:23:13.514732
