filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,EL10,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,ER10,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,first_frame_0_ILD,save
gyp,4,66.71613957603003,69.7581162689101,69.38422621068347,68.4219478315452,69.74979739988495,67.93323875376282,69.38418734219215,69.33656719322782,68.96811590269579,67.7865330043285,68.79069933598116,66.71613957603003,63.216750345241614,64.50784820465229,64.50795778616998,65.2112370733408,66.30055479016548,64.44759472682752,65.36256176884847,66.33738181688345,66.63484151530947,65.6080957083275,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyq,4,65.22874372926714,69.07479808364224,69.93010966894941,68.53959560408748,68.80547264257781,68.47894041019788,67.18001796163743,68.07285525754968,67.97073446742553,67.75649928913225,69.15320488509509,65.22874372926714,63.15925517195548,65.68817785904665,63.237109962190424,64.20324058663729,63.20202704891182,65.75642567624114,66.02973207777616,64.01815153319801,65.58884297900282,63.35077595096378,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyr,4,64.80808667774535,67.91160527265984,66.80503010695122,67.55940716841604,68.05993788808365,68.74961335038479,68.31416622932018,68.3986955572059,66.33020552317913,69.49291934815716,68.57321807661563,64.80808667774535,63.772541271785116,65.48947353881259,64.17719932064914,63.99189605558762,66.24224995407468,65.04561068192885,65.52696486944896,64.91670466632348,64.0732859740009,65.50187226894704,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gys,4,67.17962314084328,67.75224480705414,68.99562364461343,69.37083698637018,68.65879468179727,68.75619605638921,68.7891068074786,67.63343123057291,70.77072196360056,68.83308451457886,69.11644541412052,67.17962314084328,65.95494986238197,64.38740587048831,63.351485102415445,63.81362008141323,62.83804484828149,64.618075711015,65.20016391270238,64.32845579509332,64.47478739497983,65.97591693582932,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyt,4,66.75813592016081,68.10534805482351,67.5752804175879,70.2960022935181,67.63955546040619,67.94327402835535,67.98117733372405,68.61905220312484,66.66561364898746,66.98749698976687,68.29207398526823,66.75813592016081,63.44397206576512,63.902167640155774,64.19921882274076,63.93996866150382,64.99413651322203,64.62047813535537,64.37275110358102,64.51613051359988,64.49459726423768,64.83124319057922,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyu,4,66.91587246316413,69.70238464201626,68.88632349476873,67.81942584418279,68.11211427635702,68.22785073728224,66.38962619844216,70.0677029506155,68.76464947177143,68.94114357582659,68.66050277246234,66.91587246316413,64.15866429235678,65.52428215079651,64.99288195296587,62.858194667307956,63.7523024703936,65.1561262358446,63.503701397543615,63.507120944482104,64.45574144876521,64.10777665195704,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyv,4,66.60390190791311,69.56120303254927,67.18518694053404,66.47341001487132,70.3127836751446,67.95758035306015,70.04226103527107,67.5635627978538,69.205485013888,68.61212773973645,68.71471646666602,66.60390190791311,65.63112395182037,64.61806087828049,65.91798176442573,64.92802871814591,64.2806901848566,64.76925615874437,64.73589969307007,64.44249417533199,64.52271727516619,64.80308127160644,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyw,4,66.66246727981014,68.37368373446185,68.89374504447844,67.06730631017733,68.97179260685375,68.58144112947616,69.65221901173031,69.01668002934915,69.56177610081134,69.583160655975,68.59369503163644,66.66246727981014,61.74118434535972,63.94474305734758,64.13392148283334,64.45817047856278,64.35418499370485,65.7276589503269,64.78947873702732,65.01021859042713,63.62766263180472,65.70376591330262,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyx,4,66.31211492811107,69.18177861892087,68.04683962031045,68.19989354837739,65.80188768336107,68.07120863590504,66.78100432040608,68.39416335726344,68.0124643183259,68.10532996253677,69.88877040573709,66.31211492811107,64.91941782861367,63.424172702069725,64.80896821203433,65.54661061801544,64.49608193511347,63.422175885785606,66.16740000840169,63.57284347201983,63.41196588903041,65.54297607653143,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyy,4,66.71856554415476,67.85231066009071,67.72999889733377,69.5124838381003,69.56157493891476,67.36340607376086,66.43342029771765,67.79594772816134,69.96188738290797,68.83292832901985,67.64697711519813,66.71856554415476,64.4108550906089,63.01523180182501,65.20958425962672,64.30028155124876,64.21071141691276,63.76859928091236,66.00632900980492,63.697295619859815,64.34639352389317,63.063315940784356,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gyz,4,66.11120072068897,68.22209117901755,68.86581254009234,66.91773347866224,70.42070449800072,67.74371002818383,67.82275305837416,69.51961871218,68.4697349918824,68.7675844392418,68.9411884288501,66.11120072068897,63.997056792280226,65.42823792430693,65.48233677167646,64.65576850718777,65.88604941110523,65.4641585591513,62.945056948001685,64.00151798966917,64.41702276754569,66.65337606405446,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gza,4,66.37768114963848,68.46533939685814,67.01631684833872,68.58154569746272,68.55529140679684,67.91220203200704,67.70615242032088,68.99800371056303,69.92787856952876,69.41915730239309,68.76551114095454,66.37768114963848,64.56781188360443,64.96999264696598,64.69927425889807,63.3888728333862,64.97704110070465,66.41457379917516,66.011639194805,63.79676978094853,64.88768651617741,63.29316766081726,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzb,4,66.82130112883893,67.74644273480432,66.66809463969459,69.58821833981358,68.8260816500112,69.1184800175259,68.30110553305353,69.50958997337511,69.59575121805312,68.46338209647325,70.00782807677248,66.82130112883893,65.08947473371562,65.90525034606814,65.45289729572815,65.03881247338784,65.212474076433,62.67967566303705,65.25661208152027,63.860406214058344,65.3867430327671,63.67816790777771,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzc,4,65.98274191086921,67.88513947223429,67.33173814296288,69.09081109825375,68.49005757383418,69.30994527108884,69.19251208911922,70.45716944464442,68.36896654988196,68.27963948624131,69.61135829283009,65.98274191086921,63.290136844914564,65.64961670830213,65.43707963901797,64.68979361129605,65.44811530244604,63.96230486376294,64.65401231769027,64.00634228564901,64.52222221596163,63.92203782129787,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzd,4,66.37806720698116,69.86736395289635,68.63499875012356,66.60339073755222,68.19948935220084,68.44001974080251,68.38923253809669,70.75697736094834,67.10666058438811,69.04525063509917,66.96887748248504,66.37806720698116,66.30313501202595,65.37436483476876,65.9394333919323,65.39993668770657,64.60463765489122,64.20804973803128,64.4878222520007,62.25210548761328,66.0442384046373,64.07466247706225,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gze,4,66.85367062800901,67.46722358163736,69.35361282860238,68.78743915914711,68.20220049374477,67.21186620544177,69.3404325039212,67.7759096099725,69.56865437767064,68.32312880320217,68.32600707979852,66.85367062800901,61.383336689364384,65.14405989188741,64.28892944877134,65.86238413125372,64.53428792794031,64.67257163093751,63.15446357288003,64.02725143092422,64.8912477520238,65.45885302560431,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzf,4,66.51063163301845,68.90189510128202,68.78274180031832,68.24075680343255,67.78084358956113,67.85615303734906,68.39251536544585,69.15869988627583,67.98056580723002,68.12494836595296,68.9935218749029,66.51063163301845,64.90968929582773,64.1917201430975,65.25181251377144,63.8192999942499,65.33868910571833,64.41609741452899,65.1220191145999,65.53936482075646,64.59108764244495,63.75363002110359,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzg,4,65.84557357704307,67.8933230366508,69.3788609385068,69.00403077336249,69.65849214748074,68.48509763429405,67.1384726483411,69.06953975088695,69.01415672363,67.85293376157692,67.74416290232472,65.84557357704307,64.05603564653966,64.55238253053115,63.911984347446484,63.92252997639335,64.72942843577611,65.24339439346332,65.26320053134148,63.62352386556949,63.10450463998592,67.61142254815978,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzh,4,66.51101272887803,67.79576824753414,67.7094575145156,69.42743917492007,67.38197552656736,69.88616789793316,67.83493613939204,68.81779058314709,67.36744207987405,69.70757594439989,67.70282893787065,66.51101272887803,66.48373573729145,65.07927452856877,64.47122994592839,65.96768153084453,62.995431297204966,67.29485040061046,63.5386845048333,63.92865546211286,64.38496951950471,64.83373350235316,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzi,4,67.9767155240554,69.2273808700666,67.20252082877586,67.83440318007597,69.07735807595535,68.68624664050726,67.81560212911624,67.10409089238074,69.10662302738109,69.76622910161113,67.33079240132302,67.9767155240554,64.54334789031832,65.79545459463766,63.84404327948283,65.29519482002556,63.37201335314122,64.30514330418242,67.0600363957685,63.45165246864862,63.28124275536256,64.02003724589846,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzj,4,65.88663669407595,66.49309289596444,68.3933127226812,66.81254769473725,68.36677240927018,70.07564312844279,70.41122050369609,69.29109070598427,68.60654305698843,68.14784182578254,68.71715476807117,65.88663669407595,65.66377576616522,63.19958894677324,64.19660480807724,63.933909862490516,64.87268122596788,63.707208976904184,64.1142611337857,64.3046073527674,64.61222776726251,63.90157493581015,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzk,4,66.62326130505501,68.92258736358707,68.94176890600653,68.27393950341921,67.326743148083,69.20741280694183,68.41198162941201,68.59155155734088,70.05187654848358,67.8492338817892,66.71565289113053,66.62326130505501,63.24087651574526,64.14005752210164,64.37854514676339,65.13509254518057,65.00195800179587,62.35976308520846,66.18299289959289,65.20205573396052,62.599818304219326,63.24880301102275,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzl,4,68.02384623251191,68.28954526213032,69.82485899154715,68.54614711136831,68.44768531671953,69.71890007183067,67.10882164379689,69.64708527894545,68.13220338756079,68.55643540748085,68.65851738283278,68.02384623251191,64.81003278780292,63.747641414158885,62.85590462636561,63.540451401809534,65.03729990768821,66.36219140052519,63.74783240316694,66.23962947561044,64.33348641897818,63.89375253164971,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzm,4,65.89862618613908,70.64970967634976,67.85683307322113,67.93170052980318,69.91113864753979,67.91154739382674,67.58669605079821,69.30378354210502,68.44499947907909,68.89491317038753,68.2149687737512,65.89862618613908,64.03926983161585,62.2459930813068,65.08383386456848,65.92883913906363,64.37110078478513,65.08996980820622,63.93634416422479,64.7051623088708,64.68266045647044,64.60699459088494,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzn,4,67.89903854033584,68.7513822163444,68.21474873424167,67.74724061266639,68.3275204291255,68.92645676500722,67.73227920378109,67.77421177939983,69.2617349828704,67.99048366440825,69.12907678552943,67.89903854033584,64.6611374147215,65.49406142857342,65.29564385662688,63.51898251221166,65.77682617274372,64.00275573047668,65.96023751674406,63.29778125691661,65.3367073689779,64.61316253093587,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzo,4,66.56997951810412,69.81266371663904,69.38928361038455,68.01476053229008,68.13046855867327,67.87718016157704,69.4062870065425,67.73095338703718,69.64460457672072,68.26238845323101,67.11308321071321,66.56997951810412,65.13911153607158,63.244154027818674,65.02423424751531,64.84655860180878,63.8543191632099,63.47969720395196,62.39739206751514,64.17457804994581,64.07582349207821,64.38975763742518,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzp,4,68.11183239134465,70.20329971280954,69.82044275361335,68.63927031934165,67.72064795982472,67.5164923424042,69.11580141299257,68.25000301878802,70.47584535065411,67.36959619755628,65.9865014498721,68.11183239134465,65.19723495486264,62.55139792963576,63.36924472593597,63.333705699007645,64.23265815485085,65.32520131864484,65.13376642329352,64.79750251832267,63.28351860781148,63.39688010487535,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzq,4,68.1532568842241,69.33833275794893,68.41807868223512,71.1220264752302,69.596447286344,68.75924453576116,68.41448951818911,68.43424447529789,67.8420571335567,68.26554002782946,69.22355516576974,68.1532568842241,64.29505615706414,64.96204609595387,62.917631798261716,64.2326628216588,65.48035787445164,65.44915522079896,65.67471707512333,64.27524719232387,65.20626356604394,63.064023384041334,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzr,4,65.73644107116058,67.01323714989707,68.7047442734321,69.10801257630429,68.82935694650337,67.40657269547805,68.38700671508005,67.0401051988971,68.60263375878084,67.00502408615384,68.92056611890669,65.73644107116058,63.23032183322671,64.09995350329808,62.787229486614216,66.37988160271394,64.25848172528775,64.45231786706991,64.71039101758285,65.46756212795883,62.11137647749881,64.34451035524496,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzs,4,67.387344426856,66.85491315620057,70.86078306890681,67.25616531843963,68.55562893209232,67.77570189804716,68.23194136755606,69.78098380236304,70.59481446332514,67.56212552711746,68.04344146484263,67.387344426856,64.55855650676908,65.79932474502372,64.95433771349661,64.02772348875517,66.37601889367723,64.11307566801953,65.32448959535652,63.82991004088314,64.66840167140884,64.34326444461266,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzt,4,66.91311596724795,68.16659842702819,67.80411245814342,68.40171327694672,68.77136816828356,68.21876048667755,70.8531893231926,67.32221524718238,68.33252630280562,69.37748533345989,69.92802922957665,66.91311596724795,65.15639106588203,66.61913584071186,65.15823485680528,65.57043031340136,64.05710195563007,62.44754050722377,64.41265602059735,65.36859393888813,62.849909235445615,64.21851043028454,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzu,4,66.36924118953839,69.94721420421148,68.33281713171462,70.31270306014224,67.56336367585,68.36195961377909,68.41954493850727,69.96136329749717,69.2954249554559,69.46377755492338,67.80319246681871,66.36924118953839,66.43739770658294,63.65526924443024,66.87929871612397,65.59479627364419,65.55814147626602,63.42168457822946,65.9304511584003,64.76502864245704,65.16949165979925,64.72036583481113,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzv,4,66.95973741219139,66.552579672077,68.87141341624411,69.93077262944645,68.5667128247033,69.91576498673905,70.18018758788666,67.33918604237905,66.56443275665072,67.92365828941855,68.67032810793411,66.95973741219139,64.15984484434811,65.84500273647535,65.01452011087885,65.60870689547991,64.28964321477662,63.97006657512729,62.58527880890104,63.66324635018321,63.32471705909805,63.69805091884238,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzw,4,66.20339360297,69.15857481190072,67.85802995579643,69.67465140005811,68.70291424242062,68.57545192129861,68.1596209760942,70.08289810002157,67.71619693113249,70.05697547427651,67.35013667978895,66.20339360297,66.29063775501169,64.07602221946539,65.39275772166776,65.37147234638947,65.24118002017222,64.59580248299237,64.52521130251453,63.81032577837748,64.35318545785827,64.02125229331001,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzx,4,66.55245958976681,67.20525824959944,67.74643187562448,67.99341360240129,68.2279875935163,67.8902662236918,69.77432467595513,67.69616691824963,69.43973686635702,69.45194512548157,69.10293643805676,66.55245958976681,62.94322010756,64.98769595024646,63.214050487674236,63.9055660906637,64.97979438703014,65.20831474390096,64.61294582666581,66.91458798324423,64.71869688632867,61.48869978327337,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzy,4,66.74791463432044,70.02918324705361,68.52175867844491,68.43785306137053,67.82930637250969,69.0504307118342,67.04128123645201,68.75354408761466,67.33562985073156,69.9026334347509,68.94450972818518,66.74791463432044,65.13506208728644,64.70532166934328,65.32728169297175,63.60957890803441,66.34475016533074,63.366855887881556,65.81366444422092,64.13231986362587,65.19977752465975,65.36249385001058,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
gzz,4,65.68327619326081,68.5061984940072,68.53455230355456,69.37152295550604,68.56637738984155,67.43099688605803,68.47813522750891,68.5399954516021,66.49248911080672,67.52648590981234,68.8331988230735,65.68327619326081,65.06817294185474,63.78665653561809,63.966291825920415,63.970112122339714,64.43857842271471,65.25182198227611,65.14598921497759,63.02086538139101,65.52448846078448,63.199518078697636,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
haa,8,65.28847077547437,69.61007838812614,69.1192294937042,68.5921384191309,69.04198530747153,69.74524894573365,70.75497081104157,69.19036966633081,67.30882165646496,67.60532996110659,68.27207345725871,65.28847077547437,62.430005112255245,59.93371113820336,61.45970974333421,62.07209854438393,60.678799004699165,62.36258415146647,61.556630220541805,62.01159889520971,61.875447468432604,60.76403231790657,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hab,8,65.60039386872376,69.58835657780809,68.86046988652245,69.85813864901755,68.37910218585338,68.78827380666964,69.39267627386002,68.06826921764531,69.71312568351362,69.6013324349883,70.50392129071588,65.60039386872376,61.90726054430359,61.1548584336677,60.99867474890604,61.46702160002495,63.97848741325548,62.03891833017532,60.28113519644293,61.41967949482653,61.80585727547644,61.78452013972745,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hac,8,65.5868478481072,68.31753898696522,69.71349601261089,68.64618687328175,70.76257803966408,68.132664361946,69.49434608890597,69.58937061217146,68.52116226781592,68.93850034093664,67.22660845412179,65.5868478481072,61.354244663108865,61.201300420465635,62.29296171654892,61.74501350824175,62.261067694385765,60.87849565988776,61.698656438362406,62.2497818900414,61.64674702395224,61.3119782700265,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
had,8,66.59811043321345,67.97792399644646,69.54636388124203,67.94273384914891,69.48575738405756,70.08039884411946,68.67025961178405,70.57357405929983,69.05168158807409,70.37334083723304,68.84382155541383,66.59811043321345,60.89469405602826,60.15029623332613,61.93651403048536,60.39562010892577,62.88442450063501,58.50102249798006,62.0035471626484,61.28537994360912,61.57104025328812,61.12386316922878,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hae,8,65.01515306098457,70.6372248126176,67.280750225563,69.50528272615472,69.8877145234659,68.40495782066712,68.31996686984958,67.2766474806215,68.66309196830646,68.17273052520059,68.40010663533931,65.01515306098457,59.450834885825664,60.92213921149768,60.128816469750625,61.53524747049008,61.20146046973955,61.61366689427276,62.87275339085789,61.86863415877376,61.34005853741426,61.96278100055017,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
haf,8,63.90068677458103,71.59068541674796,68.33243819103254,70.86111914736541,69.76382351915025,69.01848333994404,70.7808402263526,68.79835973908662,68.5123961118799,69.7464601345378,67.7829295955516,63.90068677458103,58.72035580987966,62.77039938955054,60.43958549210998,61.55184802385001,62.00910074090727,62.93301334840295,61.14945817844451,60.8141372267509,61.55861672203643,59.735320695869724,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hag,8,63.8650656397787,68.95677821544486,68.18751797129005,67.68735785120946,69.08797816637221,68.6830662989947,68.49328304885334,70.13389621896603,66.54054018979387,70.00713182760664,69.77649542082943,63.8650656397787,61.022605696360735,60.959863409792106,60.15244164930505,61.83459467141286,61.82361324487945,58.812533144082984,61.3403419530969,59.92807596024189,62.39911395862687,60.1224287939992,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hah,8,65.5082110034615,69.97088733732427,69.79737233769156,69.05836609580025,68.0677296724093,70.07908382354148,70.96829999203267,69.23002207262128,68.117134359422,69.13522037057872,69.01829840370058,65.5082110034615,61.346063436091484,61.27411316429551,62.53961702317659,63.37524631897437,62.31214956626252,61.38314516775115,62.399478939417335,61.10345631106267,59.831994471664494,61.49307795935597,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hai,8,66.36380369350073,69.02572430015566,68.72616437833254,69.1571659937011,69.87103555217217,68.6653314124184,70.12424908788046,69.9567068074484,71.53363461606627,68.66442749022421,68.00614494517136,66.36380369350073,61.08919283782379,61.108997415947925,59.28008173516926,60.191477696710386,60.19903332520411,61.998243567601314,60.677285964293475,61.51913899481236,62.42868859037919,60.83494834967147,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
haj,8,63.896738872388504,70.21575043861,70.80756643793737,69.69525294716708,69.62625002621307,68.06808679536624,69.47575356666118,70.76264014597427,69.40528544056565,68.4261506695923,68.80825702191494,63.896738872388504,62.28830307055784,63.57083861578487,60.20301119435133,60.64229225767208,61.41403780622068,60.9485848127087,62.071660000738774,60.20734422667829,62.7632615493191,61.64235711314033,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hak,8,65.33808145304798,70.2232822489834,70.32832842816366,70.50226769785151,71.02083699198296,69.40572954410362,71.17453668724748,70.72868264413255,69.36702584062978,69.4159619977526,69.87332991239704,65.33808145304798,61.44375716715306,64.21631099650754,61.422265384708616,61.386687655197555,60.856866515432294,60.31493668887916,60.83638953501162,60.10414344458745,61.33170836423207,61.144892463003664,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hal,8,65.27412426699529,67.97636829077061,67.01476581747696,68.33046715284664,68.05608978806382,67.8837310384487,67.91935753285144,67.79349433042435,70.68487632247601,68.26772565251113,68.95781547806021,65.27412426699529,59.59178517256626,63.157669455092055,62.81939733361474,62.04610565049762,62.284171158474,59.68250413216273,60.43055216167494,62.77556427634175,60.84120656481107,61.861901980212,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ham,8,65.58874833914965,71.09786479718277,68.11704493772662,70.67521888274572,69.05396755234939,69.86125809140562,69.70503046056639,68.36500878242167,68.94003170357861,68.69638624061918,71.33281412602919,65.58874833914965,61.54046447668085,61.45129310680516,62.506507927942344,61.34540978593792,62.98882619567569,62.12268136063307,60.24449734229355,60.982948189416746,61.289421537974675,60.03856153275747,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
han,8,64.54894975813099,69.00807447985905,69.21467539265025,69.84188890973883,69.17930483103333,69.14693772005612,68.74751833995559,70.36783361491796,68.7849202565112,68.75931341565357,72.33405256049839,64.54894975813099,61.960389992711654,63.06442398539004,61.23689489044325,61.993533863253354,60.317909277433635,62.3527426809021,60.30751933408938,59.7316491904457,61.99782595856072,62.1918121031561,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hao,8,63.70716670245672,69.65379773409035,69.2567515030607,69.36265333642662,68.39093626501277,71.24371906213881,70.2522102032516,69.37115474393765,69.54186384319841,70.71026901206326,70.09288346526532,63.70716670245672,62.08074887343,61.234643619396905,61.735571086381206,59.90355531109498,61.37881716599699,60.573628308447425,61.5607325519058,60.99072217879683,62.09132995483421,63.09732519397046,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hap,8,64.9988431626017,69.49349135884864,69.80633085935447,68.0506520508919,69.73559012221024,66.14541868576283,70.143405648969,68.14714211066912,69.63844424763893,70.47246429589295,68.22776856153817,64.9988431626017,62.462259546939805,61.813915063634305,61.9634801150919,60.48438417326093,61.632287303515476,59.98927558227335,63.28764661129394,60.9567980543403,61.819956197849514,63.00345369673905,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
haq,8,66.62827321985631,69.58837465537344,69.01620360335986,70.11052245035819,71.02306465220622,67.70821247219553,71.18039555406678,69.03513707867849,70.30848284184587,70.63992345071675,67.43448053718055,66.62827321985631,60.24332020541511,61.69401612180694,61.43241615061982,61.16195933508559,61.01357070847283,61.38115926417042,61.19863060220927,62.16094393734443,62.230833379716046,61.92900570452068,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
har,8,66.01280480982886,69.26689962778427,70.37052427107142,68.0660205542749,70.09850342578548,69.45930645686747,68.26081206562478,70.31609318135177,69.96701686726314,70.87493216171654,69.1818927883901,66.01280480982886,61.72851703766882,62.368775696708376,61.584742186804014,60.928534167220576,59.81205421440861,61.964210997576785,63.04826150263484,60.790666923063554,61.16549452565491,60.03666732921024,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
has,8,65.72996434899822,69.40524162782553,69.24582823041489,68.53949270185294,67.62283997788532,69.59372825273475,68.6032265038796,69.903146730635,70.90838039104403,69.43050332875734,70.70497074358448,65.72996434899822,61.95050407512488,61.2033146628179,61.33066996917775,61.30584624629404,60.99295578789077,61.682183959642245,60.98668658106963,62.170539403567865,62.246991128831695,60.858230146134815,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hat,8,65.32720286976995,68.67525417412617,68.21309060525745,68.70664411856099,68.82112532556614,68.74261268735421,68.96042698702114,69.49288409929547,69.72855501707167,70.48571212525894,70.57543825509609,65.32720286976995,61.724953365684385,62.177935643217516,60.92202216687584,62.95113590798419,61.46906371155082,60.157794727675615,60.220781118877845,61.32699017117224,60.1091923269443,60.05608281870276,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hau,8,65.18711767480102,71.67942788553727,69.64137707023812,68.58184814121734,70.1705439863057,67.75363126517739,68.61136265745044,69.08226669442838,69.60517875824213,68.15780650911601,69.55081471332944,65.18711767480102,60.213487881525175,61.515568734298675,61.71594379613744,61.608111801914454,61.354187052336,60.731117083195905,62.35984293318434,61.47912233613661,61.00052627813725,60.49096063786628,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hav,8,64.43880003985602,69.7219131993258,70.46747376171146,70.09349348116552,69.78283890084373,69.88917908304882,69.31092820177287,67.6398585236896,69.47908236707899,68.27899378721256,68.36225583231861,64.43880003985602,59.70989131118612,61.478445796243086,63.127092974632994,60.588299306443524,62.8221083453973,61.5373657293774,60.73622081401853,60.21981922856884,59.80026114809796,61.24535502302257,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
haw,8,64.62441293670788,69.3356823587884,70.63129192169225,67.95449585997497,71.51125438061888,71.09363656307053,69.7738613025521,69.96537280923053,68.45879023682154,69.00482471021617,70.93523431272813,64.62441293670788,60.228836256819704,60.10150959329324,62.72893505389189,60.937035053864626,61.382112254725534,60.02569614832307,62.13337765138683,60.693650188681055,58.898963560896284,60.425109502065645,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hax,8,65.74914286610742,69.20232721692045,67.00028809333432,68.28138968522953,70.11873636712151,69.45487214162496,69.30792413722867,69.5983445324258,70.03879681632519,69.21814666887676,69.34392625022649,65.74914286610742,62.55198620907642,62.661127357204016,61.39722976935215,61.955993789171245,62.95115533352129,60.92503564177125,59.78369231958552,60.48315826742681,60.51253034396904,60.97560842464323,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hay,8,66.05274281306043,68.67038921989248,69.41402824429811,68.93059530196228,67.44565814639687,68.76405991172291,69.15804280745061,69.65522949075408,69.73931178467762,68.46131478287029,68.91538931858705,66.05274281306043,62.388773960821396,62.73377243866647,62.44338809477786,61.03183434176397,61.36349749981075,61.98901534377275,61.3035799307091,59.924683842122356,61.02169984316559,60.72430634268933,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
haz,8,65.2352163436989,70.29333903548961,69.41117759603716,69.62740459553532,68.27018672115089,72.2017383924604,68.693389937152,69.08870186742834,71.10771214034186,69.15188845718608,69.10011626341021,65.2352163436989,61.99087728623682,60.50283063278269,62.56375417954606,61.15532288023051,61.892901136036876,62.66844628782249,61.67387697233588,63.58904073824307,60.76563219724685,61.35784981314404,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hba,8,65.33262986363624,66.87694499474632,68.98184559755133,69.65591564661266,68.7773458999536,68.76130652593454,69.52908491592777,70.93970970157095,68.3668507610774,67.82721119411147,69.44408262879637,65.33262986363624,60.953709217055184,62.98765816411166,60.16646719524271,59.84385504512717,61.044052786951994,59.914460472414284,59.520506546576904,61.41751877507862,61.497837166985256,60.807762079857376,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
hbb,8,65.36713789419707,69.34490419941889,67.66671604623596,68.76173771468552,69.69984133555648,66.98082529573281,68.21376775402794,69.56128146759805,67.86634734328526,70.43130603987953,68.01166213939726,65.36713789419707,61.84846179116869,62.16993024333691,62.592432935189606,60.60786180885696,61.3332001636062,62.62966149473912,61.93575150665962,60.641219698120466,61.745366191670165,60.50332487219038,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
