filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,save
hvn,10,56.70056010698521,58.58137717581018,59.526302276934594,59.05542706892991,58.508735824051506,58.52696047065538,57.98333217513052,58.268119324582365,56.431085300847975,58.34510076475737,70.08655569103722,68.41048994439394,65.30180051610286,68.94723461866636,67.7283051539145,67.71415053062654,68.3138480724793,68.46738643915624,67.64846340019714,69.42425254833836,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvo,10,59.447220985675365,60.2100952610052,58.13987393896036,58.248539095408276,59.272583698373616,57.355563322727356,59.20737663158068,56.415462402923964,59.32043552615115,58.061404160334504,68.50003449014056,67.83275673093111,67.52004453848257,66.70259565364357,68.15817438298714,67.22329277516666,67.21370176157211,69.32901063142491,68.34453933182682,68.59758077946881,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvp,10,56.93433918406749,60.351302854989186,57.58321270772493,57.75093702362439,58.67898352373774,56.98631494485336,56.83382490994162,58.88975511409257,58.06977016204231,57.59044000656707,67.97793912989825,67.05304437551014,67.13489671017747,66.81831967699328,67.58690755689379,67.7539479454677,68.2146639105093,69.25948658785303,68.4680428594813,67.70140772299375,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvq,10,58.810965239630505,57.83899661019425,56.184738143236416,59.63304344169213,57.8021899449951,56.82214751135558,57.165333181343314,56.17112075669717,58.45736349525899,55.96343430614903,66.29857883491646,68.1936181537629,69.03145069958309,67.08475703890714,67.41181468121907,66.58661681589983,68.79989113976336,68.8683050048048,69.77586495205246,66.72099093788205,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvr,10,57.1649055210637,56.677592336837066,56.18558581274401,56.57471002573306,59.66227195151053,58.427582930277936,58.863390295945635,56.81468601692447,58.27400281287929,58.011198999442826,67.69217846982053,68.79941439089154,68.21921905001349,68.235915081637,67.81730132138064,68.92085076997162,69.51742936974159,68.65341857536403,67.05946194643954,68.67218784955003,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvs,10,58.62642164990095,57.680681361986466,58.20054707922071,58.26421442540478,59.45093055263254,59.52829786737813,56.753124623900774,59.33883308571848,59.4872181439729,60.37708433513812,66.72949592855002,68.15258862931866,65.31580129948253,67.92776122121462,67.16782028771867,70.00845698360038,69.15045274501381,70.04314912416207,70.56154119245114,68.7195883729414,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvt,10,57.145215489484514,56.79825398970229,58.420875532259295,55.64894535467093,56.40654921715375,56.51619826774254,56.56630426269753,59.211928551204245,57.67897871298863,57.78758383309165,67.77887245329275,69.40452908195053,68.51178953506918,69.20560066931709,69.49458976770144,65.77199412197217,68.91247663215697,67.97075018452334,66.47934438448343,66.86625206756557,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvu,10,59.35242581986054,55.44239457489665,56.60213444911497,58.47829936334673,59.667043621005256,58.94316350814623,56.48079626062082,59.01986889392433,57.913878542493926,57.16212880523485,67.33698198596738,69.60843947422057,67.73549708829876,68.96633585392252,69.08698441933703,67.4107641570253,69.53592367400418,69.35991643614575,69.40458103526002,69.58823399463404,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvv,10,56.72578983544332,59.17641714937561,57.91828003904029,57.487715825927246,58.67771054038361,57.45761361464146,58.56647517355299,57.57637942561883,60.00104157945937,58.309733019473704,67.98658665576951,67.5606988491466,67.09514551768075,67.71742405997837,67.95956723588944,68.0903813779659,68.06402894858454,67.87586879687055,68.828812704212,67.45726773301459,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvw,10,57.50241923683701,58.97000500081129,58.58922899727854,58.5291028666825,58.157315995548664,57.54884001343833,57.965399320138,58.65891928681693,57.75800743332428,58.10293784172621,67.43199968099535,67.07660027840821,68.30662459037491,69.10100840817536,68.1679899980135,70.15791846644235,67.19024382222808,67.47958523820446,66.6997878521464,68.65096634634087,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvx,10,58.009673697803755,58.77060720989513,56.63982452485789,58.57459083095914,58.556457262019514,56.770289609186925,58.219781039698105,57.64866769950618,57.31218271605864,56.523019778430594,67.33141715882978,69.2677634238465,68.72808439860489,65.47745852466775,68.24521295486844,68.17769305646895,68.04584577398751,68.37452791145387,66.55505025477166,66.52221460508633,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvy,10,56.8542998461236,57.06024495254778,57.357341357927574,57.605058506492654,56.96709642242649,58.28434071003944,57.35866177811587,58.33481192997582,57.414592921794174,58.417442516498404,67.43228789917731,66.51821811333464,66.96833630129616,66.64458029615402,68.97189201094554,68.62051854184018,67.63739874725161,67.73693424315617,68.5127951600679,67.1110098022647,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hvz,10,57.31531458251461,58.61855859920768,57.427312769393566,59.05341377126162,57.608442675349714,56.91362395240392,57.79526466861089,57.741465425191535,58.203533028579294,56.74753396501359,67.01245444191524,67.51821900507053,66.66038323565824,66.99877253206654,67.5404013559277,69.93770926250085,69.62808787819453,67.03311329708364,68.76574602449107,68.24596783298632,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwa,10,57.59033057339006,59.28781383419624,58.403499142352324,57.64399667457543,58.363871626554044,57.1259218516381,57.75690096673212,59.17182373434545,58.64024424728281,59.32954462498836,67.10194164305905,69.4417514569467,70.70292093542155,67.53495599761631,66.69785307295285,66.84723247421971,67.91630921812202,66.83192625146286,69.09284427718039,67.7694413153265,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwb,10,58.19481239912557,58.65857397697794,57.83043277486537,57.76051943382709,58.640740580494864,58.192149029880426,58.54115531936586,57.47980162675092,58.26435295658384,58.590758506829566,67.21680107740417,69.68542436250593,69.59740312413456,68.7780264377802,66.75932275333983,67.90665639894607,68.52980515871036,67.58872329508479,67.968062802279,67.76987703073654,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwc,10,58.67483953740192,57.87722554987751,57.93036052408485,57.22964521246673,58.269885151086534,57.92413328098911,57.52147814286243,59.48017794777845,58.82834287591164,58.16648184116337,67.94263140380882,67.094455536918,66.28149817904422,67.89033433158683,67.22125713821121,68.35211340972626,68.34116521107255,67.6830177144061,66.92411048456886,68.18683573905719,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwd,10,56.94563784250801,57.91165577730254,57.80059130436727,58.797851452393246,56.81242336321603,57.17002491223508,57.75885488551094,58.28483405451935,58.763528311135204,58.56101457466622,65.94681535653343,66.71149551906122,66.88141889437104,68.73174230354631,68.08171612974942,68.66607020872873,66.2387509794343,69.88161209021641,69.08762620793196,69.08531000106754,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwe,10,56.82956692233793,57.305248554952186,57.744990152377746,57.36644685914414,56.86327920328556,58.03991827994594,57.31455992891617,58.092992590983755,57.70836615674392,57.8029339303166,67.3903781956835,68.31141211133307,67.58337238142208,67.4882761493985,65.97507272858589,70.18593098042018,68.47863566047724,66.7284631616186,66.8330263836221,69.45201029689598,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwf,10,59.157975169069566,57.75492133657434,57.936956889159546,57.38252785706434,57.952640177993146,57.74181561821746,58.264874985920926,56.877095003898475,59.448152194868726,56.6284561854208,66.19981278870335,69.8375902422649,69.02637497038681,69.84022916951281,68.01808186463575,67.52998422479521,67.13473110733725,67.19366127277463,66.27214838610786,69.88875667093423,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwg,10,57.85654980733746,57.084248289660046,57.97277049591092,57.19383305955943,58.5873924631869,58.711500162172854,58.59936918941359,56.68336569673408,57.81125025678307,57.24918657758751,67.28720915820094,66.6429015645461,70.132879773767,67.29429290600004,65.87287856836454,67.9860197763862,67.73622597559627,68.62399775508217,68.49671869616748,68.56064334934929,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwh,10,57.578184536251115,58.06166602958695,57.88375698016551,57.35282549143103,58.326825038165815,58.97387621757702,56.774574782634936,57.88305213155157,56.85562567193086,57.90865653445079,69.16687120516313,68.15109855878606,66.67821198038585,67.76812904192765,68.27066325378814,67.27008586083872,67.97474215792414,68.06002154618939,68.4322950566349,67.35689140521482,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwi,10,58.74435570461292,58.13047310149445,59.401341998076475,57.885801240441076,58.224366787780845,57.64619750078944,60.082142616246024,55.99955458586128,56.17156119699118,59.29041955966904,68.80171398325942,68.46834285444001,67.13374786992553,68.35058086123172,66.72543402994867,68.96645000742564,66.116940094325,67.80344446381338,66.13721029357511,69.56971729128153,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwj,10,56.88849816262993,58.045213235759746,58.12981226732428,58.12364971619628,57.221461444052046,56.84532516038014,57.74685792837877,57.92582171055765,59.01022268621919,56.17024685970189,68.19993077660592,67.75448455579003,69.02744394368484,67.49140895266595,68.27670950103908,69.03223311299303,65.94693943877031,66.88141181532973,68.19044061865465,68.94784250023099,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwk,10,59.19230608987047,57.42157239204845,56.76073376119482,57.49581998156243,59.17880928015909,58.694216068568316,58.885806000671074,58.4864940862737,57.487148525729324,59.61658176360209,67.3967746888471,68.26878448639934,69.06759464674893,65.4734609722523,68.15470308927414,67.13875286198838,69.44054040732296,68.88554010126343,66.85249027902927,68.0651525170244,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwl,10,56.467091472277424,58.13427090578534,56.12616161223756,58.75652231021963,60.005481134653046,56.89793894614262,58.12219545905794,56.60940389189634,58.617473405411175,58.035347997874034,67.3291700615792,68.76493830938621,69.72059760607597,68.17104285457016,66.5551957768032,68.85892796826158,66.94443453171584,69.10090288426764,67.86963576152361,67.08841644541519,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwm,10,59.793240322180694,58.46864771895354,57.439150615119964,57.9713100289423,58.190127526609785,57.66853319418117,57.32199221422896,57.982033979674895,59.22580223871213,57.22951695524658,67.80980247637521,68.93377589746791,68.73706488359707,68.30199190904374,67.45481989527917,67.43120470699243,67.21423508710285,66.69783853648406,68.51632371785573,67.3097719372156,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwn,10,58.976334991598435,56.87128449057093,58.29114592836928,57.356592534921035,56.529592183133545,58.494359013880796,56.1861400205832,58.88806856536954,58.39083401794306,58.583770144069106,69.33096755695956,67.84649256710556,68.59648195563615,69.20917595660794,69.22566478599934,67.48815859114995,67.55902392165,67.88107970818318,68.17302688852033,68.00815429898806,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwo,10,57.26328240731642,58.96700068651759,56.75686464591988,57.985004976853425,56.69815339989741,57.30761000923032,57.797102825169105,57.639884360201854,57.953790577632866,59.85346027230411,66.43072469800832,68.0460753563724,68.7283543844565,68.56169304102238,68.58528076600125,67.13717050228563,66.86518835838802,67.52903978388524,66.77218167031893,67.06743121194529,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwp,10,57.54507933917664,56.875319153769645,57.0071453742837,57.63641958371488,55.460591591995886,59.559881412794454,57.86550875131353,57.305672364996994,56.86396247531132,55.75308926211953,67.37720222677005,68.25771545549145,69.33600998606717,67.67417424591055,70.33306525890471,68.67930447162273,67.8873074464744,66.75785883301872,66.58120305572844,66.9815427905195,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwq,10,59.15327741407758,56.320166575917156,59.1780386326861,59.63047088675556,56.84136296186104,57.956125162956894,59.01584747377901,58.979874583047476,58.3276014760302,58.37079754710575,67.80379797182883,69.66686676413343,68.93254416015687,67.26506887419086,69.70947303096767,67.78968297405736,66.96621746890709,66.40260557098158,68.85288234741938,69.89358214841576,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwr,10,56.99427922655865,58.11951830565285,58.152355663943645,59.610876404028645,57.12176251762297,59.33209150612518,57.74268927263981,58.76359043268781,56.70412800383433,57.05836650731133,68.19770098768471,66.92904449986341,65.79447094325818,68.23241343589571,68.47298067456575,68.43218912535609,69.02825325401915,67.67466171558823,68.92963665061963,69.06994205100338,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hws,10,57.84080331852851,58.02519451876535,57.4584079002307,58.06925326394782,58.02723219773027,58.04938586773345,57.678179438811426,56.669495453511935,59.77711050533599,60.631649665522346,67.15975336904216,67.55930731322617,66.86184531823136,68.37595833016515,66.81855885567613,67.00813215729413,68.47568108272004,67.13024466431601,69.43259175639972,69.03348000104728,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwt,10,59.31553358014314,59.566016300326226,57.10217251700204,59.749307008483896,59.583800060655285,58.0102225440122,57.825491489997425,56.25472071086072,58.67711733174622,57.3209789805282,68.07353116300378,66.42329466816217,68.18805735264975,68.33637872007853,66.79784339703383,67.55909280466368,68.6721003992707,67.00787606067728,69.14474484295255,68.57764135695567,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwu,10,57.297620745317275,56.77559453673352,57.56090789225048,58.66412839329642,56.93674502880364,58.013415836324775,58.51280948484742,58.4063096994998,58.43027599001657,58.47113323460787,67.04142805947235,68.36574443580878,67.78062566152316,67.09086019472747,69.31228912288641,66.8848241223471,68.71650968163111,68.22549447867482,66.02689706275288,68.46156110556811,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwv,10,57.59418523506661,60.41071942881735,58.858398292890705,58.47479438572931,59.982915270045346,57.16008694454246,57.74824145179677,56.809910797088186,57.59469879851353,57.96819515501139,67.77672590056078,68.07999652357647,68.22309457241612,67.56224435266056,68.42630301091835,68.06760992284377,68.15299656426674,69.72084866547607,67.83987126710049,67.52578719711384,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hww,10,58.519590399713785,58.870545396608314,58.20285131327049,58.79555692329996,59.6589532103441,58.93960774757085,58.10268516648258,57.56624049832262,58.36324089908882,57.609316176912486,66.60836564696562,67.8741871981634,67.25068355009282,69.62024236919211,68.45574699494885,66.99544515476913,67.55442403517664,66.35900693614789,68.85253429494983,69.30046314027393,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwx,10,57.506178605139674,57.44236271048597,57.85939843252483,54.74385648139032,60.026112677798224,58.784351276115764,58.94525305728667,57.56081175847772,58.44464159671138,58.18738627073896,68.5911762560836,68.58086307415215,67.160545010297,68.4544484096958,68.54253872751654,67.78819867105365,67.71111006729977,68.2612028220394,68.7440744301122,67.7385444195449,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwy,10,57.66977546267481,56.95008966109865,57.03273634019272,56.440894123089144,57.79827367177191,58.3102002347816,59.13314813502077,58.62922267343539,56.265690194204616,58.844280629515616,70.18626147248196,68.25925305064958,68.51716400229657,67.46896303650614,67.22188824431065,67.28321388623979,68.50746741641953,68.57129764548878,67.04049084413087,66.53865883022965,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hwz,10,56.925891096488215,57.82703209523071,58.385326598963424,59.63452573613042,57.41474722601718,58.07294135126708,57.32922140820312,59.44515613635155,58.776340523721494,57.84631288930624,68.02203100632791,67.59474064520778,68.75715470452832,68.90156622056638,66.24699298434629,66.52045754760793,68.31275145579049,66.1408331149452,68.33451630050793,69.11811671193087,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxa,10,58.19316578118007,57.449207364682074,59.48859919584775,60.46072783042268,56.69195914196354,58.580505048169464,58.95378791059176,58.13338673096948,58.02214672439206,58.26420268903471,68.45192689119546,67.75465697472188,65.06513373577634,68.10644730947969,69.24747676892733,68.21990067995131,67.40995335272501,68.0247236935351,67.61292798559128,67.6073031908399,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxb,10,56.6630418691529,56.97462401906018,56.74014779451304,59.47790695606322,58.4894433264698,58.392832982594356,59.89337659172246,58.729070252318174,58.11610227984802,58.18481403101014,66.51759571258741,67.95248949594962,68.10317531247485,69.36709088962282,67.42453779495308,68.26986048984955,69.02802994498235,68.42477535205342,67.76877327869293,70.81222804600873,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxc,10,57.92587680557503,56.752749432498796,58.87803646164448,57.50540207356156,56.37775152627197,59.375280009560086,56.707923715086864,58.99490786950279,59.070336234488146,56.455720142119205,67.32833654819869,69.48921171649836,67.40773315654907,68.91747978973552,67.67966713709677,66.775928048938,68.59334649576564,67.08996883400711,68.74961898478237,67.52171926717321,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxd,10,56.96318706416903,58.63027855531771,56.42760684575915,59.57534466687928,56.596642562237705,57.577740061891824,59.10665052105918,57.290658144843434,58.75927490329063,58.18872533486054,67.52440745401775,67.49142026274407,68.06848469837361,66.20162897990707,66.82834509287939,66.20499220763216,67.81301117289217,66.39206855063189,69.71765619334745,70.4992726291567,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxe,10,56.649431133282356,58.760453332382404,57.28360934743089,56.70191991044954,56.21104914425745,59.199118096343746,58.052719505385504,58.07456776474461,58.20024221873045,57.414610979577844,68.36142149678399,67.36502913650885,68.42087783707795,67.1165970540836,69.53596379611203,68.05422270352156,67.0017488418298,67.18783471485366,67.56353181619501,68.76384653443387,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxf,10,56.857446494555205,58.37937341992322,58.21402236184576,58.78643696812669,57.32787313623457,55.81332945348838,58.24112988651765,57.86227629932472,56.631015314729005,58.84280095111636,67.44396154970553,67.53883983366893,67.79239139219928,68.42786869371751,68.79604181416957,70.19803527318055,69.58405233338952,67.90880010273983,66.98290142816542,68.68985370653185,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxg,10,58.19687712939669,57.44609360196526,59.104494753379214,57.765345893573425,58.606888941290386,57.67443493939837,57.20686816939251,57.533178375456274,58.54902727688901,58.17719075681285,68.90842703517579,68.33009549931081,67.75780255804699,69.15501834791664,67.90046816945069,69.94522636680897,68.3413721138025,67.4681093319686,67.8323902985509,67.29166062067866,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxh,10,58.889462030005205,56.86546688237915,59.07198337350996,58.53412747648375,59.37879008394603,56.653354529227954,58.998544242861115,58.34936193837926,57.90638722632119,56.83783795600864,65.73895198209595,66.39268641023094,68.94159451099308,67.2533106824353,67.99943682842867,68.3235158331415,68.59399826848617,68.8309319094719,67.64533207273827,67.73312960843144,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxi,10,57.93609238336562,58.398281160631434,58.105860208900005,57.71980687920596,56.36366337804144,57.454069891670656,57.66561933176,57.35939061119748,57.787040981042544,58.29150044447597,68.32910947097432,68.94267760204315,66.4620686742158,67.20714459270702,69.15357275211025,68.89588417339918,67.56309965149028,66.85268102713664,68.17406693405067,68.85386928573439,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxj,10,56.75968348758804,58.31985276819621,59.07115903514476,57.905917233424816,57.239553224568795,57.39613939407281,58.01463198992713,58.727787284441206,58.84716252639277,58.02263905616567,69.58751507690823,66.64116594718435,67.38759340795235,68.28714012855401,68.48424301088225,68.46251244341099,67.82232099085404,67.96828750101592,69.70991484584185,67.7535548498464,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxk,10,59.03529721818224,58.24454439867688,56.854136089150686,57.63084826506011,57.365678118977186,57.50753801931426,56.15397037245521,58.5163153481691,59.46012471192426,57.45532936265566,67.90316809528463,67.68132879580075,67.12035482800822,67.54135541099112,67.58608395298991,69.54837762905184,69.27789417487203,69.49740815580243,68.21285670105567,66.57406760776239,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxl,10,59.3798011919935,59.154861677821074,59.62409605218596,57.294689132205534,57.76430223966418,58.526688293327425,57.69756318830205,58.05371398431957,57.675964846060324,59.028221292014244,67.68956840005747,70.25550607150039,67.09968645106011,67.39464215272463,68.45951979048246,66.51828178898072,68.70629941820664,67.35794167649418,66.9376896635143,67.0300989822496,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxm,10,56.90892466589735,58.59246374549832,58.14828813492772,58.5269162746644,57.70272702084475,56.596349985749505,57.64885805552425,57.484520044618165,57.142076019793215,56.87075454297475,67.16932831864054,67.19207002431054,69.23742730616898,66.374145275959,66.83479269967073,68.59639544353219,68.07650919490266,66.48997586642471,69.18646141545045,67.76833370213579,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxn,10,60.7608968186035,58.610486571828964,58.74483953754297,58.152180053696306,57.875269664213114,57.260489479732435,57.34762908012288,57.41102288811468,58.87987568846828,57.68559798414413,68.18092981092985,67.04854723160439,68.87581067246046,67.864296476357,68.32674680094748,68.46318258933347,68.73057354771525,66.30030837866572,66.58624410923744,68.08936228248501,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxo,10,56.04233713787529,58.540050186210344,57.638273585751705,58.74117994706037,59.34518266353353,58.41361961070142,58.70489798715345,57.03275222668511,59.56853078550826,56.51835977349832,67.72219895591525,68.2186364094991,69.236232982149,67.56295347493541,69.95284608081258,68.42121952240532,66.83976688015436,67.85690444750142,66.89722461758757,66.49450226168742,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxp,10,58.24018796181565,59.53757782997576,56.87604658984775,56.747365299536725,58.782825806657705,58.23390559598645,58.20211749888488,57.145915093833246,57.21245229937333,58.530815270188654,67.15052948913707,67.6774951943475,70.1154266485398,68.09238640391236,67.78575507728692,68.66462408034819,68.77696093505807,68.41052033528715,68.39679121976006,67.20339497148214,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxq,10,58.461663366260005,56.155547597330646,58.31835210929646,58.53073297447923,60.05102965098567,59.80017377226019,59.14707404762783,58.667595801860855,59.03152229094734,57.9724021014033,65.34556819449584,68.9828740046875,67.7218288755261,68.21379129251257,66.68886604433877,68.91120466392957,68.78759037927793,68.39076958463069,68.20143590589979,67.00496935904812,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxr,10,59.3077900576814,57.935011046947295,59.17481144341983,57.30623099490586,57.05064033626393,56.449205372892955,58.357273969040286,57.801555011556005,59.19757075435909,56.544060310804426,67.4637471796639,69.0134311702075,66.62498284887775,66.6692261322788,69.32083581966654,69.31886667106951,67.66104718153962,68.50639636060454,67.24433152862629,69.32153910387726,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxs,10,59.53223472694882,56.6129074797013,58.72606480618983,56.042895664541405,57.20886695834145,58.68806315288866,57.06269192986335,56.14965518395423,58.0081305122844,59.32082096760556,66.7252742221768,67.21192115689054,67.72975599631339,66.37729196424725,67.67971809937814,69.46233108987057,67.42778362979628,68.23764874144324,68.23996963537952,66.56216533378564,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxt,10,59.69930993304958,57.63204107798604,59.16757134394583,58.800455125761296,57.11920946278335,59.29073067731232,57.46299000990086,57.40251286383885,58.668566866901436,57.85518472248596,68.63066357473839,67.09706333693838,69.02336262131898,67.84468259197781,67.93427299418596,66.96261744913684,67.15085573683581,68.8158442767154,66.89520057461351,69.3501373532323,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxu,10,56.882578923539384,59.088049008303855,57.177086915467385,58.9865983732025,56.175557542477996,59.13235680846486,58.20491446126941,57.69518051834083,59.547792118641475,58.764017799505346,66.91298950446358,67.97773130392912,69.35773547559644,67.08570325075958,67.68090586005519,69.29070360640148,67.63361466569532,66.66694672881175,68.87390671609997,67.67867862095305,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxv,10,59.30508051646832,56.28074057970911,58.060123982807134,58.68802435808152,55.216389417231724,56.8563167082332,57.169314691831644,57.529714411156654,59.17873242597148,57.00456398370993,66.95913057608387,66.71264585194261,67.77639580703064,65.93049780161437,67.16420812579055,65.71581081283568,67.9559902481148,67.61633849057567,67.67697373275386,68.36912390825535,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxw,10,59.30337990285368,58.031082058004294,58.633561659605675,58.57971123051718,57.63033438272329,57.116103371623204,58.40200264854565,58.63816509864462,59.309266043409245,59.23524857679552,68.95775591262185,66.07003869464981,68.79984313163335,68.53257371392947,67.83525882273945,68.16931254379746,67.50662650234136,68.4988064132154,66.62642390160292,66.52601714990529,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxx,10,59.083739663020346,57.813864225759275,59.21726556190319,60.31441289770875,57.442537665561616,59.35864258390461,58.589192250856925,57.780882871611816,57.69903916955607,58.5494433801992,66.82905211937087,66.82566956531625,67.3723972790011,66.61084343756208,69.33582606010316,69.22452445236303,71.29405183360987,67.38028531951012,67.69644877227076,67.73034874231514,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxy,10,56.48585118191607,57.314324785014925,58.85123356266917,58.96267168763929,58.407520498502635,58.265350541608065,59.330929364671505,58.0996341310229,57.304467783912344,57.11784904705348,68.94097307878444,69.88818949450415,68.03527203282066,67.77114305018853,68.28163718602701,67.08189358869687,68.91457886365167,68.37012970660817,68.61889313015332,67.37976084252338,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hxz,10,59.289938871485454,57.5705974048619,57.53139279521288,56.7976459038278,58.07804358151927,58.14642524994966,59.18305144399642,55.577631789451765,57.17377013525747,56.78492007523357,66.7963038879244,68.53016209319198,66.84474290623322,69.45674667360282,67.37444700983667,68.2762801730068,67.98002571028073,69.15529515348038,67.7959975321649,66.74600009626562,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hya,10,57.636169453141,56.38470736576581,59.4883573884261,59.21333217952713,59.07054331809759,57.97762033801028,59.219129578099015,59.64508634085173,57.362541257786646,57.46741935277942,66.34056169046501,69.06994481708787,67.02836803394685,67.6151847653646,69.32458605264986,66.83213471509855,66.27763706486488,68.18966276053104,67.67834536086616,68.96214775019291,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hyb,10,58.15857652498435,58.545506388880995,58.3145557927802,58.86018748876523,59.38629165851627,58.20318906718524,58.63558278158674,58.0252680788992,59.64030520800336,57.91964819155557,67.38970880356534,69.01605280396727,68.16088473818624,68.44968096644106,67.23128628521319,67.03246489740437,68.4795599086831,67.54398219856529,68.03617543232714,67.48698334023375,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hyc,10,58.02383628438817,58.330188083182996,59.598162467767104,59.36775019522065,58.96901868572685,57.54189431071127,58.97522492783626,56.990220277866975,59.33733824854309,60.473305853193544,67.6107527859552,66.46899888078627,69.60413089145004,69.6224777683688,68.78483269021608,69.4789240921544,67.84760220518345,68.18852158854443,68.88626530395783,68.77635954016566,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hyd,10,57.82678525306515,59.25672400352519,57.600118014645204,58.51622726776355,59.0553383315285,57.710840783532426,59.00973654621935,59.714465251644214,57.9172117868544,58.39644552071096,69.18409413386965,67.77053791778675,67.60740852579067,67.99224943179246,68.19189480150469,66.17141687293302,69.22441663001086,66.89386714019854,68.07497605286132,67.31932238352192,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
hye,10,59.51825141544012,59.102889619126216,57.71623891677135,57.697478594246114,58.55992064322176,55.067804678594435,54.99260497485463,58.60791819444252,57.496068819910434,58.66497852312297,68.06412585382677,67.18231661559454,68.93968770078457,67.58229838905669,66.44786441996618,66.3168145084601,69.54607571814664,69.54065168736432,67.26625263774247,67.33986808457321,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
