Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
352,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,2152.7359300000003,2159.891134,7.15520400000014,2.8206,4.1551,1.3344999999999998,3.8301,4.155,0.32489999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.155, 4.3206]","[4.2202, 4.3901]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
353,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2159.90143,2165.269434,5.368003999999928,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.359,0.5313999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.359, 4.5048, 4.6339000000000015, 4.7819, 4.9244, 5.2007]","[4.4306, 4.5496, 4.6906, 4.8207, 4.9491000000000005, 5.2067000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
354,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2165.27853,2170.399834,5.121303999999782,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1123,0.2822,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.8086, 4.9337, 5.0663]","[4.8433, 4.9793, 5.1034000000000015]","[4.1123, 4.2486000000000015, 4.3627, 4.5064, 4.6505]","[4.167, 4.2891, 4.4177, 4.5465, 4.6839]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
355,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2170.41003,2177.493734,7.083704000000125,2.8181000000000003,4.0836000000000015,1.2655000000000012,3.8276,4.0835,0.2558999999999996,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.4167000000000005, 4.5734, 4.7196, 4.8576000000000015, 5.0089999999999995]","[4.4836, 4.6257, 4.7755, 4.9114, 5.0454]","[4.0835, 4.2251]","[4.1339999999999995, 4.2916]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
356,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,2177.50473,2184.6410339999998,7.136304000000109,2.8181000000000003,4.1362000000000005,1.3181000000000003,3.8276,4.1361,0.30849999999999955,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[4.4241],[4.4952000000000005],"[4.1361, 4.2769, 4.5909]","[4.1987000000000005, 4.3288, 4.6640000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
357,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2184.65083,2189.842934,5.192103999999745,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1831000000000005,0.35550000000000015,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1831000000000005, 4.3106, 4.4572, 4.5974, 4.7289]","[4.2139999999999995, 4.3812000000000015, 4.5249000000000015, 4.6493, 4.7814000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
358,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2189.85303,2197.111234,7.2582039999997505,2.8206,4.2581,1.4374999999999996,3.8301,4.258,0.4278999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.258, 4.5626000000000015, 5.6675, 5.7836, 6.142600000000002, 6.2847, 6.3628, 6.4341, 6.7509000000000015, 6.8117, 7.1091000000000015]","[4.3202, 4.6109, 5.6865000000000006, 5.8032, 6.2039, 6.3546000000000005, 6.3748000000000005, 6.5043000000000015, 6.7946, 6.8521, 7.1462]","[5.6621000000000015, 5.7907, 6.0632, 6.143000000000002, 6.284000000000002, 6.428800000000002, 6.7487, 7.1052]","[5.6673, 5.8812000000000015, 6.0983, 6.1942, 6.3563, 6.4941, 6.8679000000000014, 7.1528]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
359,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2197.12123,2204.327034,7.205803999999716,2.8206,4.2057,1.3851,3.8301,4.2056,0.37550000000000017,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[0.051, 4.2056, 4.4178000000000015]","[0.05810000000000001, 4.2556, 4.4705]",[0.0253],[0.05880000000000001],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
360,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2204.3373300000003,2211.654234,7.31690400000025,2.8206,4.3168000000000015,1.4962000000000013,3.8301,4.3167,0.4865999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.3167, 4.4983, 4.8791, 5.0452]","[4.3889000000000005, 4.5546000000000015, 4.9353, 5.0687000000000015]",[4.6876000000000015],[4.7608000000000015],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
361,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2211.66373,2218.768834,7.105103999999756,2.8206,4.105,1.2844000000000002,3.8301,4.1049,0.2747999999999995,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1049, 4.3151]","[4.1602000000000015, 4.3818]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
362,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2218.7793300000003,2226.010834,7.231504000000314,2.8206,4.2314,1.4107999999999996,3.8301,4.2313,0.4011999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.2313, 4.3969000000000005]","[4.2861, 4.4601000000000015]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
363,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2226.02073,2233.171634,7.150903999999628,2.8206,4.1508,1.3302,3.8301,4.1507000000000005,0.3206000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1507000000000005, 4.3031000000000015]","[4.1914, 4.3723]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
364,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2233.1808300000002,2240.299134,7.11830400000008,2.8206,4.1182,1.2975999999999996,3.8301,4.1181,0.2879999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1181, 4.3153000000000015]","[4.1525, 4.3474]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
365,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2240.30993,2245.649934,5.340004000000135,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.331,0.5034000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.331, 4.4843, 4.6078, 4.7578000000000005, 4.8886, 5.0164, 5.1468]","[4.4073, 4.5235, 4.6702, 4.7988, 4.9316, 5.0619000000000005, 5.1957]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
366,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2245.65933,2252.813834,7.154504000000088,2.8181000000000003,4.1544,1.3362999999999996,3.8276,4.1543,0.32669999999999977,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[4.3546000000000005],[4.4345],"[4.1543, 4.4294, 4.5302]","[4.2138, 4.4314, 4.5944]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
367,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,2252.82453,2257.948734,5.124204000000191,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1152000000000015,0.28510000000000035,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.8129, 4.9493]","[4.8657, 4.9916]","[4.1152000000000015, 4.2838, 4.3857, 4.5217, 4.6598000000000015, 5.0847000000000016]","[4.1962, 4.312, 4.4367, 4.5652, 4.7053]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
368,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2257.96093,2265.064634,7.103703999999652,2.8181000000000003,4.1036,1.2854999999999999,3.8276,4.1035,0.27590000000000003,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.6678000000000015, 4.9922]","[4.6868, 5.0054]","[4.1035, 4.2412]","[0.008400000000000001, 4.1549000000000005, 4.2944]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
369,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,2265.07583,2272.208734,7.1329039999995985,2.8181000000000003,4.1328000000000005,1.3147000000000002,3.8276,4.1327,0.3050999999999995,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.1327, 4.293]","[4.1985, 4.3576000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
370,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,2272.22143,2279.496534,7.275103999999828,2.8181000000000003,4.275,1.4569,3.8276,4.2749000000000015,0.44730000000000025,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.2749000000000015, 4.4427]","[4.3295, 4.4846]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
371,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2279.50763,2284.706634,5.199004000000059,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.19,0.36240000000000006,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.19, 4.3357, 4.4586000000000015, 4.5948, 4.7339, 4.8706000000000005, 5.0141, 5.1514000000000015]","[4.2421, 4.3698000000000015, 4.5093000000000005, 4.6504, 4.7827, 4.9111, 5.0469, 5.1799]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
372,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2284.7168300000003,2289.880234,5.163404000000355,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1544,0.32679999999999954,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1544, 4.2969, 4.4255, 4.5625, 4.7032, 4.8447000000000005, 4.9864000000000015]","[4.208, 4.3436, 4.4815000000000005, 4.6164000000000005, 4.7408, 4.8763000000000005, 5.0014]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
373,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2289.89013,2294.986234,5.096103999999741,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0871,0.2570000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0871, 4.2205, 4.3395, 4.4858, 4.6191, 4.7515, 4.8926, 5.0432000000000015]","[4.1368, 4.2598, 4.3821, 4.5267, 4.6628, 4.8066, 4.9461, 5.0764000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
374,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2294.99623,2302.086434,7.0902039999996305,2.8181000000000003,4.0901000000000005,1.2720000000000002,3.8276,4.09,0.2623999999999995,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[4.6560000000000015],[4.6715],"[4.09, 4.2322000000000015]","[4.1435, 4.2855]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
375,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,2302.09643,2309.329834,7.233404000000064,2.8181000000000003,4.2333,1.4151999999999996,3.8276,4.2332,0.40559999999999974,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.4034, 4.5628, 4.8837]","[4.4723000000000015, 4.6288, 4.9551]","[4.2332, 4.7188, 5.2317]","[4.3157000000000005, 4.7873, 5.2909000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
376,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,2309.34353,2314.438534,5.09500399999979,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.086,0.2559,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.086, 4.2299, 4.3749, 4.495, 4.6296, 4.7702, 4.9075000000000015, 5.0442]","[4.1509, 4.2705, 4.3893, 4.5353, 4.6759, 4.8194, 4.9623, 5.0905000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
377,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2314.44943,2321.526534,7.077103999999963,2.8181000000000003,4.077,1.2588999999999997,3.8276,4.0769,0.24929999999999986,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.4325, 4.5664]","[4.4785, 4.6213000000000015]","[4.0769, 4.2161, 4.7387000000000015, 4.8725000000000005, 5.0303, 5.1925]","[4.1332, 4.2751, 4.7724, 4.9215, 5.0865, 5.2265000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
378,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,2321.53703,2326.822934,5.285903999999846,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.2769,0.4468000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.2769, 4.415, 4.5684000000000005, 4.7148, 5.022]","[4.3283000000000005, 4.4694, 4.6199, 4.7604000000000015, 5.0306000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
379,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2326.83533,2333.893434,7.058104000000185,2.8181000000000003,4.058,1.2398999999999996,3.8276,4.0579,0.23029999999999973,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.2611, 4.3974]","[4.2957, 4.4575000000000005]","[4.0579, 4.2047, 4.5729000000000015, 4.7359]","[4.1149, 4.2961, 4.6343000000000005, 4.7807]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
380,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,2333.90443,2339.161634,5.2572040000000015,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.2482000000000015,0.41810000000000036,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.2645, 4.3589]","[4.2675, 4.426]","[4.2482000000000015, 4.5208, 4.6601, 4.7993000000000015, 4.9439, 5.0920000000000005]","[4.2755, 4.5838, 4.7185000000000015, 4.8407, 4.9845000000000015, 5.1339999999999995]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
381,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2339.17213,2344.308234,5.136104000000159,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1271,0.2995000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1271, 4.2753000000000005, 4.3956, 4.5366, 4.6695, 4.7973, 4.9302, 5.0621]","[4.1722, 4.314, 4.447, 4.5896, 4.7132000000000005, 4.8351000000000015, 4.9727000000000015, 5.0949]",[],[0.0159],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
382,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2344.31823,2349.408734,5.090504000000237,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0815,0.2538999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0815, 4.2168, 4.3417, 4.4845000000000015, 4.6183000000000005, 4.7542]","[4.1295, 4.2554, 4.4033, 4.5302, 4.6611, 4.7866]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
383,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2349.4198300000003,2354.684534,5.264704000000165,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2557,0.4280999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.2557, 4.3835000000000015, 4.5263, 4.6756, 4.8091]","[4.3101, 4.4454, 4.5795, 4.698, 4.8222000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
384,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2354.69473,2361.795134,7.1004039999997985,2.8206,4.1003,1.2796999999999996,3.8301,4.1002,0.2700999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1002, 4.2379]","[4.1394, 4.298]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
385,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2361.80483,2368.887734,7.082903999999871,2.8206,4.0828,1.2621999999999995,3.8301,4.0827,0.2525999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[4.0827],[4.1477],[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240516-131618,2024-05-16,13:16:30.382661,14:32:41.171073
