Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
113,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,897.0550300000001,906.116434,9.061404000000039,2.8206,4.0613,1.2407,3.8301,4.0612,0.23110000000000008,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0612, 4.1714]","[4.0941, 4.2215]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
114,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,906.1280300000001,913.202734,7.074703999999997,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0657000000000005,0.23560000000000025,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0657000000000005, 4.1589, 4.2597000000000005, 4.3723, 4.4899, 4.6261, 4.7599, 4.8956, 5.0352000000000015, 5.1766000000000005, 5.5783000000000005]","[4.0933, 4.1933, 4.3065, 4.4248, 4.5479, 4.6945000000000014, 4.8268, 4.9669, 5.1030000000000015, 5.2437000000000005, 5.6348]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
115,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,913.2118300000001,920.338634,7.126803999999993,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1178,0.29019999999999957,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1178, 4.243, 4.3502, 4.4763, 4.5962000000000005, 4.7228, 4.8601, 4.9995, 5.1370000000000005]","[4.1657, 4.2796, 4.3978, 4.5256, 4.6477, 4.7822000000000005, 4.9168, 5.0521, 5.1930000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
116,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,920.3507300000001,929.452634,9.10190399999999,2.8181000000000003,4.1018,1.2836999999999996,3.8276,4.1017,0.2740999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[],[],"[4.1017, 4.1131]","[4.1049, 4.1474]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
117,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,929.4634300000001,938.529334,9.065903999999932,2.8206,4.0658,1.2452,3.8301,4.0657000000000005,0.23560000000000025,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.0657000000000005, 4.1751000000000005]","[4.0981000000000005, 4.2246000000000015]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
118,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,938.5388300000001,945.609734,7.070904000000041,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0619000000000005,0.23430000000000017,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0619000000000005, 4.1661, 4.2708, 4.3891, 4.5258, 4.6559, 4.808, 4.9463]","[4.1003, 4.2076, 4.3182, 4.4460000000000015, 4.5813000000000015, 4.7199, 4.8674, 5.0061]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
119,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,945.62043,952.780634,7.160203999999908,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1512,0.32109999999999994,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1512, 4.3751, 4.505, 4.6227, 4.7501000000000015, 4.8965000000000005]","[4.1843, 4.4298, 4.5615000000000006, 4.6856, 4.8207, 4.968999999999999]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
120,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,952.7918300000001,959.881834,7.090004000000022,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.081,0.2509000000000001,iaa,iaa,1,nan,0,0,0,0,70.0,70.0,[],[],"[4.081, 4.1847, 4.2821, 4.3875, 4.5087, 4.6299, 4.7667, 4.9007000000000005, 5.0630000000000015, 5.1665, 5.3039000000000005, 5.428999999999999]","[4.1127, 4.2206, 4.3234, 4.4421, 4.5625, 4.6934000000000005, 4.831, 4.9615, 5.082, 5.218999999999999, 5.3596, 5.4869]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
121,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,959.8925300000001,967.052534,7.160004000000072,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.151,0.32339999999999947,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.151, 4.2666, 4.3839000000000015, 4.5006, 4.6357, 4.7651, 4.8986, 5.0532]","[4.1955, 4.3148, 4.433, 4.5547, 4.6879, 4.8175, 4.9587, 5.0995]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
122,0,1.0,0,0,1,0,,1.0,,,0,967.0624300000001,974.890234,7.827804000000015,2.8181000000000003,4.8277,2.0096,3.8276,4.8276,1.0,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[],[],[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
123,0,,1,0,0,0,1.0,,0.0,,1,974.9005300000001,981.977134,7.076603999999975,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0676000000000005,0.2400000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,,"[4.0676000000000005, 4.1746, 4.2730000000000015, 4.3922, 4.5141, 4.6448, 4.7766, 4.9171000000000005, 5.0702]","[4.1052, 4.2083, 4.3181, 4.441, 4.5658, 4.6973, 4.8307, 4.9685000000000015, 5.1085]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
124,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,981.9865300000001,989.114134,7.127604000000019,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1186,0.28849999999999953,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1186, 4.2222, 4.3246, 4.4415, 4.562, 4.6901, 4.8211, 4.9416, 5.0698, 5.9024]","[4.1562, 4.2597000000000005, 4.3757, 4.4939, 4.6207, 4.7558, 4.8754, 5.0032000000000005, 5.1314, 5.9598]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
125,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,989.1243300000001,996.2413339999999,7.117004000000065,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1080000000000005,0.27790000000000026,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1080000000000005, 4.2137, 4.3186, 4.4345, 4.5522, 4.668, 4.7970000000000015, 4.9448, 5.0755]","[4.146, 4.2507, 4.3657, 4.4856, 4.6041, 4.7327, 4.8622000000000005, 5.003900000000002, 5.1299]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
126,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,996.2515300000001,1003.3251339999999,7.073604000000046,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0646,0.23450000000000015,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0646, 4.1559, 4.2529, 4.3554, 4.4679, 4.5855000000000015, 4.7053, 4.8307, 4.9756, 5.1031, 5.2491, 5.3877000000000015, 6.1775]","[4.0903, 4.1895, 4.2925, 4.4011000000000005, 4.5169000000000015, 4.643, 4.7636, 4.9060000000000015, 5.0291000000000015, 5.1637, 5.3085, 5.4357000000000015, 6.2338000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
127,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1003.3380300000001,1010.425634,7.087603999999942,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0786,0.25099999999999945,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.0786, 4.1988, 4.3050000000000015, 4.4215, 4.5472, 4.667, 4.793, 4.9306]","[4.119, 4.2351, 4.3485000000000005, 4.471, 4.5949, 4.7173, 4.8473000000000015, 4.9794]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
128,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1010.4374300000001,1017.549734,7.112303999999995,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1033,0.27319999999999967,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1033, 4.2035, 4.3036, 4.4193, 4.5333000000000006, 4.6604]","[4.1405, 4.2410000000000005, 4.3530000000000015, 4.4711, 4.5924000000000005, 4.7217]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
129,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1017.55933,1026.713134,9.153804000000036,2.8181000000000003,4.1537000000000015,1.3356000000000012,3.8276,4.1536,0.3259999999999996,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],[4.1536],[4.1901],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
130,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,1026.7237300000002,1035.8063339999999,9.082604000000174,2.8181000000000003,4.0825000000000005,1.2644000000000002,3.8276,4.0824,0.25479999999999947,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.0824, 4.2013]","[4.1212, 4.2417]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
131,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,1035.8161300000002,1044.954034,9.137904000000162,2.8181000000000003,4.1378,1.3197,3.8276,4.1377000000000015,0.31010000000000026,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],[4.1377000000000015],[4.1720000000000015],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
132,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1044.96423,1052.031134,7.066904000000022,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0579,0.23029999999999973,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.0579, 4.1611, 4.2705, 4.3802, 4.4946, 4.6185, 4.7484, 4.8831000000000016]","[4.0996000000000015, 4.1987000000000005, 4.3142000000000005, 4.4270000000000005, 4.5486, 4.6707, 4.8023, 4.9371]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
133,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1052.04113,1059.208634,7.167504000000008,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1585,0.3283999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1585, 4.2617, 4.3781, 4.4955, 4.6153, 4.7621, 5.1524]","[4.19, 4.3091, 4.4319000000000015, 4.5503, 4.6843, 4.8234, 5.2076]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
134,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1059.21813,1066.358533,7.140403000000106,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1314,0.30379999999999985,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1314, 4.2482000000000015, 4.3461, 4.4572, 4.5725, 4.7007, 4.8446, 4.9712000000000005, 5.1045]","[4.1815, 4.2831, 4.3923000000000005, 4.5061, 4.6284, 4.7592, 4.8914, 5.0182, 5.1458]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
135,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1066.36913,1073.444334,7.075203999999985,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0662,0.23859999999999992,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0662, 4.1514, 4.2619, 4.3701, 4.4996, 4.6342, 4.7669000000000015, 4.8996, 5.0434]","[4.0718000000000005, 4.195, 4.3051, 4.4224000000000006, 4.551, 4.686, 4.8183, 4.956, 5.0924000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
136,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1073.4547300000002,1080.596134,7.141403999999966,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1324000000000005,0.30230000000000024,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1324000000000005, 4.2407, 4.3392, 4.4574, 4.577, 4.6941000000000015, 4.8276, 4.9368, 5.0686, 5.1835]","[4.1704, 4.2801, 4.3875, 4.5066000000000015, 4.6293000000000015, 4.7457, 4.8729000000000005, 4.9857000000000005, 5.1091000000000015, 5.2373]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
137,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1080.6068300000002,1087.685434,7.078604000000041,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0696,0.242,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.0696, 4.1729, 4.2929, 4.4126, 4.535, 4.6611, 4.7953, 4.9503]","[4.1068, 4.2176, 4.3394, 4.4624000000000015, 4.5838, 4.7183, 4.8562, 4.9972]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
138,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1087.69643,1096.760934,9.064503999999943,2.8206,4.0644,1.2437999999999998,3.8301,4.0643,0.23419999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0643, 4.1843]","[4.1012, 4.239]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
139,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1096.77193,1105.836734,9.064803999999867,2.8206,4.0647,1.2441,3.8301,4.0646,0.23450000000000015,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0646, 4.1583000000000006]","[4.0838, 4.1999]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
140,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1105.84743,1112.9114339999999,7.064004000000068,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0550000000000015,0.22740000000000027,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0550000000000015, 4.1585, 4.2656, 4.3735, 4.492, 4.6145000000000005, 4.7418000000000005, 4.8839999999999995, 5.1797]","[4.0996000000000015, 4.1958, 4.3097, 4.4221, 4.5447000000000015, 4.6655000000000015, 4.8002, 4.9454, 5.2323]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
141,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1112.9230300000002,1120.064334,7.141303999999991,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1323,0.3021999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1323, 4.2421, 4.3434, 4.4594000000000005, 4.5803, 4.7120000000000015, 4.8388, 4.967700000000002, 5.1073]","[4.1665, 4.2762, 4.3917, 4.5096, 4.6365, 4.7736, 4.8966, 5.0309, 5.1622]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
142,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1120.07413,1127.148634,7.0745039999999335,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0655,0.23539999999999983,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0655, 4.1539, 4.2553, 4.3571, 4.4707, 4.5889000000000015, 4.708, 4.8333, 4.9601000000000015, 5.0851000000000015]","[4.0941, 4.1872, 4.2952, 4.4029, 4.5215000000000005, 4.6432, 4.7620000000000005, 4.8934000000000015, 5.0144, 5.1403]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
143,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1127.15963,1134.309634,7.1500039999998535,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.141,0.31089999999999973,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.141, 4.2491, 4.3451, 4.4659, 4.5793, 4.7083, 4.8366, 4.9575000000000005, 5.1023000000000005, 5.2241]","[4.1807, 4.2806000000000015, 4.3921, 4.5132, 4.6325, 4.7695, 4.891100000000002, 5.0144, 5.1478, 5.2775]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
144,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1134.3206300000002,1143.416234,9.095604000000094,2.8181000000000003,4.0955,1.2774,3.8276,4.0954000000000015,0.26780000000000026,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[4.3215],[4.373],"[4.0954000000000015, 4.1739999999999995, 4.4651000000000005]","[4.1028, 4.2172, 4.5173000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,1,1,3,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240530-112626,2024-05-30,11:26:38.762763,12:17:17.036369
